ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
1.1684,8.6191,3.2753,1.2608,9.0842,3.4725,-0.1115,-0.5034,-0.1972,-0.0234,0.0107,-0.0916,-3,-30.75,25.5,160.69,-67.87,-19.95,81460,2015-10-08 15:49:37:761,0
1.1875,8.5425,3.371,1.251,9.0857,3.472,-0.1017,-0.5432,-0.1967,-0.098,-0.0362,0.0959,-2.75,-31.25,25.75,160.82,-67.84,-19.78,81560,2015-10-08 15:49:37:861,0
1.6472,9.2129,2.988,1.3016,9.0867,3.4508,-0.0566,-0.4867,-0.1947,0.032,-0.0362,-0.049,-1,-30.25,24.75,163.35,-67.91,-20.67,81660,2015-10-08 15:49:37:961,0
1.3408,8.5808,3.3902,1.3417,9.0689,3.4822,-0.0392,-0.5072,-0.1303,-0.0192,-0.0362,0.017,-0.75,-30.5,24.5,163.35,-67.91,-20.67,81760,2015-10-08 15:49:38:061,0
1.3599,8.5425,3.3902,1.3794,9.0537,3.5068,-0.0195,-0.5112,-0.1166,-0.0852,-0.0554,-0.0192,-1,-32,26,163.06,-67.4,-21.47,81860,2015-10-08 15:49:38:161,0
1.3408,8.5808,3.2561,1.3774,9.0644,3.4799,-0.0366,-0.4836,-0.2238,0.1364,-0.0383,0.0277,-1,-32,25.5,162.96,-67.4,-21.84,81960,2015-10-08 15:49:38:261,0
1.3408,8.5617,3.237,1.3836,9.0658,3.4739,-0.0766,-0.4655,-0.2011,-0.1385,-0.0788,-0.066,-1.5,-31.25,26,162.67,-67.59,-21.72,82060,2015-10-08 15:49:38:361,0
1.3408,8.5808,3.1987,1.4015,9.0642,3.4708,-0.067,-0.483,-0.2515,-0.0234,0.0064,0.0724,-1.5,-31,26.25,162.67,-67.54,-21.73,82160,2015-10-08 15:49:38:461,0
1.3216,8.6,3.2944,1.4255,9.0608,3.47,-0.085,-0.4991,-0.233,-0.0192,0.0192,0.0533,-1.75,-31.5,25,162.48,-67.56,-21.99,82260,2015-10-08 15:49:38:561,0
1.3791,8.5425,3.1987,1.4091,9.0697,3.4533,-0.03,-0.5272,-0.2546,0.0746,0.0639,0.0021,-2.25,-30.5,24.75,160.6,-67.6,-22.25,82360,2015-10-08 15:49:38:661,0
1.3408,8.5617,3.2178,1.4254,9.0744,3.4341,-0.0846,-0.5128,-0.2163,0.1342,-0.0128,0.0746,-1,-30.75,24.75,162.53,-67.65,-22.12,82460,2015-10-08 15:49:38:761,0
1.3599,8.5617,3.2753,1.4166,9.0642,3.4647,-0.0567,-0.5025,-0.1894,0.0256,-0.049,-0.0149,-0.75,-32,25,162.59,-67.61,-22.32,82560,2015-10-08 15:49:38:861,0
1.3599,8.5617,3.2944,1.42,9.0588,3.4774,-0.0601,-0.4971,-0.183,-0.1129,0.032,-0.1768,-0.75,-31,25.5,162.7,-67.55,-22.19,82660,2015-10-08 15:49:38:961,0
1.3216,8.5808,3.2561,1.4195,9.0518,3.4957,-0.0959,-0.4693,-0.2255,-0.1001,0.0341,-0.066,-0.75,-30.25,25,162.33,-67.48,-22.21,82760,2015-10-08 15:49:39:061,0
1.3599,8.5617,3.3136,1.3877,9.0418,3.5342,-8.0000E-04,-0.4855,-0.2024,-0.0277,0.0213,-0.0724,-1.5,-31.5,26,162.73,-67.27,-21.7,82860,2015-10-08 15:49:39:161,0
1.3408,8.5425,3.3136,1.3861,9.0521,3.5083,-0.0453,-0.5096,-0.1947,-0.0021,0.0234,-0.017,-0.75,-31.75,25.25,163.24,-67.3,-21.47,82960,2015-10-08 15:49:39:261,0
1.3791,8.6,3.2178,1.3742,9.0502,3.5179,0.0048,-0.4502,-0.3001,-0.0298,0.0383,0.0788,-0.75,-31.75,25.25,163.46,-67.37,-21.14,83060,2015-10-08 15:49:39:361,0
1.3216,8.5617,3.2944,1.3771,9.0475,3.5238,-0.0459,-0.4836,-0.2889,-0.0447,-0.0639,0.0724,-0.5,-30.5,24.75,164.38,-67.35,-21.66,83159,2015-10-08 15:49:39:460,0
1.3599,8.5617,3.3327,1.3827,9.0368,3.5489,-0.0578,-0.4732,-0.2724,-0.0213,0.0064,0.0064,0,-31.5,24.25,164.9,-67.18,-21.5,83260,2015-10-08 15:49:39:561,0
1.3791,8.5617,3.2944,1.4176,9.042,3.5218,-0.0608,-0.4754,-0.2387,0.0874,0.0852,-0.0085,-1,-31,24.75,163.34,-67.12,-21.62,83360,2015-10-08 15:49:39:661,0
1.3408,8.5425,3.3136,1.4526,9.0383,3.517,-0.0843,-0.4736,-0.1955,0.1129,-0.0277,0.0767,-1.5,-29.75,25.25,162.74,-67.22,-21.93,83460,2015-10-08 15:49:39:761,0
1.3599,8.5617,3.3136,1.48,9.0307,3.5252,-0.1274,-0.4735,-0.2241,-0.032,0.0383,-0.0937,0,-31.5,25.25,164.19,-67.17,-22.44,83560,2015-10-08 15:49:39:861,0
1.3599,8.5617,3.3327,1.4801,9.0392,3.5033,-0.1056,-0.4614,-0.2181,0.0149,0.0043,-0.0298,-0.75,-32.25,25.25,162.04,-67.12,-22.94,83660,2015-10-08 15:49:39:961,0
1.3791,8.5425,3.3327,1.4662,9.0419,3.5021,-0.0872,-0.4994,-0.1694,-0.0426,0.0618,-0.0426,-1.25,-30.75,25.75,161.76,-67.17,-23.08,83759,2015-10-08 15:49:40:060,0
1.3216,8.5425,3.2944,1.4496,9.0356,3.5251,-0.1003,-0.4784,-0.2036,-0.0937,0.0916,0.1129,-1.75,-33,25.25,160.69,-67.22,-22.62,83859,2015-10-08 15:49:40:160,0
1.3982,8.5234,3.2753,1.4571,9.0374,3.5174,-0.0703,-0.4809,-0.1939,-0.0107,0.049,-0.0021,-1.75,-32.75,25,161.09,-67.27,-22.52,83960,2015-10-08 15:49:40:261,0
1.3408,8.5617,3.2944,1.4325,9.0319,3.5417,-0.0866,-0.4695,-0.2895,0.017,0.1534,0.0469,-2,-30.75,25.25,160.85,-67.08,-22.32,84060,2015-10-08 15:49:40:361,0
1.3599,8.5617,3.3136,1.3978,9.0294,3.5618,-0.0379,-0.4677,-0.2482,-0.0213,0.1108,-0.0831,-0.5,-32.25,26,164.6,-66.94,-21.62,84160,2015-10-08 15:49:40:461,0
1.3599,8.5617,3.3136,1.3978,9.0294,3.5618,-0.0379,-0.4677,-0.2482,-0.0213,0.1108,-0.0831,-0.5,-32.25,26,164.6,-66.94,-21.62,84260,2015-10-08 15:49:40:561,0
1.3216,8.5425,3.3136,1.4119,9.0432,3.5211,-0.032,-0.4664,-0.208,0.0788,-0.0043,0.0703,0,-32.5,25.75,164.59,-67.02,-21.62,84360,2015-10-08 15:49:40:661,0
1.3599,8.5425,3.2944,1.4079,9.0405,3.5296,-0.0125,-0.4817,-0.2725,-0.0618,0.0426,0.0277,-1,-31.75,26,162.74,-67.35,-21.93,84460,2015-10-08 15:49:40:761,0
1.3408,8.6,3.3519,1.4512,9.0383,3.5176,-0.061,-0.4762,-0.2863,-0.0469,0.0724,0.0341,-0.75,-31.75,25.75,162.75,-67.19,-21.96,84560,2015-10-08 15:49:40:861,0
1.3408,8.5808,3.2561,1.4254,9.0421,3.5184,-0.0847,-0.4613,-0.2623,0.066,0.0937,-0.0447,-1.25,-32.5,25.75,161.07,-67.2,-22.09,84660,2015-10-08 15:49:40:961,0
1.3599,8.5234,3.4285,1.4096,9.0445,3.5186,-0.0015,-0.5013,-0.203,-0.0256,-0.0277,-0.13,-1,-33.25,25.25,163.02,-67.22,-22.06,84760,2015-10-08 15:49:41:061,0
1.3408,8.5617,3.371,1.4139,9.052,3.4975,-0.0486,-0.5171,-0.128,0.0128,0.017,0.0831,-1.25,-32,24,162.9,-67.33,-22.2,84860,2015-10-08 15:49:41:161,0
1.3408,8.5808,3.1795,1.4578,9.0628,3.4512,-0.1146,-0.4824,-0.1567,-0.0192,-0.0128,0.0767,-0.5,-31.5,24.25,164.02,-67.45,-22.69,84960,2015-10-08 15:49:41:261,0
1.3408,8.4467,3.2561,1.4628,9.0585,3.4603,-0.0496,-0.5155,-0.1463,0.0469,0.1704,-0.0383,-0.25,-32.5,24.25,164,-67.52,-22.97,85060,2015-10-08 15:49:41:361,0
1.2258,8.5808,3.3136,1.4744,9.0564,3.4608,-0.2004,-0.5495,-0.1779,0.0447,0.0767,0.0724,-1.5,-32,25,161.99,-67.45,-22.93,85160,2015-10-08 15:49:41:461,0
1.3982,8.5425,3.2944,1.4772,9.0561,3.4606,-0.0201,-0.5129,-0.1495,0.1023,-0.0639,0.0554,-1.75,-33,24.5,160.55,-67.47,-23.24,85260,2015-10-08 15:49:41:561,0
1.3599,8.5808,3.3136,1.4869,9.0501,3.4721,-0.1887,-0.4866,-0.1998,-0.0277,-0.0405,0.032,-0.25,-30.5,25,163.28,-67.35,-23.18,85360,2015-10-08 15:49:41:661,0
1.3408,8.5808,3.3902,1.47,9.054,3.469,-0.1293,-0.5115,-0.0788,0.0298,-0.0554,0.0575,-1,-32.25,25,162.17,-67.41,-22.97,85460,2015-10-08 15:49:41:761,0
1.3791,8.5617,3.4093,1.4619,9.0503,3.4822,-0.0828,-0.4886,-0.0728,-0.0746,-0.0043,-0.066,-1,-32.75,24.75,162.08,-67.26,-23.12,85561,2015-10-08 15:49:41:862,0
1.3408,8.5808,3.2561,1.4635,9.0452,3.4948,-0.1501,-0.4804,-0.1092,-0.0554,-0.0021,0.1087,-1,-32,24.5,162.36,-67.27,-22.72,85660,2015-10-08 15:49:41:961,0
1.3599,8.5425,3.2753,1.4372,9.0426,3.5123,-0.0773,-0.5001,-0.237,-0.0234,0.0085,-0.0895,-2,-32.25,25,162.39,-67.24,-22.69,85760,2015-10-08 15:49:42:061,0
1.3791,8.5425,3.3519,1.4373,9.0355,3.5305,-0.0582,-0.493,-0.1786,0.0256,0.0021,-0.0362,-1.75,-30.25,24.75,160.8,-67.15,-22.07,85860,2015-10-08 15:49:42:161,0
1.3599,8.5808,3.2753,1.4466,9.034,3.5307,-0.0867,-0.4531,-0.2554,-0.0937,0.0916,-0.0213,-2.25,-31,25,160.87,-67.05,-22.3,85960,2015-10-08 15:49:42:261,0
1.3408,8.5617,3.3136,1.4352,9.0263,3.5549,-0.0945,-0.4646,-0.2413,-0.0107,-0.0511,0.0426,-1.25,-30.25,26,162.38,-66.99,-21.99,86060,2015-10-08 15:49:42:361,0
1.3791,8.5425,3.3136,1.4456,9.0226,3.5601,-0.0665,-0.4801,-0.2465,0.0128,-0.1385,0.0341,-1.75,-32,25.75,161.11,-66.93,-22.1,86160,2015-10-08 15:49:42:461,0
1.3791,8.5425,3.3327,1.4764,9.0273,3.5354,-0.0973,-0.4848,-0.2026,0.0256,-0.0085,0.0916,-1.75,-32,25,160.83,-67,-22.67,86260,2015-10-08 15:49:42:561,0
1.3216,8.5808,3.1987,1.4922,9.0319,3.5168,-0.1706,-0.4511,-0.3182,-0.0959,-0.0043,0.0064,-0.5,-31.75,25.25,162.4,-66.99,-22.75,86362,2015-10-08 15:49:42:663,0
1.3599,8.5425,3.2753,1.4967,9.0326,3.5131,-0.1368,-0.4901,-0.2378,-0.0874,-0.0362,0.0107,-0.75,-33,25.5,162.41,-67.12,-22.7,86460,2015-10-08 15:49:42:761,0
1.3599,8.5425,3.4285,1.5122,9.0299,3.5135,-0.126,-0.4685,-0.2023,0.0362,-0.0256,0.017,-2.25,-30.5,25.25,159.95,-67.04,-23.29,86560,2015-10-08 15:49:42:861,0
1.3408,8.5425,3.2944,1.4963,9.0462,3.4782,-0.1561,-0.466,-0.2203,-0.0298,0.0724,0.0277,-1.5,-31,24.75,161.77,-67.29,-23.28,86660,2015-10-08 15:49:42:961,0
1.3024,8.5808,3.2753,1.5152,9.0338,3.5022,-0.2128,-0.4338,-0.2652,-0.0107,-0.0234,0.0277,0,-32,24.5,163.53,-67.1,-23.4,86760,2015-10-08 15:49:43:061,0
1.3791,8.5617,3.2561,1.5565,9.0434,3.4591,-0.1966,-0.4625,-0.1838,0.1342,-0.0469,-0.1065,-0.25,-31.5,24.75,162.9,-67.15,-24.02,86860,2015-10-08 15:49:43:161,0
1.3216,8.5617,3.2753,1.534,9.0504,3.4509,-0.1741,-0.4695,-0.1181,0.0256,-0.0192,-0.0021,-1.5,-31.75,25.25,161.31,-67.24,-24.23,86960,2015-10-08 15:49:43:261,0
1.3408,8.5425,3.3136,1.5241,9.0484,3.4604,-0.1853,-0.5045,-0.1494,0.0085,-0.0575,0.0597,-1,-32,24.75,161.57,-67.33,-23.83,87060,2015-10-08 15:49:43:361,0
1.3216,8.5808,3.2561,1.5433,9.0485,3.4515,-0.2168,-0.4705,-0.1902,0.0256,0.0554,0.0639,-0.5,-31,24.75,162.74,-67.31,-24.2,87160,2015-10-08 15:49:43:461,0
1.3599,8.6,3.2561,1.5611,9.0612,3.41,-0.1919,-0.4575,-0.1679,0.0277,0.0085,0.0575,-2.25,-31.5,25.5,161.13,-67.38,-24.15,87260,2015-10-08 15:49:43:561,0
1.3408,8.5808,3.2561,1.5946,9.0518,3.4196,-0.2538,-0.4709,-0.1635,-0.0618,-0.0469,0.0234,-1.25,-32.75,25,160.74,-67.44,-25.28,87360,2015-10-08 15:49:43:661,0
1.3408,8.5808,3.2753,1.6217,9.0458,3.4224,-0.281,-0.465,-0.1472,-0.0618,0.0085,0.0703,0,-31,24.75,161.96,-67.35,-25.3,87460,2015-10-08 15:49:43:761,0
1.3599,8.5617,3.2561,1.6107,9.0479,3.4223,-0.2508,-0.4862,-0.1662,0.0256,0.0256,0.0746,-0.25,-32.5,25,160.33,-67.36,-25.29,87560,2015-10-08 15:49:43:861,0
1.3408,8.5617,3.2944,1.613,9.0466,3.4245,-0.2759,-0.5004,-0.1573,0.0383,0.0021,0.0533,-1.75,-32.75,24.5,159.17,-67.32,-25.27,87660,2015-10-08 15:49:43:961,0
1.3599,8.5425,3.2944,1.6188,9.0352,3.4518,-0.318,-0.4793,-0.084,-0.0724,-0.0277,-0.017,-0.25,-31.75,24.75,162.23,-67.19,-25.23,87760,2015-10-08 15:49:44:061,0
1.3408,8.5617,3.3519,1.6099,9.0416,3.4391,-0.2593,-0.441,-0.1893,0.0064,0.0213,-0.017,0,-32,25,162.3,-67.16,-25.13,87860,2015-10-08 15:49:44:161,0
1.3599,8.5425,3.2561,1.57,9.0541,3.4248,-0.2101,-0.5115,-0.1687,0.0213,0.0107,-0.0767,-0.75,-32.25,24.5,160.83,-67.25,-24.91,87960,2015-10-08 15:49:44:261,0
1.3599,8.5617,3.3136,1.5154,9.0627,3.4265,-0.1555,-0.5011,-0.1129,-0.049,0.0874,-0.0383,-0.75,-32.25,24.75,161.25,-67.57,-24.22,88060,2015-10-08 15:49:44:361,0
1.3599,8.5617,3.3327,1.5165,9.0615,3.4293,-0.1566,-0.4998,-0.0965,-0.0213,-0.0362,-0.0597,-0.75,-32.25,24.75,161.52,-67.52,-23.86,88160,2015-10-08 15:49:44:461,0
1.3982,8.5425,3.2944,1.4942,9.0498,3.4696,-0.096,-0.5073,-0.1752,-0.0341,0.0703,-0.1257,-0.75,-32.5,25,161.81,-67.42,-23.47,88260,2015-10-08 15:49:44:561,0
1.3791,8.5617,3.2944,1.4704,9.0507,3.4775,-0.0913,-0.4891,-0.183,-0.1044,0.1087,-0.0021,-0.75,-31.75,24.75,162.14,-67.4,-23.01,88360,2015-10-08 15:49:44:661,0
1.3599,8.5617,3.3327,1.4427,9.0566,3.4737,-0.0828,-0.4949,-0.141,0.0746,0.017,-0.0575,-0.75,-33.5,25,162.59,-67.45,-22.62,88460,2015-10-08 15:49:44:761,0
1.3408,8.5425,3.371,1.44,9.0646,3.4541,-0.0958,-0.4854,-0.1375,0.0256,-0.066,-0.0064,-2,-30.5,25.5,162.24,-67.5,-22.59,88560,2015-10-08 15:49:44:861,0
1.3599,8.5617,3.3327,1.4647,9.0495,3.483,-0.133,-0.5264,-0.0774,-0.0724,0.0895,0.0341,-0.25,-32.25,25,162.11,-67.52,-22.77,88660,2015-10-08 15:49:44:961,0
1.4365,8.5425,3.3519,1.4511,9.0459,3.4981,-0.0146,-0.5034,-0.1462,-0.0298,-0.1939,-0.1768,-1,-32,25.25,163.96,-67.38,-22.73,88760,2015-10-08 15:49:45:061,0
1.3408,8.5617,3.3902,1.4544,9.0431,3.5039,-0.0833,-0.5063,-0.1228,0.1364,0.1257,-0.0767,-0.25,-30.75,24.75,162.58,-67.32,-22.41,88860,2015-10-08 15:49:45:161,0
1.3791,8.5617,3.3136,1.4506,9.0483,3.4921,-0.0634,-0.4855,-0.1847,0.081,-0.0021,-0.0341,-1,-31.5,25,162.41,-67.3,-22.38,88960,2015-10-08 15:49:45:261,0
1.3408,8.5617,3.2944,1.4673,9.0387,3.5099,-0.1302,-0.4954,-0.2352,-0.0554,-0.0043,-0.0788,-0.25,-30.75,25.25,162.29,-67.28,-22.55,89060,2015-10-08 15:49:45:361,0
1.3599,8.5617,3.3519,1.431,9.0432,3.5132,-0.061,-0.4864,-0.2487,0.032,0.0682,-0.0874,-1,-31.25,25,162.57,-67.24,-22.16,89160,2015-10-08 15:49:45:461,0
1.3599,8.5425,3.2753,1.3982,9.0544,3.4977,-0.0383,-0.4927,-0.0884,-0.0362,0.0064,-0.0043,-0.25,-30.75,25,164.45,-67.41,-21.79,89260,2015-10-08 15:49:45:561,0
1.3599,8.5617,3.3327,1.4409,9.0526,3.4849,-0.0861,-0.4876,-0.1589,0.0426,-0.1129,-0.0298,-1,-31.75,25.5,162.35,-67.38,-22.46,89360,2015-10-08 15:49:45:661,0
1.3408,8.5617,3.2944,1.4183,9.0615,3.4709,-0.0495,-0.4621,-0.1403,-0.0511,0.0128,-0.0383,0,-31.5,24.75,164.11,-67.57,-22.22,89460,2015-10-08 15:49:45:761,0
1.3216,8.6191,3.2561,1.3993,9.0633,3.4741,-0.0867,-0.5042,-0.1578,-0.0298,-0.0128,0.1108,-0.5,-32.5,25.25,164.49,-67.55,-21.94,89560,2015-10-08 15:49:45:861,0
1.3408,8.5617,3.3327,1.4074,9.0641,3.4687,-0.0233,-0.52,-0.1996,0.0192,-0.0639,-0.0149,-1,-30.75,25.5,162.65,-67.58,-21.97,89660,2015-10-08 15:49:45:961,0
1.3216,8.5617,3.371,1.4233,9.0575,3.4794,-0.0892,-0.5166,-0.159,-0.0724,-0.0298,-0.0746,-1.75,-30.25,25.75,160.34,-67.52,-22.45,89760,2015-10-08 15:49:46:061,0
1.3408,8.5808,3.2561,1.4545,9.05,3.4861,-0.1138,-0.4692,-0.1916,0.0426,-0.0085,-0.0469,-1.5,-32.25,25.5,160.76,-67.33,-22.49,89860,2015-10-08 15:49:46:161,0
1.3216,8.5808,3.2753,1.4607,9.0528,3.4761,-0.1391,-0.472,-0.2008,-0.0256,-0.0234,0.0916,-1.5,-30.5,25.5,161.73,-67.39,-22.79,89960,2015-10-08 15:49:46:261,0
1.3599,8.5617,3.4093,1.4402,9.0489,3.4948,-0.0593,-0.4886,-0.1977,0.1491,-0.032,-0.0341,-0.75,-31,25.5,162.22,-67.33,-22.4,90060,2015-10-08 15:49:46:361,0
1.3599,8.5617,3.3327,1.4188,9.0642,3.4637,-0.063,-0.5058,-0.0633,0.0085,-0.13,-0.0213,-1.75,-31,25.25,160.75,-67.42,-22.38,90160,2015-10-08 15:49:46:461,0
1.3599,8.5617,3.2944,1.4315,9.068,3.4486,-0.0716,-0.5063,-0.1542,0.0043,-0.0341,-0.0533,-1.5,-31.5,26,160.46,-67.56,-22.28,90260,2015-10-08 15:49:46:561,0
1.3408,8.5808,3.2753,1.4518,9.0678,3.4407,-0.1111,-0.4869,-0.1654,-0.0277,-0.0383,-0.1023,-1,-31.5,26,161.83,-67.62,-22.88,90360,2015-10-08 15:49:46:661,0
1.3024,8.5617,3.3327,1.4214,9.0622,3.4679,-0.119,-0.5006,-0.1351,-0.0703,-0.017,0.0043,-0.5,-33,25.5,163.97,-67.62,-22.59,90460,2015-10-08 15:49:46:761,0
1.3024,8.6383,3.237,1.4252,9.0544,3.4866,-0.1033,-0.5108,-0.2144,0.0831,0.1278,-0.0043,-0.75,-31,25.5,162.33,-67.41,-22.23,90560,2015-10-08 15:49:46:861,0
1.3216,8.5808,3.237,1.4146,9.0579,3.4818,-0.0748,-0.4792,-0.1624,0.0426,-0.0149,0.0682,0,-30.75,25.5,164.07,-67.34,-22.04,90660,2015-10-08 15:49:46:961,0
1.3599,8.5808,3.2753,1.4168,9.057,3.4833,-0.085,-0.4908,-0.1014,-0.0767,0.0426,0.1129,-1.25,-31.25,25.25,162.4,-67.49,-22.35,90760,2015-10-08 15:49:47:061,0
1.3599,8.5617,3.3136,1.4063,9.0564,3.4891,-0.0484,-0.4952,-0.1735,-0.0724,0.0937,0.0383,-1.25,-31.5,26,162.2,-67.45,-22.13,90860,2015-10-08 15:49:47:161,0
1.3024,8.5425,3.2561,1.4034,9.0513,3.5036,-0.1071,-0.5084,-0.2458,0.0597,-0.1193,0.0703,-0.75,-31.75,25.5,162.52,-67.44,-21.95,90960,2015-10-08 15:49:47:261,0
1.3599,8.5425,3.2753,1.4131,9.0564,3.4865,-0.0472,-0.5151,-0.2103,0.066,0.0639,0.1257,-1.25,-31.5,25.25,162.57,-67.48,-22.11,91060,2015-10-08 15:49:47:361,0
1.3408,8.5808,3.237,1.4087,9.0569,3.4869,-0.0871,-0.4952,-0.25,-0.0107,-0.0234,0.0107,-1.75,-31.25,25.25,160.99,-67.47,-22.02,91160,2015-10-08 15:49:47:461,0
1.3216,8.5808,3.3327,1.3771,9.0694,3.4671,-0.0747,-0.4885,-0.2493,0.0852,-0.0298,-0.0021,-1.75,-29.5,25.5,160.77,-67.56,-21.58,91260,2015-10-08 15:49:47:561,0
1.3216,8.5425,3.2178,1.3812,9.0607,3.488,-0.0596,-0.499,-0.2511,-0.0682,-0.0213,-0.0831,-1.25,-30.5,25,162.48,-67.64,-21.66,91360,2015-10-08 15:49:47:661,0
1.3408,8.5808,3.237,1.3827,9.053,3.5074,-0.0611,-0.4722,-0.3088,0.0511,-0.1065,0.0916,-1.75,-32,24.75,162.84,-67.45,-21.47,91460,2015-10-08 15:49:47:761,0
1.3024,8.5808,3.237,1.3815,9.06,3.4897,-0.0826,-0.4805,-0.248,0.0405,-0.032,0.0277,-1.5,-30.75,25.75,162.82,-67.46,-21.53,91560,2015-10-08 15:49:47:861,0
1.3408,8.5425,3.2753,1.3883,9.0685,3.4649,-0.0415,-0.53,-0.1816,-0.0618,0.0341,0.049,-1.75,-30.75,25.75,161.07,-67.58,-21.72,91660,2015-10-08 15:49:47:961,0
1.3216,8.5617,3.237,1.3868,9.083,3.4273,-0.0685,-0.5225,-0.1859,0.098,0.0554,0.0043,-1,-31.25,25.75,162.49,-67.71,-21.94,91760,2015-10-08 15:49:48:061,0
1.3408,8.5808,3.2561,1.3665,9.0911,3.4139,-0.0257,-0.5295,-0.1769,0.0533,0.1641,0.147,-2,-29.5,25.5,162.21,-67.85,-22.03,91860,2015-10-08 15:49:48:161,0
1.3408,8.5425,3.2561,1.3513,9.0945,3.411,-0.0162,-0.5525,-0.1511,-0.0213,-0.1385,0.0575,-2,-30.5,25.25,160.9,-67.94,-21.86,91960,2015-10-08 15:49:48:261,0
1.3408,8.5425,3.2944,1.3328,9.0979,3.4091,0.0079,-0.5554,-0.1147,0.0533,0.0511,0.1023,-1.25,-30.25,25.5,162.58,-68.08,-21.48,92059,2015-10-08 15:49:48:360,0
1.3408,8.5617,3.2561,1.3519,9.0917,3.4181,-0.0022,-0.5285,-0.1695,0.049,0.0639,0.0937,-2.75,-31.25,26,159.6,-68.03,-21.41,92160,2015-10-08 15:49:48:461,0
1.3982,8.5617,3.2753,1.3426,9.0911,3.4234,0.0364,-0.5294,-0.129,-0.0511,0.066,0.0618,-2.75,-31,26,159.6,-68.03,-21.41,92260,2015-10-08 15:49:48:561,0
1.3408,8.5617,3.2561,1.3362,9.0922,3.4231,0.0046,-0.5114,-0.167,0.0511,0.0597,0.0703,-1.75,-30.25,26.5,160.99,-68,-21.31,92360,2015-10-08 15:49:48:661,0
1.3599,8.5617,3.237,1.3305,9.0937,3.4213,0.0102,-0.532,-0.1268,-0.0362,-0.0213,-0.0575,-2.25,-30.75,25.5,161.23,-68.08,-21.37,92460,2015-10-08 15:49:48:761,0
1.3216,8.5617,3.2944,1.3453,9.0828,3.4444,-0.0028,-0.5221,-0.1097,0.0107,0.098,-0.0213,-1.75,-29.25,25.25,163.05,-68.05,-21.05,92560,2015-10-08 15:49:48:861,0
1.3599,8.5617,3.3327,1.3333,9.0824,3.45,0.0317,-0.5239,-0.18,0.1513,-0.0213,0.1364,-2,-29.75,25,161.21,-67.85,-21.33,92660,2015-10-08 15:49:48:961,0
1.3024,8.5425,3.2944,1.3429,9.0807,3.4509,-0.0232,-0.5395,-0.133,0.0597,0.0533,0.0341,-0.75,-29.5,25.5,162.42,-67.76,-21.51,92759,2015-10-08 15:49:49:060,0
1.3982,8.5234,3.2944,1.3819,9.081,3.4347,0.0163,-0.5193,-0.1019,-0.049,-0.0021,-0.0362,-2,-30.5,24.75,161.05,-67.73,-21.58,92860,2015-10-08 15:49:49:161,0
1.5897,8.6,3.7733,1.3778,9.0765,3.4482,0.2886,-0.6106,0.0569,-0.032,-0.0383,-0.1023,-2.5,-30.75,25.25,160.91,-67.77,-22.06,92960,2015-10-08 15:49:49:261,0
2.0686,9.6534,5.4013,1.2823,8.9928,3.6953,0.0393,-1.6953,1.572,-0.2961,1.6235,0.6498,-2.25,-30.5,25.5,160.88,-67.88,-21.9,93060,2015-10-08 15:49:49:361,0
-0.0575,7.8147,5.0949,1.3092,8.9339,3.8265,-0.5814,-0.9277,-0.0724,1.2698,1.012,0.7798,-3.25,-32.25,25.25,163.21,-66.49,-19.14,93159,2015-10-08 15:49:49:460,0
1.2833,9.0214,1.3982,1.49,9.0691,3.4208,-0.2067,-0.0477,-2.0226,-0.0341,1.4061,0.6115,-4.5,-32.5,25.25,159.24,-66.66,-20.42,93260,2015-10-08 15:49:49:561,0
0.8236,8.5425,1.7621,1.1758,8.4982,4.7507,0.2236,0.5033,-3.5423,-2.612,2.6972,0.4069,-7.25,-31.25,26.25,154.79,-64.94,-20.22,93360,2015-10-08 15:49:49:661,0
-0.2682,4.2329,7.9871,-0.055,5.8976,7.8349,0.5194,-1.7635,1.2792,-4.3633,1.4743,0.3728,-9.75,-32.75,21.25,163.44,-45.31,-3.35,93460,2015-10-08 15:49:49:761,0
-0.4022,1.4748,10.7069,-0.3698,3.2667,9.2392,-0.2946,-1.561,0.4106,-1.1824,-0.2983,0.0469,-10.5,-30.25,5.25,161.77,-23.28,2.41,93560,2015-10-08 15:49:49:861,0
0.1724,2.5091,9.3661,-0.0275,2.3519,9.5204,-0.1269,0.2517,0.4077,-0.7286,-0.4431,-0.1214,-9.25,-23.25,-6,156.19,-15.16,1.23,93660,2015-10-08 15:49:49:961,0
1.0151,1.9728,8.3701,0.6039,1.8612,9.6094,0.4112,0.1116,-1.2393,-0.3451,-0.5539,-0.3174,-10,-18.25,-11.25,148.37,-11.42,-2.7,93760,2015-10-08 15:49:50:061,0
