(-0.046, 0.100, 1.024),
(-0.047, 0.099, 1.020),
(-0.050, 0.098, 1.027),
(-0.044, 0.098, 1.021),
(-0.042, 0.099, 1.024),
(-0.050, 0.101, 1.021),
(-0.052, 0.101, 1.021),
(-0.050, 0.100, 1.021),
(-0.047, 0.100, 1.020),
(-0.044, 0.097, 1.023),
(-0.045, 0.097, 1.018),
(-0.049, 0.098, 1.023),
(-0.050, 0.100, 1.020),
(-0.048, 0.100, 1.019),
(-0.048, 0.099, 1.020),
(-0.048, 0.097, 1.023),
(-0.045, 0.098, 1.021),
(-0.049, 0.098, 1.023),
(-0.047, 0.102, 1.023),
(-0.045, 0.100, 1.022),
(-0.046, 0.098, 1.024),
(-0.047, 0.101, 1.022),
(-0.047, 0.098, 1.021),
(-0.048, 0.100, 1.019),
(-0.045, 0.102, 1.021),
(-0.046, 0.097, 1.021),
(-0.045, 0.097, 1.023),
(-0.045, 0.098, 1.021),
(-0.048, 0.099, 1.021),
(-0.050, 0.101, 1.020),
(-0.046, 0.102, 1.022),
(-0.046, 0.099, 1.022),
(-0.046, 0.099, 1.021),
(-0.049, 0.101, 1.020),
(-0.050, 0.101, 1.020),
(-0.047, 0.100, 1.022),
(-0.048, 0.100, 1.022),
(-0.047, 0.099, 1.022),
(-0.048, 0.100, 1.022),
(-0.047, 0.100, 1.023),
(-0.045, 0.100, 1.022),
(-0.046, 0.100, 1.022),
(-0.046, 0.098, 1.023),
(-0.045, 0.099, 1.021),
(-0.048, 0.099, 1.019),
(-0.049, 0.098, 1.021),
(-0.052, 0.102, 1.020),
(-0.045, 0.102, 1.023),
(-0.045, 0.098, 1.021),
(-0.048, 0.098, 1.022),
(-0.049, 0.097, 1.021),
(-0.047, 0.097, 1.021),
(-0.048, 0.100, 1.023),
(-0.045, 0.102, 1.022),
(-0.047, 0.101, 1.024),
(-0.048, 0.099, 1.021),
(-0.047, 0.099, 1.020),
(-0.050, 0.099, 1.021),
(-0.048, 0.098, 1.018),
(-0.050, 0.101, 1.017),
(-0.049, 0.100, 1.021),
(-0.047, 0.099, 1.023),
(-0.047, 0.100, 1.020),
(-0.048, 0.101, 1.020),
(-0.047, 0.101, 1.021),
(-0.047, 0.097, 1.021),
(-0.046, 0.099, 1.021),
(-0.044, 0.097, 1.021),
(-0.044, 0.100, 1.024),
(-0.047, 0.098, 1.020),
(-0.051, 0.100, 1.019),
(-0.049, 0.101, 1.020),
(-0.049, 0.104, 1.022),
(-0.048, 0.101, 1.029),
(-0.050, 0.096, 1.026),
(-0.046, 0.095, 1.024),
(-0.044, 0.093, 1.019),
(-0.048, 0.096, 1.021),
(-0.047, 0.099, 1.021),
(-0.053, 0.098, 1.021),
(-0.049, 0.098, 1.022),
(-0.045, 0.098, 1.019),
(-0.045, 0.099, 1.020),
(-0.046, 0.100, 1.021),
(-0.046, 0.099, 1.019),
(-0.048, 0.096, 1.019),
(-0.050, 0.096, 1.023),
(-0.046, 0.094, 1.025),
(-0.046, 0.095, 1.025),
(-0.051, 0.100, 1.019),
(-0.051, 0.100, 1.019),
(-0.050, 0.098, 1.024),
(-0.050, 0.096, 1.021),
(-0.049, 0.099, 1.023),
(-0.045, 0.097, 1.020),
(-0.046, 0.098, 1.024),
(-0.050, 0.099, 1.019),
(-0.055, 0.093, 1.014),
(-0.056, 0.096, 1.019),
(-0.054, 0.105, 1.020),
(-0.062, 0.100, 1.034),
(-0.050, 0.100, 1.018),
(-0.048, 0.093, 1.021),
(-0.048, 0.094, 1.019),
(-0.046, 0.093, 1.018),
(-0.039, 0.091, 1.021),
(-0.038, 0.090, 1.026),
(-0.036, 0.089, 1.033),
(-0.050, 0.086, 1.024),
(-0.052, 0.084, 1.025),
(-0.054, 0.089, 1.028),
(-0.057, 0.093, 1.036),
(-0.057, 0.091, 1.030),
(-0.050, 0.095, 1.034),
(-0.048, 0.101, 1.037),
(-0.044, 0.108, 1.037),
(-0.039, 0.114, 1.043),
(-0.032, 0.114, 1.043),
(-0.039, 0.109, 1.037),
(-0.056, 0.101, 1.036),
(-0.048, 0.092, 1.030),
(-0.046, 0.085, 1.025),
(-0.048, 0.082, 1.010),
(-0.047, 0.081, 1.002),
(-0.043, 0.108, 1.022),
(-0.071, 0.089, 1.001),
(-0.077, 0.081, 0.988),
(-0.063, 0.085, 1.001),
(-0.055, 0.092, 0.997),
(-0.057, 0.095, 0.999),
(-0.054, 0.105, 1.001),
(-0.045, 0.108, 1.003),
(-0.043, 0.113, 1.014),
(-0.040, 0.103, 1.002),
(-0.033, 0.099, 1.007),
(-0.040, 0.097, 1.012),
(-0.035, 0.101, 1.015),
(-0.025, 0.101, 1.028),
(-0.021, 0.103, 1.037),
(-0.023, 0.111, 1.042),
(-0.030, 0.100, 1.027),
(-0.039, 0.106, 1.035),
(-0.030, 0.108, 1.035),
(-0.016, 0.109, 1.031),
(0.001, 0.110, 1.059),
(-0.008, 0.107, 1.037),
(-0.030, 0.095, 1.020),
(-0.049, 0.085, 1.028),
(-0.042, 0.091, 1.013),
(-0.042, 0.082, 1.008),
(-0.050, 0.081, 1.014),
(-0.050, 0.080, 1.024),
(-0.043, 0.095, 1.039),
(-0.038, 0.101, 1.032),
(-0.043, 0.097, 1.051),
(-0.060, 0.110, 1.045),
(-0.031, 0.153, 1.072),
(-0.006, 0.149, 1.075),
(0.004, 0.161, 1.127),
(-0.001, 0.186, 1.140),
(-0.015, 0.188, 1.087),
(-0.122, 0.266, 1.080),
(-0.124, 0.264, 1.067),
(-0.130, 0.253, 1.048),
(-0.105, 0.273, 1.048),
(-0.086, 0.263, 1.083),
(-0.076, 0.241, 1.093),
(-0.082, 0.232, 1.081),
(-0.081, 0.242, 0.998),
(-0.048, 0.249, 0.985),
(-0.016, 0.244, 0.985),
(-0.001, 0.234, 0.985),
(-0.028, 0.246, 0.995),
(-0.033, 0.255, 0.968),
(-0.010, 0.267, 0.976),
(0.010, 0.256, 0.970),
(0.007, 0.204, 0.972),
(0.022, 0.203, 0.965),
(0.024, 0.192, 0.954),
(0.004, 0.206, 0.973),
(-0.024, 0.214, 1.002),
(-0.014, 0.208, 0.996),
(-0.002, 0.211, 0.987),
(0.011, 0.213, 0.997),
(0.046, 0.232, 1.001),
(0.036, 0.251, 0.998),
(0.021, 0.271, 0.994),
(0.018, 0.279, 0.985),
(0.010, 0.302, 0.992),
(0.089, 0.275, 0.964),
(0.077, 0.271, 0.944),
(0.069, 0.265, 0.922),
(0.122, 0.250, 0.950),
(0.135, 0.252, 0.958),
(0.135, 0.251, 0.968),
(0.126, 0.240, 0.972),
(0.173, 0.192, 0.942),
(0.198, 0.162, 0.927),
(0.211, 0.143, 0.920),
(0.215, 0.136, 0.927),
(0.221, 0.146, 0.961),
(0.237, 0.135, 0.963),
(0.259, 0.124, 0.961),
(0.296, 0.102, 0.945),
(0.320, 0.071, 0.927),
(0.359, 0.059, 0.957),
(0.379, 0.043, 0.949),
(0.382, 0.033, 0.934),
(0.338, 0.021, 0.906),
(0.342, 0.011, 0.888),
(0.350, -0.001, 0.872),
(0.344, 0.005, 0.875),
(0.365, 0.023, 0.896),
(0.385, 0.024, 0.906),
(0.401, 0.012, 0.901),
(0.406, 0.005, 0.895),
(0.377, -0.031, 0.881),
(0.386, -0.032, 0.891),
(0.378, -0.024, 0.908),
(0.371, -0.013, 0.924),
(0.379, -0.036, 0.900),
(0.388, -0.053, 0.886),
(0.379, -0.056, 0.885),
(0.375, -0.055, 0.889),
(0.388, -0.038, 0.925),
(0.406, -0.039, 0.923),
(0.410, -0.059, 0.922),
(0.389, -0.075, 0.915),
(0.379, -0.081, 0.907),
(0.389, -0.083, 0.907),
(0.409, -0.088, 0.911),
(0.420, -0.088, 0.917),
(0.421, -0.085, 0.916),
(0.415, -0.088, 0.906),
(0.413, -0.086, 0.904),
(0.414, -0.090, 0.909),
(0.396, -0.064, 0.920),
(0.411, -0.061, 0.919),
(0.435, -0.074, 0.897),
(0.442, -0.090, 0.883),
(0.430, -0.097, 0.893),
(0.417, -0.094, 0.901),
(0.414, -0.087, 0.912),
(0.412, -0.081, 0.922),
(0.419, -0.065, 0.920),
(0.424, -0.061, 0.913),
(0.436, -0.070, 0.900),
(0.442, -0.089, 0.892),
(0.420, -0.106, 0.908),
(0.394, -0.085, 0.947),
(0.396, -0.078, 0.952),
(0.411, -0.087, 0.945),
(0.428, -0.116, 0.894),
(0.424, -0.138, 0.867),
(0.406, -0.138, 0.862),
(0.378, -0.115, 0.889),
(0.363, -0.090, 0.934),
(0.370, -0.083, 0.950),
(0.389, -0.086, 0.935),
(0.410, -0.090, 0.914),
(0.409, -0.081, 0.920),
(0.412, -0.076, 0.965),
(0.407, -0.079, 0.961),
(0.369, -0.085, 0.930),
(0.293, -0.033, 1.000),
(0.304, 0.012, 1.019),
(0.327, 0.017, 0.982),
(0.324, 0.023, 0.969),
(0.315, 0.043, 0.988),
(0.326, 0.057, 0.985),
(0.336, 0.061, 0.958),
(0.324, 0.055, 0.941),
(0.286, 0.075, 0.957),
(0.262, 0.094, 0.978),
(0.248, 0.115, 0.966),
(0.257, 0.119, 0.952),
(0.264, 0.126, 0.937),
(0.264, 0.126, 0.934),
(0.246, 0.146, 0.955),
(0.229, 0.154, 0.940),
(0.206, 0.133, 0.919),
(0.197, 0.134, 0.931),
(0.193, 0.143, 0.924),
(0.186, 0.150, 0.928),
(0.170, 0.222, 0.927),
(0.188, 0.264, 0.981),
(0.227, 0.278, 1.018),
(0.261, 0.227, 0.990),
(0.177, 0.185, 0.946),
(0.120, 0.188, 0.922),
(0.099, 0.185, 0.907),
(0.099, 0.180, 0.920),
(0.045, 0.251, 0.936),
(0.036, 0.295, 0.948),
(0.052, 0.316, 0.960),
(0.080, 0.304, 0.934),
(0.084, 0.357, 0.973),
(0.136, 0.344, 0.974),
(0.188, 0.272, 0.907),
(0.147, 0.237, 0.903),
(0.022, 0.262, 0.918),
(0.012, 0.281, 0.891),
(-0.004, 0.279, 0.903),
(-0.025, 0.316, 1.035),
(0.167, 0.228, 0.959),
(0.120, 0.168, 0.892),
(-0.013, 0.149, 0.935),
(-0.086, 0.135, 0.962),
(-0.074, 0.158, 0.989),
(-0.075, 0.191, 0.985),
(-0.081, 0.230, 0.980),
(-0.094, 0.265, 1.047),
(-0.012, 0.298, 1.039),
(0.059, 0.268, 0.997),
(0.086, 0.222, 0.968),
(0.017, 0.123, 0.988),
(-0.006, 0.111, 0.973),
(-0.034, 0.096, 1.000),
(-0.024, 0.071, 1.023),
(0.079, 0.054, 1.046),
(0.184, -0.003, 1.098),
(0.349, -0.135, 0.975),
(0.402, -0.208, 0.878),
(0.179, -0.246, 1.000),
(0.149, -0.242, 1.025),
(0.146, -0.238, 1.042),
(0.123, -0.199, 1.008),
(0.089, -0.146, 0.982),
(0.042, -0.125, 1.014),
(0.014, -0.127, 1.042),
(0.056, -0.135, 1.036),
(0.163, -0.127, 1.028),
(0.195, -0.124, 1.052),
(0.215, -0.141, 1.048),
(0.221, -0.137, 1.043),
(0.173, -0.180, 0.992),
(0.130, -0.203, 0.968),
(0.089, -0.241, 0.933),
(0.061, -0.286, 0.897),
(0.109, -0.335, 0.898),
(0.144, -0.370, 0.916),
(0.174, -0.410, 0.913),
(0.192, -0.437, 0.911),
(0.243, -0.439, 0.914),
(0.252, -0.460, 0.930),
(0.243, -0.490, 0.956),
(0.219, -0.495, 0.963),
(0.149, -0.480, 0.958),
(0.127, -0.479, 0.971),
(0.122, -0.463, 0.983),
(0.141, -0.445, 0.990),
(0.159, -0.444, 1.000),
(0.139, -0.436, 1.006),
(0.142, -0.421, 1.008),
(0.164, -0.409, 0.983),
(0.192, -0.392, 0.925),
(0.208, -0.371, 0.929),
(0.227, -0.348, 0.932),
(0.256, -0.342, 0.921),
(0.221, -0.312, 0.967),
(0.277, -0.344, 0.951),
(0.313, -0.458, 0.885),
(0.326, -0.570, 0.801),
(0.362, -0.588, 0.717),
(0.363, -0.562, 0.723),
(0.349, -0.509, 0.753),
(0.326, -0.456, 0.795),
(0.380, -0.477, 0.782),
(0.415, -0.497, 0.741),
(0.418, -0.491, 0.728),
(0.414, -0.480, 0.739),
(0.352, -0.494, 0.767),
(0.310, -0.479, 0.787),
(0.275, -0.478, 0.812),
(0.239, -0.475, 0.836),
(0.254, -0.523, 0.801),
(0.264, -0.521, 0.775),
(0.276, -0.511, 0.756),
(0.293, -0.510, 0.745),
(0.341, -0.510, 0.693),
(0.360, -0.516, 0.655),
(0.371, -0.525, 0.619),
(0.383, -0.536, 0.590),
(0.433, -0.512, 0.602),
(0.420, -0.496, 0.635),
(0.371, -0.490, 0.708),
(0.333, -0.499, 0.756),
(0.317, -0.502, 0.790),
(0.313, -0.490, 0.830),
(0.309, -0.499, 0.832),
(0.270, -0.500, 0.849),
(0.166, -0.497, 0.867),
(0.145, -0.524, 0.894),
(0.122, -0.510, 0.939),
(0.087, -0.476, 0.998),
(-0.057, -0.467, 1.071),
(-0.111, -0.452, 1.089),
(-0.114, -0.426, 1.111),
(-0.074, -0.386, 1.146),
(-0.016, -0.340, 1.172),
(-0.018, -0.319, 1.184),
(-0.018, -0.295, 1.184),
(-0.016, -0.282, 1.168),
(-0.024, -0.242, 1.114),
(-0.024, -0.244, 1.082),
(-0.020, -0.241, 1.058),
(-0.014, -0.226, 1.037),
(0.032, -0.220, 0.992),
(0.038, -0.207, 0.959),
(0.037, -0.176, 0.945),
(0.031, -0.153, 0.940),
(0.013, -0.117, 0.935),
(0.006, -0.092, 0.945),
(0.033, -0.069, 0.940),
(0.070, -0.042, 0.928),
(0.106, 0.010, 0.997),
(0.110, 0.035, 0.983),
(0.086, 0.049, 0.968),
(0.054, 0.073, 0.982),
(0.033, 0.118, 0.976),
(0.031, 0.130, 0.985),
(0.039, 0.126, 0.943),
(0.050, 0.164, 0.961),
(0.071, 0.202, 1.049),
(0.095, 0.190, 1.008),
(0.088, 0.160, 0.980),
(0.061, 0.158, 1.006),
(-0.007, 0.159, 0.945),
(0.009, 0.169, 0.917),
(0.025, 0.216, 0.965),
(0.053, 0.223, 1.011),
(0.136, 0.205, 0.981),
(0.144, 0.210, 1.001),
(0.130, 0.209, 0.982),
(0.123, 0.187, 0.957),
(0.114, 0.225, 0.990),
(0.142, 0.239, 1.012),
(0.161, 0.223, 1.009),
(0.156, 0.186, 0.983),
(0.125, 0.245, 0.998),
(0.167, 0.248, 0.979),
(0.177, 0.190, 0.924),
(0.158, 0.185, 0.912),
(0.166, 0.214, 0.915),
(0.175, 0.215, 0.905),
(0.182, 0.256, 0.935),
(0.207, 0.259, 0.940),
(0.225, 0.247, 0.943),
(0.231, 0.220, 0.944),
(0.217, 0.214, 0.908),
(0.231, 0.203, 0.886),
(0.234, 0.192, 0.922),
(0.238, 0.145, 0.915),
(0.222, 0.114, 0.884),
(0.197, 0.119, 0.890),
(0.214, 0.107, 0.888),
(0.227, 0.101, 0.895),
(0.250, 0.101, 0.914),
(0.274, 0.064, 0.902),
(0.230, 0.056, 0.918),
(0.229, 0.077, 0.934),
(0.236, 0.065, 0.917),
(0.216, 0.059, 0.894),
(0.210, 0.051, 0.888),
(0.217, 0.048, 0.912),
(0.240, 0.034, 0.930),
(0.240, 0.013, 0.924),
(0.221, 0.048, 0.962),
(0.220, 0.044, 0.978),
(0.207, 0.017, 0.960),
(0.182, 0.018, 0.969),
(0.203, 0.047, 1.001),
(0.160, 0.039, 1.034),
(0.132, 0.046, 1.042),
(0.126, 0.068, 1.060),
(0.120, 0.058, 1.052),
(0.114, 0.068, 1.062),
(0.110, 0.068, 1.066),
(0.098, 0.064, 1.050),
(0.080, 0.070, 1.046),
(0.067, 0.069, 1.036),
(0.075, 0.056, 1.036),
(0.096, 0.047, 1.058),
(0.101, -0.005, 1.073),
(0.106, -0.017, 1.061),
(0.105, -0.032, 1.063),
(0.102, -0.045, 1.070),
(0.095, -0.045, 1.083),
(0.100, -0.037, 1.097),
(0.101, -0.057, 1.077),
(0.082, -0.066, 1.055),
(0.015, -0.050, 1.038),
(-0.004, -0.052, 1.033),
(-0.018, -0.045, 1.019),
(-0.025, -0.028, 0.987),
(-0.019, -0.023, 0.973),
(-0.015, -0.029, 0.964),
(-0.012, -0.036, 0.961),
(-0.023, -0.043, 0.964),
(-0.026, -0.040, 0.969),
(-0.027, -0.039, 0.977),
(-0.013, -0.044, 0.981),
(-0.006, -0.050, 0.982),
(0.008, -0.047, 0.987),
(0.009, -0.047, 0.991),
(0.004, -0.043, 0.993),
(-0.002, -0.036, 0.991),
(0.011, -0.021, 1.003),
(0.019, 0.001, 1.025),
(0.024, 0.008, 1.043),
(0.026, -0.004, 1.057),
(0.001, -0.073, 1.015),
(-0.044, -0.052, 1.020),
(-0.086, -0.012, 1.064),
(-0.078, 0.032, 1.127),
(-0.031, -0.032, 1.107),
(-0.041, -0.072, 1.083),
(-0.047, -0.041, 1.099),
(-0.057, -0.058, 1.068),
(-0.050, -0.091, 1.073),
(-0.052, -0.115, 1.013),
(-0.060, -0.129, 1.009),
(-0.066, -0.139, 1.009),
(-0.083, -0.115, 1.051),
(-0.085, -0.117, 1.037),
(-0.108, -0.107, 1.013),
(-0.123, -0.074, 1.049),
(-0.105, -0.036, 1.002),
(-0.100, -0.017, 1.012),
(-0.090, -0.008, 1.033),
(-0.084, -0.006, 1.011),
(-0.110, 0.011, 1.012),
(-0.118, 0.042, 1.060),
(-0.119, 0.060, 1.090),
(-0.104, 0.042, 1.021),
(-0.145, 0.081, 1.048),
(-0.135, 0.122, 1.062),
(-0.114, 0.161, 1.070),
(-0.105, 0.194, 1.098),
(-0.094, 0.216, 1.067),
(-0.097, 0.240, 1.073),
(-0.104, 0.247, 1.075),
(-0.131, 0.252, 1.059),
(-0.176, 0.330, 1.017),
(-0.169, 0.347, 0.999),
(-0.183, 0.369, 0.986),
(-0.198, 0.396, 0.964),
(-0.200, 0.429, 0.944),
(-0.204, 0.410, 0.916),
(-0.218, 0.400, 0.893),
(-0.216, 0.400, 0.881),
(-0.216, 0.411, 0.843),
(-0.221, 0.408, 0.842),
(-0.237, 0.394, 0.830),
(-0.247, 0.383, 0.838),
(-0.248, 0.418, 0.891),
(-0.181, 0.370, 0.861),
(-0.168, 0.344, 0.824),
(-0.202, 0.337, 0.828),
(-0.220, 0.363, 0.879),
(-0.254, 0.322, 0.838),
(-0.293, 0.307, 0.853),
(-0.287, 0.309, 0.851),
(-0.288, 0.253, 0.879),
(-0.304, 0.220, 0.905),
(-0.367, 0.207, 0.980),
(-0.376, 0.222, 0.950),
(-0.428, 0.242, 0.970),
(-0.422, 0.177, 0.898),
(-0.428, 0.141, 0.850),
(-0.478, 0.135, 0.925),
(-0.422, 0.093, 0.907),
(-0.393, 0.066, 0.913),
(-0.418, 0.066, 0.934),
(-0.482, 0.056, 0.998),
(-0.490, -0.022, 0.928),
(-0.453, -0.052, 0.893),
(-0.432, -0.067, 0.910),
(-0.437, -0.081, 0.945),
(-0.419, -0.101, 0.996),
(-0.432, -0.103, 0.997),
(-0.442, -0.123, 0.965),
(-0.453, -0.153, 0.966),
(-0.377, -0.149, 0.994),
(-0.313, -0.147, 0.979),
(-0.299, -0.154, 0.987),
(-0.321, -0.155, 1.010),
(-0.373, -0.145, 1.011),
(-0.386, -0.123, 1.013),
(-0.386, -0.101, 1.024),
(-0.375, -0.092, 1.017),
(-0.332, -0.111, 0.990),
(-0.284, -0.127, 0.958),
(-0.219, -0.132, 0.953),
(-0.185, -0.144, 0.965),
(-0.188, -0.161, 0.963),
(-0.218, -0.180, 0.933),
(-0.257, -0.210, 0.911),
(-0.299, -0.268, 0.903),
(-0.303, -0.508, 1.016),
(-0.246, -0.568, 1.045),
(-0.168, -0.603, 1.072),
(-0.118, -0.594, 1.096),
(-0.113, -0.488, 1.124),
(-0.173, -0.373, 1.131),
(-0.234, -0.218, 1.111),
(-0.253, -0.084, 1.084),
(-0.241, -0.093, 1.021),
(-0.225, -0.173, 0.991),
(-0.201, -0.250, 0.949),
(-0.179, -0.326, 0.910),
(-0.128, -0.397, 0.923),
(-0.100, -0.417, 0.916),
(-0.082, -0.430, 0.900),
(-0.088, -0.433, 0.876),
(-0.105, -0.420, 0.837),
(-0.099, -0.414, 0.828),
(-0.088, -0.408, 0.828),
(-0.064, -0.400, 0.830),
(-0.044, -0.393, 0.835),
(-0.040, -0.381, 0.844),
(-0.051, -0.367, 0.863),
(-0.074, -0.364, 0.886),
(-0.111, -0.340, 0.937),
(-0.112, -0.330, 0.956),
(-0.104, -0.316, 0.972),
(-0.091, -0.312, 0.988),
(-0.107, -0.304, 1.019),
(-0.113, -0.297, 1.036),
(-0.099, -0.300, 1.037),
(-0.079, -0.310, 1.032),
(-0.056, -0.313, 1.038),
(-0.035, -0.317, 1.037),
(-0.041, -0.319, 1.048),
(-0.063, -0.324, 1.075),
(-0.137, -0.309, 1.052),
(-0.174, -0.281, 1.047),
(-0.200, -0.272, 1.067),
(-0.217, -0.281, 1.075),
(-0.229, -0.229, 1.099),
(-0.226, -0.215, 1.081),
(-0.234, -0.213, 1.059),
(-0.247, -0.211, 1.059),
(-0.248, -0.201, 1.074),
(-0.242, -0.205, 1.071),
(-0.247, -0.206, 1.066),
(-0.252, -0.207, 1.062),
(-0.264, -0.221, 1.057),
(-0.262, -0.218, 1.047),
(-0.246, -0.223, 1.037),
(-0.226, -0.231, 1.030),
(-0.212, -0.238, 1.018),
(-0.209, -0.243, 1.009),
(-0.212, -0.247, 0.998),
(-0.208, -0.250, 0.987),
(-0.202, -0.254, 0.984),
(-0.205, -0.253, 0.989),
(-0.193, -0.265, 0.986),
(-0.176, -0.264, 0.973),
(-0.154, -0.240, 0.967),
(-0.149, -0.232, 0.953),
(-0.139, -0.249, 0.917),
(-0.143, -0.264, 0.903),
(-0.152, -0.300, 0.899),
(-0.153, -0.305, 0.910),
(-0.127, -0.296, 0.916),
(-0.090, -0.291, 0.927),
(0.005, -0.302, 0.921),
