,SENSOR_TYPE_x,X_AXIS_x,Y_AXIS_x,Z_AXIS_x,Time_since_start_x,timestamp,ACCEL_X,ACCEL_Y,ACCEL_Z,SENSOR_TYPE_y,X_AXIS_y,Y_AXIS_y,Z_AXIS_y,Time_since_start_y,GYRO_X,GYRO_Y,GYRO_Z
267,Accel_Log,0.297,-0.703,-0.53,30863510196.0,2016-01-09 16:00:08.16,0.297,-0.703,-0.53,Gyro_Log,-29.39,2.622,40.0,30670058946.0,-29.39,2.622,40.0
268,Accel_Log,0.266,-0.701,-0.573,30874738633.0,2016-01-09 16:00:08.20,0.266,-0.701,-0.573,Gyro_Log,-32.5,4.939,45.915,30703721811.0,-32.5,4.939,45.915
269,Accel_Log,0.192,-0.665,-0.644,30913158321.0,2016-01-09 16:00:08.28,0.192,-0.665,-0.644,Gyro_Log,-37.439,3.902,50.061,30719959779.0,-37.439,3.902,50.061
270,Accel_Log,0.134,-0.673,-0.689,30926014102.0,2016-01-09 16:00:08.32,0.134,-0.673,-0.689,Gyro_Log,-40.366,3.902,48.841,30751542071.0,-40.366,3.902,48.841
271,Accel_Log,0.109,-0.691,-0.709,30962991863.0,2016-01-09 16:00:08.36,0.109,-0.691,-0.709,Gyro_Log,-35.244,8.171,46.22,30770031186.0,-35.244,8.171,46.22
272,Accel_Log,0.057,-0.676,-0.743,30974877488.0,2016-01-09 16:00:08.40,0.057,-0.676,-0.743,Gyro_Log,-40.915,8.415,42.988,30801455041.0,-40.915,8.415,42.988
273,Accel_Log,-0.007,-0.618,-0.755,31013014624.0,2016-01-09 16:00:08.44,-0.007,-0.618,-0.755,Gyro_Log,-39.878,4.512,37.378,30820343061.0,-39.878,4.512,37.378
274,Accel_Log,-0.018,-0.62,-0.741,31044631863.0,2016-01-09 16:00:08.48,-0.018,-0.62,-0.741,Gyro_Log,-37.012,3.72,34.695,30861784832.0,-37.012,3.72,34.695
275,Accel_Log,-0.052,-0.605,-0.787,31062470718.0,2016-01-09 16:00:08.52,-0.052,-0.605,-0.787,Gyro_Log,-35.122,-0.915,32.561,30864507436.0,-35.122,-0.915,32.561
276,Accel_Log,-0.063,-0.578,-0.802,31064976655.0,2016-01-09 16:00:08.56,-0.063,-0.578,-0.802,Gyro_Log,-37.073,-3.841,27.683,30899198478.0,-37.073,-3.841,27.683
277,Accel_Log,-0.08,-0.576,-0.779,31101230770.0,2016-01-09 16:00:08.60,-0.08,-0.576,-0.779,Gyro_Log,-35.488,-0.061,22.622,30903442384.0,-35.488,-0.061,22.622
278,Accel_Log,-0.107,-0.553,-0.814,31103915665.0,2016-01-09 16:00:08.64,-0.107,-0.553,-0.814,Gyro_Log,-29.512,1.037,18.963,30949194832.0,-29.512,1.037,18.963
279,Accel_Log,-0.098,-0.55,-0.81,31151836238.0,2016-01-09 16:00:08.68,-0.098,-0.55,-0.81,Gyro_Log,-27.5,0.793,13.476,31049421343.0,-27.5,0.793,13.476
280,Accel_Log,-0.112,-0.577,-0.82,31251599155.0,2016-01-09 16:00:08.72,-0.112,-0.577,-0.82,Gyro_Log,-26.89,0.61,9.024,31053651395.0,-26.89,0.61,9.024
281,Accel_Log,-0.069,-0.572,-0.824,31254073061.0,2016-01-09 16:00:08.76,-0.069,-0.572,-0.824,Gyro_Log,-26.89,-0.671,6.585,31099180717.0,-26.89,-0.671,6.585
282,Accel_Log,-0.086,-0.572,-0.8,31301242488.0,2016-01-09 16:00:08.80,-0.086,-0.572,-0.8,Gyro_Log,-29.512,-2.378,2.866,31103336550.0,-29.512,-2.378,2.866
283,Accel_Log,-0.086,-0.544,-0.821,31303804727.0,2016-01-09 16:00:08.84,-0.086,-0.544,-0.821,Gyro_Log,-28.049,-4.024,0.366,31150876968.0,-28.049,-4.024,0.366
284,Accel_Log,-0.07,-0.533,-0.821,31369710250.0,2016-01-09 16:00:08.88,-0.07,-0.533,-0.821,Gyro_Log,-25.549,-1.89,-3.659,31181212750.0,-25.549,-1.89,-3.659
285,Accel_Log,-0.07,-0.529,-0.87,31388418479.0,2016-01-09 16:00:08.92,-0.07,-0.529,-0.87,Gyro_Log,-25.305,-6.098,-6.402,31211686343.0,-25.305,-6.098,-6.402
286,Accel_Log,-0.065,-0.504,-0.873,31413749260.0,2016-01-09 16:00:08.96,-0.065,-0.504,-0.873,Gyro_Log,-26.646,-5.549,-9.39,31215808218.0,-26.646,-5.549,-9.39
287,Accel_Log,-0.065,-0.437,-0.876,31451535561.0,2016-01-09 16:00:09.04,-0.065,-0.437,-0.876,Gyro_Log,-28.049,-5.61,-12.622,31253625144.0,-28.049,-5.61,-12.622
288,Accel_Log,-0.047,-0.423,-0.871,31498413738.0,2016-01-09 16:00:09.08,-0.047,-0.423,-0.871,Gyro_Log,-29.512,-5.61,-15.183,31302212644.0,-29.512,-5.61,-15.183
289,Accel_Log,-0.036,-0.421,-0.889,31502678790.0,2016-01-09 16:00:09.12,-0.036,-0.421,-0.889,Gyro_Log,-34.329,-8.476,-16.646,31304693582.0,-34.329,-8.476,-16.646
290,Accel_Log,-0.024,-0.386,-0.925,31548449468.0,2016-01-09 16:00:09.16,-0.024,-0.386,-0.925,Gyro_Log,-32.683,-5.427,-16.585,31352132749.0,-32.683,-5.427,-16.585
291,Accel_Log,0.007,-0.36,-0.942,31552760457.0,2016-01-09 16:00:09.20,0.007,-0.36,-0.942,Gyro_Log,-32.805,-1.89,-16.646,31354765874.0,-32.805,-1.89,-16.646
292,Accel_Log,0.03,-0.352,-0.936,31598450613.0,2016-01-09 16:00:09.24,0.03,-0.352,-0.936,Gyro_Log,-34.024,0.183,-15.732,31402065092.0,-34.024,0.183,-15.732
293,Accel_Log,-0.009,-0.325,-0.955,31602569102.0,2016-01-09 16:00:09.28,-0.009,-0.325,-0.955,Gyro_Log,-34.939,1.768,-15.0,31404588269.0,-34.939,1.768,-15.0
294,Accel_Log,-0.034,-0.299,-0.947,31648411395.0,2016-01-09 16:00:09.32,-0.034,-0.299,-0.947,Gyro_Log,-36.341,4.085,-14.39,31452063166.0,-36.341,4.085,-14.39
295,Accel_Log,-0.034,-0.269,-0.964,31652593634.0,2016-01-09 16:00:09.36,-0.034,-0.269,-0.964,Gyro_Log,-38.841,3.537,-13.78,31454612853.0,-38.841,3.537,-13.78
296,Accel_Log,-0.001,-0.213,-0.996,31699899518.0,2016-01-09 16:00:09.40,-0.001,-0.213,-0.996,Gyro_Log,-40.488,-1.646,-12.622,31509850561.0,-40.488,-1.646,-12.622
297,Accel_Log,0.017,-0.171,-1.032,31714103894.0,2016-01-09 16:00:09.43,0.017,-0.171,-1.032,Gyro_Log,-39.817,-2.561,-8.659,31518998478.0,-39.817,-2.561,-8.659
298,Accel_Log,0.036,-0.156,-1.047,31749888217.0,2016-01-09 16:00:09.47,0.036,-0.156,-1.047,Gyro_Log,-39.207,-4.878,-3.598,31559807488.0,-39.207,-4.878,-3.598
299,Accel_Log,0.027,-0.172,-1.048,31763484727.0,2016-01-09 16:00:09.51,0.027,-0.172,-1.048,Gyro_Log,-38.78,-1.768,-1.768,31568204779.0,-38.78,-1.768,-1.768
300,Accel_Log,0.023,-0.172,-1.057,31799859363.0,2016-01-09 16:00:09.55,0.023,-0.172,-1.057,Gyro_Log,-36.098,2.195,-2.744,31610681706.0,-36.098,2.195,-2.744
301,Accel_Log,0.026,-0.164,-1.049,31815989987.0,2016-01-09 16:00:09.63,0.026,-0.164,-1.049,Gyro_Log,-32.134,5.854,-5.183,31622287227.0,-32.134,5.854,-5.183
302,Accel_Log,0.014,-0.174,-1.066,31850651081.0,2016-01-09 16:00:09.67,0.014,-0.174,-1.066,Gyro_Log,-25.915,4.207,-1.707,31663710300.0,-25.915,4.207,-1.707
303,Accel_Log,0.036,-0.175,-1.035,31869013842.0,2016-01-09 16:00:09.71,0.036,-0.175,-1.035,Gyro_Log,-20.671,2.378,0.671,31675205404.0,-20.671,2.378,0.671
304,Accel_Log,0.014,-0.159,-1.035,31900629571.0,2016-01-09 16:00:09.75,0.014,-0.159,-1.035,Gyro_Log,-13.415,-1.463,-0.244,31713508581.0,-13.415,-1.463,-0.244
305,Accel_Log,-0.015,-0.204,-0.988,31918818790.0,2016-01-09 16:00:09.79,-0.015,-0.204,-0.988,Gyro_Log,-8.963,-4.695,-1.524,31725057383.0,-8.963,-4.695,-1.524
306,Accel_Log,-0.016,-0.209,-0.996,31955250717.0,2016-01-09 16:00:09.83,-0.016,-0.209,-0.996,Gyro_Log,-6.524,-0.854,1.22,31764002227.0,-6.524,-0.854,1.22
307,Accel_Log,-0.016,-0.176,-1.014,31969140613.0,2016-01-09 16:00:09.87,-0.016,-0.176,-1.014,Gyro_Log,-5.488,-2.378,4.695,31775381289.0,-5.488,-2.378,4.695
308,Accel_Log,-0.005,-0.158,-0.968,32000623374.0,2016-01-09 16:00:09.91,-0.005,-0.158,-0.968,Gyro_Log,0.854,-5.488,5.915,31813436915.0,0.854,-5.488,5.915
309,Accel_Log,-0.016,-0.139,-0.944,32018756447.0,2016-01-09 16:00:09.95,-0.016,-0.139,-0.944,Gyro_Log,6.098,-2.134,6.28,31824905926.0,6.098,-2.134,6.28
310,Accel_Log,-0.032,-0.158,-0.935,32055224362.0,2016-01-09 16:00:10.03,-0.032,-0.158,-0.935,Gyro_Log,6.707,3.78,5.244,31951508218.0,6.707,3.78,5.244
311,Accel_Log,-0.022,-0.151,-0.947,32165789208.0,2016-01-09 16:00:10.07,-0.022,-0.151,-0.947,Gyro_Log,0.793,7.256,5.793,31974669260.0,0.793,7.256,5.793
312,Accel_Log,-0.002,-0.137,-0.926,32181466342.0,2016-01-09 16:00:10.11,-0.002,-0.137,-0.926,Gyro_Log,-2.378,8.293,3.78,32007114518.0,-2.378,8.293,3.78
313,Accel_Log,-0.009,-0.128,-0.927,32245523009.0,2016-01-09 16:00:10.15,-0.009,-0.128,-0.927,Gyro_Log,-6.22,7.5,3.293,32064783998.0,-6.22,7.5,3.293
314,Accel_Log,0.01,-0.098,-0.927,32267791968.0,2016-01-09 16:00:10.19,0.01,-0.098,-0.927,Gyro_Log,-10.427,4.39,3.415,32070057488.0,-10.427,4.39,3.415
315,Accel_Log,0.013,-0.084,-0.936,32270597801.0,2016-01-09 16:00:10.23,0.013,-0.084,-0.936,Gyro_Log,-16.89,0.061,-2.195,32072837072.0,-16.89,0.061,-2.195
316,Accel_Log,0.002,0.015,-1.156,32298378322.0,2016-01-09 16:00:10.27,0.002,0.015,-1.156,Gyro_Log,-21.768,-1.28,-5.427,32102089780.0,-21.768,-1.28,-5.427
317,Accel_Log,0.072,0.188,-1.269,32302663738.0,2016-01-09 16:00:10.31,0.072,0.188,-1.269,Gyro_Log,-26.22,4.512,-3.354,32104732853.0,-26.22,4.512,-3.354
318,Accel_Log,0.049,0.127,-1.087,32349112904.0,2016-01-09 16:00:10.35,0.049,0.127,-1.087,Gyro_Log,-30.793,16.22,6.22,32152911915.0,-30.793,16.22,6.22
319,Accel_Log,0.024,0.042,-0.991,32353522071.0,2016-01-09 16:00:10.39,0.024,0.042,-0.991,Gyro_Log,-29.207,16.159,9.207,32156123112.0,-29.207,16.159,9.207
320,Accel_Log,0.059,0.097,-0.953,32399018686.0,2016-01-09 16:00:10.43,0.059,0.097,-0.953,Gyro_Log,-17.561,0.854,2.256,32202509311.0,-17.561,0.854,2.256
321,Accel_Log,0.03,0.141,-0.987,32402961915.0,2016-01-09 16:00:10.47,0.03,0.141,-0.987,Gyro_Log,-6.89,-11.89,5.427,32204993530.0,-6.89,-11.89,5.427
322,Accel_Log,0.009,0.102,-1.031,32448924988.0,2016-01-09 16:00:10.51,0.009,0.102,-1.031,Gyro_Log,-3.78,-4.695,8.476,32252258582.0,-3.78,-4.695,8.476
323,Accel_Log,0.028,0.061,-1.086,32452777644.0,2016-01-09 16:00:10.55,0.028,0.061,-1.086,Gyro_Log,1.646,5.854,9.329,32254896915.0,1.646,5.854,9.329
324,Accel_Log,0.015,0.028,-1.142,32498371548.0,2016-01-09 16:00:10.59,0.015,0.028,-1.142,Gyro_Log,10.915,5.671,6.89,32301949673.0,10.915,5.671,6.89
325,Accel_Log,0.024,-0.053,-1.072,32502471652.0,2016-01-09 16:00:10.63,0.024,-0.053,-1.072,Gyro_Log,18.049,4.573,2.866,32304498892.0,18.049,4.573,2.866
326,Accel_Log,0.085,-0.171,-0.998,32548396708.0,2016-01-09 16:00:10.67,0.085,-0.171,-0.998,Gyro_Log,28.415,7.988,1.829,32352028322.0,28.415,7.988,1.829
327,Accel_Log,0.087,-0.245,-1.022,32552577280.0,2016-01-09 16:00:10.71,0.087,-0.245,-1.022,Gyro_Log,35.976,-1.585,2.744,32354666655.0,35.976,-1.585,2.744
328,Accel_Log,0.0,-0.254,-0.997,32598374622.0,2016-01-09 16:00:10.75,0.0,-0.254,-0.997,Gyro_Log,37.378,-9.085,-0.061,32401940768.0,37.378,-9.085,-0.061
329,Accel_Log,-0.038,-0.242,-0.971,32602495508.0,2016-01-09 16:00:10.79,-0.038,-0.242,-0.971,Gyro_Log,39.939,-0.549,-1.098,32404604883.0,39.939,-0.549,-1.098
330,Accel_Log,0.011,-0.267,-0.958,32653426290.0,2016-01-09 16:00:10.83,0.011,-0.267,-0.958,Gyro_Log,43.841,6.28,0.793,32459347644.0,43.841,6.28,0.793
331,Accel_Log,0.029,-0.309,-0.96,32662601758.0,2016-01-09 16:00:10.87,0.029,-0.309,-0.96,Gyro_Log,48.72,-0.793,3.537,32467436758.0,48.72,-0.793,3.537
332,Accel_Log,0.027,-0.349,-0.945,32699839883.0,2016-01-09 16:00:10.91,0.027,-0.349,-0.945,Gyro_Log,53.659,-0.915,3.598,32509576029.0,53.659,-0.915,3.598
333,Accel_Log,0.024,-0.379,-0.932,32713263373.0,2016-01-09 16:00:10.95,0.024,-0.379,-0.932,Gyro_Log,56.524,1.402,2.439,32518001915.0,56.524,1.402,2.439
334,Accel_Log,-0.013,-0.409,-0.905,32749915665.0,2016-01-09 16:00:10.99,-0.013,-0.409,-0.905,Gyro_Log,58.171,2.134,-0.976,32559937644.0,58.171,2.134,-0.976
335,Accel_Log,-0.021,-0.442,-0.895,32763599310.0,2016-01-09 16:00:11.03,-0.021,-0.442,-0.895,Gyro_Log,56.768,2.683,-1.402,32568336706.0,56.768,2.683,-1.402
336,Accel_Log,-0.013,-0.46,-0.868,32803340560.0,2016-01-09 16:00:11.07,-0.013,-0.46,-0.868,Gyro_Log,57.439,0.366,-1.585,32610977591.0,57.439,0.366,-1.585
337,Accel_Log,-0.013,-0.506,-0.826,32816029674.0,2016-01-09 16:00:11.10,-0.013,-0.506,-0.826,Gyro_Log,59.085,-7.073,-4.085,32622579466.0,59.085,-7.073,-4.085
338,Accel_Log,0.023,-0.573,-0.832,32850725403.0,2016-01-09 16:00:11.14,0.023,-0.573,-0.832,,,,,,,,
339,Accel_Log,0.017,-0.672,-0.781,32869986653.0,2016-01-09 16:00:11.19,0.017,-0.672,-0.781,Gyro_Log,63.659,-11.037,-1.524,32676294205.0,63.659,-11.037,-1.524
340,Accel_Log,-0.013,-0.727,-0.778,32905123841.0,2016-01-09 16:00:11.23,-0.013,-0.727,-0.778,Gyro_Log,62.5,-9.939,-0.671,32713810143.0,62.5,-9.939,-0.671
341,Accel_Log,0.002,-0.735,-0.721,32919122018.0,2016-01-09 16:00:11.27,0.002,-0.735,-0.721,Gyro_Log,59.329,-3.232,-2.622,32725387903.0,59.329,-3.232,-2.622
342,Accel_Log,0.013,-0.743,-0.639,33051216655.0,2016-01-09 16:00:11.30,0.013,-0.743,-0.639,Gyro_Log,57.988,-1.951,-2.378,32866758686.0,57.988,-1.951,-2.378
343,Accel_Log,-0.002,-0.731,-0.542,33073865561.0,2016-01-09 16:00:11.38,-0.002,-0.731,-0.542,Gyro_Log,66.829,-4.939,0.61,32902351342.0,66.829,-4.939,0.61
344,Accel_Log,-0.0,-0.763,-0.498,33117840614.0,2016-01-09 16:00:11.42,-0.0,-0.763,-0.498,Gyro_Log,66.707,-6.098,2.561,32926433373.0,66.707,-6.098,2.561
345,Accel_Log,0.025,-0.789,-0.451,33133090926.0,2016-01-09 16:00:11.46,0.025,-0.789,-0.451,Gyro_Log,65.427,-5.183,5.0,32958310040.0,65.427,-5.183,5.0
346,Accel_Log,0.012,-0.822,-0.428,33167822541.0,2016-01-09 16:00:11.50,0.012,-0.822,-0.428,Gyro_Log,69.634,-4.512,6.402,32976113842.0,69.634,-4.512,6.402
347,Accel_Log,-0.011,-0.844,-0.389,33183451342.0,2016-01-09 16:00:11.54,-0.011,-0.844,-0.389,,,,,,,,
348,Accel_Log,-0.014,-0.888,-0.38,33217977645.0,2016-01-09 16:00:11.58,-0.014,-0.888,-0.38,Gyro_Log,63.293,1.585,8.232,33026674259.0,63.293,1.585,8.232
349,Accel_Log,-0.011,-0.891,-0.373,33233546290.0,2016-01-09 16:00:11.62,-0.011,-0.891,-0.373,Gyro_Log,60.183,4.39,7.622,33052299988.0,60.183,4.39,7.622
350,Accel_Log,-0.04,-0.88,-0.341,33262329936.0,2016-01-09 16:00:11.66,-0.04,-0.88,-0.341,Gyro_Log,55.122,5.488,6.463,33063780665.0,55.122,5.488,6.463
351,Accel_Log,-0.049,-0.847,-0.326,33267626030.0,2016-01-09 16:00:11.70,-0.049,-0.847,-0.326,Gyro_Log,50.976,6.341,8.902,33099266654.0,50.976,6.341,8.902
352,Accel_Log,-0.069,-0.869,-0.221,33301467487.0,2016-01-09 16:00:11.78,-0.069,-0.869,-0.221,Gyro_Log,50.427,7.256,6.768,33103526706.0,50.427,7.256,6.768
353,Accel_Log,-0.079,-0.902,-0.197,33304020456.0,2016-01-09 16:00:11.82,-0.079,-0.902,-0.197,Gyro_Log,48.232,4.268,5.183,33149178372.0,48.232,4.268,5.183
354,Accel_Log,-0.068,-0.931,-0.176,33351352278.0,2016-01-09 16:00:11.86,-0.068,-0.931,-0.176,Gyro_Log,40.366,0.305,4.512,33153445299.0,40.366,0.305,4.512
355,Accel_Log,-0.072,-0.94,-0.177,33353875247.0,2016-01-09 16:00:11.90,-0.072,-0.94,-0.177,Gyro_Log,24.817,-2.561,3.598,33199270247.0,24.817,-2.561,3.598
356,Accel_Log,-0.08,-0.946,-0.193,33401569726.0,2016-01-09 16:00:11.94,-0.08,-0.946,-0.193,Gyro_Log,18.171,-2.683,2.622,33203645299.0,18.171,-2.683,2.622
357,Accel_Log,-0.066,-0.942,-0.195,33404095091.0,2016-01-09 16:00:11.98,-0.066,-0.942,-0.195,Gyro_Log,9.207,-4.207,1.768,33249160560.0,9.207,-4.207,1.768
358,Accel_Log,-0.081,-0.927,-0.175,33451233893.0,2016-01-09 16:00:12.02,-0.081,-0.927,-0.175,Gyro_Log,5.427,-2.256,-0.427,33253354622.0,5.427,-2.256,-0.427
359,Accel_Log,-0.098,-0.934,-0.174,33453893997.0,2016-01-09 16:00:12.06,-0.098,-0.934,-0.174,Gyro_Log,2.805,-1.037,-2.5,33299168841.0,2.805,-1.037,-2.5
360,Accel_Log,-0.104,-0.934,-0.186,33501281549.0,2016-01-09 16:00:12.10,-0.104,-0.934,-0.186,Gyro_Log,-2.195,1.646,-5.549,33303399101.0,-2.195,1.646,-5.549
361,Accel_Log,-0.118,-0.906,-0.206,33503862330.0,2016-01-09 16:00:12.14,-0.118,-0.906,-0.206,Gyro_Log,-9.939,2.317,-10.061,33349165509.0,-9.939,2.317,-10.061
362,Accel_Log,-0.103,-0.884,-0.236,33551394363.0,2016-01-09 16:00:12.18,-0.103,-0.884,-0.236,Gyro_Log,-17.439,2.561,-13.72,33353449571.0,-17.439,2.561,-13.72
363,Accel_Log,-0.107,-0.895,-0.246,33553902904.0,2016-01-09 16:00:12.22,-0.107,-0.895,-0.246,Gyro_Log,-23.476,3.72,-18.354,33399150196.0,-23.476,3.72,-18.354
364,Accel_Log,-0.093,-0.875,-0.297,33601198321.0,2016-01-09 16:00:12.26,-0.093,-0.875,-0.297,Gyro_Log,-26.159,2.622,-21.28,33403321446.0,-26.159,2.622,-21.28
365,Accel_Log,-0.05,-0.87,-0.333,33603763373.0,2016-01-09 16:00:12.30,-0.05,-0.87,-0.333,Gyro_Log,-31.037,2.927,-24.024,33449154414.0,-31.037,2.927,-24.024
366,Accel_Log,-0.036,-0.854,-0.396,33651196341.0,2016-01-09 16:00:12.34,-0.036,-0.854,-0.396,Gyro_Log,-40.732,-3.11,-23.72,33453387122.0,-40.732,-3.11,-23.72
367,Accel_Log,-0.026,-0.806,-0.462,33653778789.0,2016-01-09 16:00:12.38,-0.026,-0.806,-0.462,Gyro_Log,-49.39,-7.622,-24.146,33499144987.0,-49.39,-7.622,-24.146
368,Accel_Log,0.03,-0.829,-0.528,33701176914.0,2016-01-09 16:00:12.42,0.03,-0.829,-0.528,Gyro_Log,-54.695,-7.439,-26.28,33503285560.0,-54.695,-7.439,-26.28
369,Accel_Log,0.077,-0.807,-0.597,33703757591.0,2016-01-09 16:00:12.46,0.077,-0.807,-0.597,Gyro_Log,-58.049,-6.341,-20.793,33549145247.0,-58.049,-6.341,-20.793
370,Accel_Log,0.042,-0.732,-0.67,33751323841.0,2016-01-09 16:00:12.50,0.042,-0.732,-0.67,Gyro_Log,-63.841,-9.024,-14.695,33553388684.0,-63.841,-9.024,-14.695
371,Accel_Log,0.052,-0.69,-0.687,33753842018.0,2016-01-09 16:00:12.54,0.052,-0.69,-0.687,Gyro_Log,-66.22,-10.427,-14.207,33599151966.0,-66.22,-10.427,-14.207
372,Accel_Log,0.076,-0.681,-0.7,33801148893.0,2016-01-09 16:00:12.58,0.076,-0.681,-0.7,Gyro_Log,-64.512,-8.11,-14.878,33603415872.0,-64.512,-8.11,-14.878
373,Accel_Log,0.095,-0.677,-0.739,33848386082.0,2016-01-09 16:00:12.62,0.095,-0.677,-0.739,Gyro_Log,-59.756,-6.341,-11.463,33652220144.0,-59.756,-6.341,-11.463
374,Accel_Log,0.104,-0.646,-0.801,33948358586.0,2016-01-09 16:00:12.66,0.104,-0.646,-0.801,Gyro_Log,-58.171,-6.768,-7.805,33752029366.0,-58.171,-6.768,-7.805
375,Accel_Log,0.116,-0.605,-0.813,33952570929.0,2016-01-09 16:00:12.70,0.116,-0.605,-0.813,Gyro_Log,-56.951,-7.683,-5.305,33754598063.0,-56.951,-7.683,-5.305
376,Accel_Log,0.119,-0.556,-0.814,33998324830.0,2016-01-09 16:00:12.74,0.119,-0.556,-0.814,Gyro_Log,-51.463,-2.866,-1.037,33801029309.0,-51.463,-2.866,-1.037
377,Accel_Log,0.118,-0.524,-0.823,34048342748.0,2016-01-09 16:00:12.78,0.118,-0.524,-0.823,Gyro_Log,-44.329,4.878,3.354,33851973633.0,-44.329,4.878,3.354
378,Accel_Log,0.133,-0.521,-0.855,34052527643.0,2016-01-09 16:00:12.82,0.133,-0.521,-0.855,Gyro_Log,-40.61,4.207,6.098,33854581237.0,-40.61,4.207,6.098
379,Accel_Log,0.139,-0.529,-0.865,34098323217.0,2016-01-09 16:00:12.86,0.139,-0.529,-0.865,Gyro_Log,-44.146,4.512,7.195,33901936185.0,-44.146,4.512,7.195
380,Accel_Log,0.149,-0.532,-0.875,34102477539.0,2016-01-09 16:00:12.90,0.149,-0.532,-0.875,Gyro_Log,-44.024,7.012,10.0,33904509362.0,-44.024,7.012,10.0
381,Accel_Log,0.187,-0.529,-0.87,34148358529.0,2016-01-09 16:00:12.94,0.187,-0.529,-0.87,Gyro_Log,-36.22,6.159,15.549,33952133424.0,-36.22,6.159,15.549
382,Accel_Log,0.202,-0.526,-0.862,34152611914.0,2016-01-09 16:00:12.97,0.202,-0.526,-0.862,Gyro_Log,-33.537,4.512,23.232,33954640299.0,-33.537,4.512,23.232
383,Accel_Log,0.153,-0.522,-0.844,34198341758.0,2016-01-09 16:00:13.01,0.153,-0.522,-0.844,Gyro_Log,-28.232,6.646,30.61,34001938998.0,-28.232,6.646,30.61
384,Accel_Log,0.158,-0.515,-0.823,34202489987.0,2016-01-09 16:00:13.06,0.158,-0.515,-0.823,Gyro_Log,-23.78,9.878,36.159,34004550873.0,-23.78,9.878,36.159
385,Accel_Log,0.053,-0.5,-0.855,34248349675.0,2016-01-09 16:00:13.13,0.053,-0.5,-0.855,Gyro_Log,-21.646,17.561,41.829,34052020717.0,-21.646,17.561,41.829
386,Accel_Log,0.022,-0.506,-0.875,34252580456.0,2016-01-09 16:00:13.17,0.022,-0.506,-0.875,Gyro_Log,-19.573,18.78,39.817,34054630873.0,-19.573,18.78,39.817
387,Accel_Log,-0.02,-0.527,-0.872,34298342903.0,2016-01-09 16:00:13.21,-0.02,-0.527,-0.872,Gyro_Log,-18.537,23.049,37.805,34101978893.0,-18.537,23.049,37.805
388,Accel_Log,-0.045,-0.512,-0.877,34302531862.0,2016-01-09 16:00:13.25,-0.045,-0.512,-0.877,Gyro_Log,-13.841,15.671,36.89,34104559570.0,-13.841,15.671,36.89
389,Accel_Log,-0.094,-0.478,-0.886,34348356758.0,2016-01-09 16:00:13.29,-0.094,-0.478,-0.886,Gyro_Log,-16.341,6.951,29.695,34152057019.0,-16.341,6.951,29.695
390,Accel_Log,-0.09,-0.483,-0.881,34352579154.0,2016-01-09 16:00:13.33,-0.09,-0.483,-0.881,Gyro_Log,-16.098,-3.11,25.61,34154589258.0,-16.098,-3.11,25.61
391,Accel_Log,-0.07,-0.457,-0.837,34398317799.0,2016-01-09 16:00:13.37,-0.07,-0.457,-0.837,Gyro_Log,-14.085,-8.78,25.427,34202043580.0,-14.085,-8.78,25.427
392,Accel_Log,-0.09,-0.465,-0.833,34402562643.0,2016-01-09 16:00:13.41,-0.09,-0.465,-0.833,Gyro_Log,-14.024,-11.829,24.39,34204597122.0,-14.024,-11.829,24.39
393,Accel_Log,-0.122,-0.429,-0.894,34448344050.0,2016-01-09 16:00:13.45,-0.122,-0.429,-0.894,Gyro_Log,-15.305,-11.646,24.085,34252032435.0,-15.305,-11.646,24.085
394,Accel_Log,-0.203,-0.413,-0.943,34452578946.0,2016-01-09 16:00:13.53,-0.203,-0.413,-0.943,Gyro_Log,-15.183,-9.878,16.463,34254620300.0,-15.183,-9.878,16.463
395,Accel_Log,-0.173,-0.429,-0.931,34498324935.0,2016-01-09 16:00:13.57,-0.173,-0.429,-0.931,Gyro_Log,-12.317,-7.805,12.561,34301913372.0,-12.317,-7.805,12.561
396,Accel_Log,-0.131,-0.4,-0.942,34502445507.0,2016-01-09 16:00:13.61,-0.131,-0.4,-0.942,Gyro_Log,-10.671,0.366,8.78,34304486237.0,-10.671,0.366,8.78
397,Accel_Log,-0.16,-0.403,-0.912,34554579778.0,2016-01-09 16:00:13.65,-0.16,-0.403,-0.912,Gyro_Log,-7.622,-6.768,3.476,34363918893.0,-7.622,-6.768,3.476
398,Accel_Log,-0.15,-0.424,-0.911,34567707019.0,2016-01-09 16:00:13.69,-0.15,-0.424,-0.911,Gyro_Log,-5.671,-4.207,2.622,34372563998.0,-5.671,-4.207,2.622
399,Accel_Log,-0.174,-0.41,-0.915,34599887903.0,2016-01-09 16:00:13.73,-0.174,-0.41,-0.915,Gyro_Log,-3.476,1.28,-1.22,34409528789.0,-3.476,1.28,-1.22
400,Accel_Log,-0.162,-0.431,-0.903,34613297903.0,2016-01-09 16:00:13.77,-0.162,-0.431,-0.903,Gyro_Log,-3.659,-4.207,-8.293,34454649882.0,-3.659,-4.207,-8.293
401,Accel_Log,-0.17,-0.447,-0.9,34660936237.0,2016-01-09 16:00:13.81,-0.17,-0.447,-0.9,Gyro_Log,6.159,-5.732,-13.11,34467665038.0,6.159,-5.732,-13.11
402,Accel_Log,-0.19,-0.466,-0.883,34672730507.0,2016-01-09 16:00:13.85,-0.19,-0.466,-0.883,Gyro_Log,9.146,-5.793,-17.073,34501326184.0,9.146,-5.793,-17.073
