,SENSOR_TYPE_x,X_AXIS_x,Y_AXIS_x,Z_AXIS_x,Time_since_start_x,timestamp,ACCEL_X,ACCEL_Y,ACCEL_Z,SENSOR_TYPE_y,X_AXIS_y,Y_AXIS_y,Z_AXIS_y,Time_since_start_y,GYRO_X,GYRO_Y,GYRO_Z
286,Accel_Log,-0.024,-0.386,-0.925,31548449468,2016-01-09 16:00:09.157,-0.024,-0.386,-0.925,Gyro_Log,-32.683,-5.427,-16.585,31352132749.0,-32.683,-5.427,-16.585
287,Accel_Log,0.007,-0.36,-0.942,31552760457,2016-01-09 16:00:09.196,0.007,-0.36,-0.942,Gyro_Log,-32.805,-1.89,-16.646,31354765874.0,-32.805,-1.89,-16.646
288,Accel_Log,0.03,-0.352,-0.936,31598450613,2016-01-09 16:00:09.236,0.03,-0.352,-0.936,Gyro_Log,-34.024,0.183,-15.732,31402065092.0,-34.024,0.183,-15.732
289,Accel_Log,-0.009,-0.325,-0.955,31602569102,2016-01-09 16:00:09.276,-0.009,-0.325,-0.955,Gyro_Log,-34.939,1.768,-15.0,31404588269.0,-34.939,1.768,-15.0
290,Accel_Log,-0.034,-0.299,-0.947,31648411395,2016-01-09 16:00:09.315,-0.034,-0.299,-0.947,,,,,,,,
291,Accel_Log,-0.034,-0.269,-0.964,31652593634,2016-01-09 16:00:09.356,-0.034,-0.269,-0.964,Gyro_Log,-38.841,3.537,-13.78,31454612853.0,-38.841,3.537,-13.78
292,Accel_Log,-0.001,-0.213,-0.996,31699899518,2016-01-09 16:00:09.396,-0.001,-0.213,-0.996,Gyro_Log,-40.488,-1.646,-12.622,31509850561.0,-40.488,-1.646,-12.622
293,Accel_Log,0.017,-0.171,-1.032,31714103894,2016-01-09 16:00:09.435,0.017,-0.171,-1.032,Gyro_Log,-39.817,-2.561,-8.659,31518998478.0,-39.817,-2.561,-8.659
294,Accel_Log,0.036,-0.156,-1.047,31749888217,2016-01-09 16:00:09.475,0.036,-0.156,-1.047,Gyro_Log,-39.207,-4.878,-3.598,31559807488.0,-39.207,-4.878,-3.598
295,Accel_Log,0.027,-0.172,-1.048,31763484727,2016-01-09 16:00:09.514,0.027,-0.172,-1.048,Gyro_Log,-38.78,-1.768,-1.768,31568204779.0,-38.78,-1.768,-1.768
296,Accel_Log,0.023,-0.172,-1.057,31799859363,2016-01-09 16:00:09.554,0.023,-0.172,-1.057,Gyro_Log,-36.098,2.195,-2.744,31610681706.0,-36.098,2.195,-2.744
297,Accel_Log,0.026,-0.164,-1.049,31815989987,2016-01-09 16:00:09.634,0.026,-0.164,-1.049,Gyro_Log,-32.134,5.854,-5.183,31622287227.0,-32.134,5.854,-5.183
298,Accel_Log,0.014,-0.174,-1.066,31850651081,2016-01-09 16:00:09.674,0.014,-0.174,-1.066,Gyro_Log,-25.915,4.207,-1.707,31663710300.0,-25.915,4.207,-1.707
299,Accel_Log,0.036,-0.175,-1.035,31869013842,2016-01-09 16:00:09.714,0.036,-0.175,-1.035,Gyro_Log,-20.671,2.378,0.671,31675205404.0,-20.671,2.378,0.671
300,Accel_Log,0.014,-0.159,-1.035,31900629571,2016-01-09 16:00:09.753,0.014,-0.159,-1.035,Gyro_Log,-13.415,-1.463,-0.244,31713508581.0,-13.415,-1.463,-0.244
301,Accel_Log,-0.015,-0.204,-0.988,31918818790,2016-01-09 16:00:09.794,-0.015,-0.204,-0.988,Gyro_Log,-8.963,-4.695,-1.524,31725057383.0,-8.963,-4.695,-1.524
302,Accel_Log,-0.016,-0.209,-0.996,31955250717,2016-01-09 16:00:09.832,-0.016,-0.209,-0.996,,,,,,,,
303,Accel_Log,-0.016,-0.176,-1.014,31969140613,2016-01-09 16:00:09.873,-0.016,-0.176,-1.014,Gyro_Log,-5.488,-2.378,4.695,31775381289.0,-5.488,-2.378,4.695
304,Accel_Log,-0.005,-0.158,-0.968,32000623374,2016-01-09 16:00:09.913,-0.005,-0.158,-0.968,Gyro_Log,0.854,-5.488,5.915,31813436915.0,0.854,-5.488,5.915
305,Accel_Log,-0.016,-0.139,-0.944,32018756447,2016-01-09 16:00:09.952,-0.016,-0.139,-0.944,Gyro_Log,6.098,-2.134,6.28,31824905926.0,6.098,-2.134,6.28
306,Accel_Log,-0.032,-0.158,-0.935,32055224362,2016-01-09 16:00:10.031,-0.032,-0.158,-0.935,Gyro_Log,6.707,3.78,5.244,31951508218.0,6.707,3.78,5.244
307,Accel_Log,-0.022,-0.151,-0.947,32165789208,2016-01-09 16:00:10.071,-0.022,-0.151,-0.947,Gyro_Log,0.793,7.256,5.793,31974669260.0,0.793,7.256,5.793
308,Accel_Log,-0.002,-0.137,-0.926,32181466342,2016-01-09 16:00:10.111,-0.002,-0.137,-0.926,,,,,,,,
309,Accel_Log,-0.009,-0.128,-0.927,32245523009,2016-01-09 16:00:10.152,-0.009,-0.128,-0.927,Gyro_Log,-6.22,7.5,3.293,32064783998.0,-6.22,7.5,3.293
310,Accel_Log,0.01,-0.098,-0.927,32267791968,2016-01-09 16:00:10.191,0.01,-0.098,-0.927,Gyro_Log,-10.427,4.39,3.415,32070057488.0,-10.427,4.39,3.415
311,Accel_Log,0.013,-0.084,-0.936,32270597801,2016-01-09 16:00:10.231,0.013,-0.084,-0.936,Gyro_Log,-16.89,0.061,-2.195,32072837072.0,-16.89,0.061,-2.195
312,Accel_Log,0.002,0.015,-1.156,32298378322,2016-01-09 16:00:10.270,0.002,0.015,-1.156,Gyro_Log,-21.768,-1.28,-5.427,32102089780.0,-21.768,-1.28,-5.427
313,Accel_Log,0.072,0.188,-1.269,32302663738,2016-01-09 16:00:10.310,0.072,0.188,-1.269,Gyro_Log,-26.22,4.512,-3.354,32104732853.0,-26.22,4.512,-3.354
314,Accel_Log,0.049,0.127,-1.087,32349112904,2016-01-09 16:00:10.349,0.049,0.127,-1.087,Gyro_Log,-30.793,16.22,6.22,32152911915.0,-30.793,16.22,6.22
315,Accel_Log,0.024,0.042,-0.991,32353522071,2016-01-09 16:00:10.389,0.024,0.042,-0.991,,,,,,,,
316,Accel_Log,0.059,0.097,-0.953,32399018686,2016-01-09 16:00:10.430,0.059,0.097,-0.953,Gyro_Log,-17.561,0.854,2.256,32202509311.0,-17.561,0.854,2.256
317,Accel_Log,0.03,0.141,-0.987,32402961915,2016-01-09 16:00:10.469,0.03,0.141,-0.987,Gyro_Log,-6.89,-11.89,5.427,32204993530.0,-6.89,-11.89,5.427
318,Accel_Log,0.009,0.102,-1.031,32448924988,2016-01-09 16:00:10.509,0.009,0.102,-1.031,Gyro_Log,-3.78,-4.695,8.476,32252258582.0,-3.78,-4.695,8.476
319,Accel_Log,0.028,0.061,-1.086,32452777644,2016-01-09 16:00:10.549,0.028,0.061,-1.086,Gyro_Log,1.646,5.854,9.329,32254896915.0,1.646,5.854,9.329
320,Accel_Log,0.015,0.028,-1.142,32498371548,2016-01-09 16:00:10.588,0.015,0.028,-1.142,Gyro_Log,10.915,5.671,6.89,32301949673.0,10.915,5.671,6.89
321,Accel_Log,0.024,-0.053,-1.072,32502471652,2016-01-09 16:00:10.628,0.024,-0.053,-1.072,,,,,,,,
322,Accel_Log,0.085,-0.171,-0.998,32548396708,2016-01-09 16:00:10.669,0.085,-0.171,-0.998,Gyro_Log,28.415,7.988,1.829,32352028322.0,28.415,7.988,1.829
323,Accel_Log,0.087,-0.245,-1.022,32552577280,2016-01-09 16:00:10.708,0.087,-0.245,-1.022,Gyro_Log,35.976,-1.585,2.744,32354666655.0,35.976,-1.585,2.744
324,Accel_Log,0.0,-0.254,-0.997,32598374622,2016-01-09 16:00:10.748,0.0,-0.254,-0.997,Gyro_Log,37.378,-9.085,-0.061,32401940768.0,37.378,-9.085,-0.061
325,Accel_Log,-0.038,-0.242,-0.971,32602495508,2016-01-09 16:00:10.787,-0.038,-0.242,-0.971,Gyro_Log,39.939,-0.549,-1.098,32404604883.0,39.939,-0.549,-1.098
326,Accel_Log,0.011,-0.267,-0.958,32653426290,2016-01-09 16:00:10.827,0.011,-0.267,-0.958,Gyro_Log,43.841,6.28,0.793,32459347644.0,43.841,6.28,0.793
327,Accel_Log,0.029,-0.309,-0.96,32662601758,2016-01-09 16:00:10.866,0.029,-0.309,-0.96,Gyro_Log,48.72,-0.793,3.537,32467436758.0,48.72,-0.793,3.537
328,Accel_Log,0.027,-0.349,-0.945,32699839883,2016-01-09 16:00:10.906,0.027,-0.349,-0.945,,,,,,,,
329,Accel_Log,0.024,-0.379,-0.932,32713263373,2016-01-09 16:00:10.947,0.024,-0.379,-0.932,Gyro_Log,56.524,1.402,2.439,32518001915.0,56.524,1.402,2.439
330,Accel_Log,-0.013,-0.409,-0.905,32749915665,2016-01-09 16:00:10.986,-0.013,-0.409,-0.905,Gyro_Log,58.171,2.134,-0.976,32559937644.0,58.171,2.134,-0.976
331,Accel_Log,-0.021,-0.442,-0.895,32763599310,2016-01-09 16:00:11.026,-0.021,-0.442,-0.895,Gyro_Log,56.768,2.683,-1.402,32568336706.0,56.768,2.683,-1.402
332,Accel_Log,-0.013,-0.46,-0.868,32803340560,2016-01-09 16:00:11.066,-0.013,-0.46,-0.868,Gyro_Log,57.439,0.366,-1.585,32610977591.0,57.439,0.366,-1.585
333,Accel_Log,-0.013,-0.506,-0.826,32816029674,2016-01-09 16:00:11.105,-0.013,-0.506,-0.826,Gyro_Log,59.085,-7.073,-4.085,32622579466.0,59.085,-7.073,-4.085
334,Accel_Log,0.023,-0.573,-0.832,32850725403,2016-01-09 16:00:11.145,0.023,-0.573,-0.832,,,,,,,,
335,Accel_Log,0.017,-0.672,-0.781,32869986653,2016-01-09 16:00:11.186,0.017,-0.672,-0.781,Gyro_Log,63.659,-11.037,-1.524,32676294205.0,63.659,-11.037,-1.524
336,Accel_Log,-0.013,-0.727,-0.778,32905123841,2016-01-09 16:00:11.225,-0.013,-0.727,-0.778,Gyro_Log,62.5,-9.939,-0.671,32713810143.0,62.5,-9.939,-0.671
337,Accel_Log,0.002,-0.735,-0.721,32919122018,2016-01-09 16:00:11.265,0.002,-0.735,-0.721,Gyro_Log,59.329,-3.232,-2.622,32725387903.0,59.329,-3.232,-2.622
338,Accel_Log,0.013,-0.743,-0.639,33051216655,2016-01-09 16:00:11.304,0.013,-0.743,-0.639,Gyro_Log,57.988,-1.951,-2.378,32866758686.0,57.988,-1.951,-2.378
339,Accel_Log,-0.002,-0.731,-0.542,33073865561,2016-01-09 16:00:11.383,-0.002,-0.731,-0.542,Gyro_Log,66.829,-4.939,0.61,32902351342.0,66.829,-4.939,0.61
340,Accel_Log,-0.0,-0.763,-0.498,33117840614,2016-01-09 16:00:11.423,-0.0,-0.763,-0.498,,,,,,,,
341,Accel_Log,0.025,-0.789,-0.451,33133090926,2016-01-09 16:00:11.464,0.025,-0.789,-0.451,Gyro_Log,65.427,-5.183,5.0,32958310040.0,65.427,-5.183,5.0
342,Accel_Log,0.012,-0.822,-0.428,33167822541,2016-01-09 16:00:11.504,0.012,-0.822,-0.428,Gyro_Log,69.634,-4.512,6.402,32976113842.0,69.634,-4.512,6.402
343,Accel_Log,-0.011,-0.844,-0.389,33183451342,2016-01-09 16:00:11.543,-0.011,-0.844,-0.389,,,,,,,,
344,Accel_Log,-0.014,-0.888,-0.38,33217977645,2016-01-09 16:00:11.583,-0.014,-0.888,-0.38,Gyro_Log,63.293,1.585,8.232,33026674259.0,63.293,1.585,8.232
345,Accel_Log,-0.011,-0.891,-0.373,33233546290,2016-01-09 16:00:11.622,-0.011,-0.891,-0.373,Gyro_Log,60.183,4.39,7.622,33052299988.0,60.183,4.39,7.622
346,Accel_Log,-0.04,-0.88,-0.341,33262329936,2016-01-09 16:00:11.662,-0.04,-0.88,-0.341,Gyro_Log,55.122,5.488,6.463,33063780665.0,55.122,5.488,6.463
347,Accel_Log,-0.049,-0.847,-0.326,33267626030,2016-01-09 16:00:11.703,-0.049,-0.847,-0.326,Gyro_Log,50.976,6.341,8.902,33099266654.0,50.976,6.341,8.902
348,Accel_Log,-0.069,-0.869,-0.221,33301467487,2016-01-09 16:00:11.782,-0.069,-0.869,-0.221,Gyro_Log,50.427,7.256,6.768,33103526706.0,50.427,7.256,6.768
349,Accel_Log,-0.079,-0.902,-0.197,33304020456,2016-01-09 16:00:11.821,-0.079,-0.902,-0.197,Gyro_Log,48.232,4.268,5.183,33149178372.0,48.232,4.268,5.183
350,Accel_Log,-0.068,-0.931,-0.176,33351352278,2016-01-09 16:00:11.861,-0.068,-0.931,-0.176,Gyro_Log,40.366,0.305,4.512,33153445299.0,40.366,0.305,4.512
351,Accel_Log,-0.072,-0.94,-0.177,33353875247,2016-01-09 16:00:11.901,-0.072,-0.94,-0.177,Gyro_Log,24.817,-2.561,3.598,33199270247.0,24.817,-2.561,3.598
352,Accel_Log,-0.08,-0.946,-0.193,33401569726,2016-01-09 16:00:11.940,-0.08,-0.946,-0.193,,,,,,,,
353,Accel_Log,-0.066,-0.942,-0.195,33404095091,2016-01-09 16:00:11.981,-0.066,-0.942,-0.195,Gyro_Log,9.207,-4.207,1.768,33249160560.0,9.207,-4.207,1.768
354,Accel_Log,-0.081,-0.927,-0.175,33451233893,2016-01-09 16:00:12.021,-0.081,-0.927,-0.175,Gyro_Log,5.427,-2.256,-0.427,33253354622.0,5.427,-2.256,-0.427
355,Accel_Log,-0.098,-0.934,-0.174,33453893997,2016-01-09 16:00:12.060,-0.098,-0.934,-0.174,Gyro_Log,2.805,-1.037,-2.5,33299168841.0,2.805,-1.037,-2.5
356,Accel_Log,-0.104,-0.934,-0.186,33501281549,2016-01-09 16:00:12.100,-0.104,-0.934,-0.186,Gyro_Log,-2.195,1.646,-5.549,33303399101.0,-2.195,1.646,-5.549
357,Accel_Log,-0.118,-0.906,-0.206,33503862330,2016-01-09 16:00:12.139,-0.118,-0.906,-0.206,Gyro_Log,-9.939,2.317,-10.061,33349165509.0,-9.939,2.317,-10.061
358,Accel_Log,-0.103,-0.884,-0.236,33551394363,2016-01-09 16:00:12.179,-0.103,-0.884,-0.236,Gyro_Log,-17.439,2.561,-13.72,33353449571.0,-17.439,2.561,-13.72
359,Accel_Log,-0.107,-0.895,-0.246,33553902904,2016-01-09 16:00:12.218,-0.107,-0.895,-0.246,,,,,,,,
360,Accel_Log,-0.093,-0.875,-0.297,33601198321,2016-01-09 16:00:12.259,-0.093,-0.875,-0.297,Gyro_Log,-26.159,2.622,-21.28,33403321446.0,-26.159,2.622,-21.28
361,Accel_Log,-0.05,-0.87,-0.333,33603763373,2016-01-09 16:00:12.299,-0.05,-0.87,-0.333,Gyro_Log,-31.037,2.927,-24.024,33449154414.0,-31.037,2.927,-24.024
362,Accel_Log,-0.036,-0.854,-0.396,33651196341,2016-01-09 16:00:12.339,-0.036,-0.854,-0.396,Gyro_Log,-40.732,-3.11,-23.72,33453387122.0,-40.732,-3.11,-23.72
363,Accel_Log,-0.026,-0.806,-0.462,33653778789,2016-01-09 16:00:12.378,-0.026,-0.806,-0.462,Gyro_Log,-49.39,-7.622,-24.146,33499144987.0,-49.39,-7.622,-24.146
364,Accel_Log,0.03,-0.829,-0.528,33701176914,2016-01-09 16:00:12.418,0.03,-0.829,-0.528,Gyro_Log,-54.695,-7.439,-26.28,33503285560.0,-54.695,-7.439,-26.28
365,Accel_Log,0.077,-0.807,-0.597,33703757591,2016-01-09 16:00:12.457,0.077,-0.807,-0.597,,,,,,,,
366,Accel_Log,0.042,-0.732,-0.67,33751323841,2016-01-09 16:00:12.498,0.042,-0.732,-0.67,Gyro_Log,-63.841,-9.024,-14.695,33553388684.0,-63.841,-9.024,-14.695
367,Accel_Log,0.052,-0.69,-0.687,33753842018,2016-01-09 16:00:12.538,0.052,-0.69,-0.687,Gyro_Log,-66.22,-10.427,-14.207,33599151966.0,-66.22,-10.427,-14.207
368,Accel_Log,0.076,-0.681,-0.7,33801148893,2016-01-09 16:00:12.577,0.076,-0.681,-0.7,Gyro_Log,-64.512,-8.11,-14.878,33603415872.0,-64.512,-8.11,-14.878
369,Accel_Log,0.095,-0.677,-0.739,33848386082,2016-01-09 16:00:12.617,0.095,-0.677,-0.739,Gyro_Log,-59.756,-6.341,-11.463,33652220144.0,-59.756,-6.341,-11.463
370,Accel_Log,0.104,-0.646,-0.801,33948358586,2016-01-09 16:00:12.656,0.104,-0.646,-0.801,Gyro_Log,-58.171,-6.768,-7.805,33752029366.0,-58.171,-6.768,-7.805
371,Accel_Log,0.116,-0.605,-0.813,33952570929,2016-01-09 16:00:12.696,0.116,-0.605,-0.813,Gyro_Log,-56.951,-7.683,-5.305,33754598063.0,-56.951,-7.683,-5.305
372,Accel_Log,0.119,-0.556,-0.814,33998324830,2016-01-09 16:00:12.736,0.119,-0.556,-0.814,,,,,,,,
373,Accel_Log,0.118,-0.524,-0.823,34048342748,2016-01-09 16:00:12.777,0.118,-0.524,-0.823,Gyro_Log,-44.329,4.878,3.354,33851973633.0,-44.329,4.878,3.354
374,Accel_Log,0.133,-0.521,-0.855,34052527643,2016-01-09 16:00:12.816,0.133,-0.521,-0.855,Gyro_Log,-40.61,4.207,6.098,33854581237.0,-40.61,4.207,6.098
375,Accel_Log,0.139,-0.529,-0.865,34098323217,2016-01-09 16:00:12.856,0.139,-0.529,-0.865,Gyro_Log,-44.146,4.512,7.195,33901936185.0,-44.146,4.512,7.195
376,Accel_Log,0.149,-0.532,-0.875,34102477539,2016-01-09 16:00:12.895,0.149,-0.532,-0.875,Gyro_Log,-44.024,7.012,10.0,33904509362.0,-44.024,7.012,10.0
377,Accel_Log,0.187,-0.529,-0.87,34148358529,2016-01-09 16:00:12.935,0.187,-0.529,-0.87,Gyro_Log,-36.22,6.159,15.549,33952133424.0,-36.22,6.159,15.549
378,Accel_Log,0.202,-0.526,-0.862,34152611914,2016-01-09 16:00:12.974,0.202,-0.526,-0.862,Gyro_Log,-33.537,4.512,23.232,33954640299.0,-33.537,4.512,23.232
379,Accel_Log,0.153,-0.522,-0.844,34198341758,2016-01-09 16:00:13.015,0.153,-0.522,-0.844,Gyro_Log,-28.232,6.646,30.61,34001938998.0,-28.232,6.646,30.61
380,Accel_Log,0.158,-0.515,-0.823,34202489987,2016-01-09 16:00:13.055,0.158,-0.515,-0.823,Gyro_Log,-23.78,9.878,36.159,34004550873.0,-23.78,9.878,36.159
381,Accel_Log,0.053,-0.5,-0.855,34248349675,2016-01-09 16:00:13.134,0.053,-0.5,-0.855,Gyro_Log,-21.646,17.561,41.829,34052020717.0,-21.646,17.561,41.829
382,Accel_Log,0.022,-0.506,-0.875,34252580456,2016-01-09 16:00:13.174,0.022,-0.506,-0.875,Gyro_Log,-19.573,18.78,39.817,34054630873.0,-19.573,18.78,39.817
383,Accel_Log,-0.02,-0.527,-0.872,34298342903,2016-01-09 16:00:13.213,-0.02,-0.527,-0.872,Gyro_Log,-18.537,23.049,37.805,34101978893.0,-18.537,23.049,37.805
384,Accel_Log,-0.045,-0.512,-0.877,34302531862,2016-01-09 16:00:13.253,-0.045,-0.512,-0.877,,,,,,,,
385,Accel_Log,-0.094,-0.478,-0.886,34348356758,2016-01-09 16:00:13.294,-0.094,-0.478,-0.886,Gyro_Log,-16.341,6.951,29.695,34152057019.0,-16.341,6.951,29.695
386,Accel_Log,-0.09,-0.483,-0.881,34352579154,2016-01-09 16:00:13.333,-0.09,-0.483,-0.881,Gyro_Log,-16.098,-3.11,25.61,34154589258.0,-16.098,-3.11,25.61
387,Accel_Log,-0.07,-0.457,-0.837,34398317799,2016-01-09 16:00:13.373,-0.07,-0.457,-0.837,Gyro_Log,-14.085,-8.78,25.427,34202043580.0,-14.085,-8.78,25.427
388,Accel_Log,-0.09,-0.465,-0.833,34402562643,2016-01-09 16:00:13.412,-0.09,-0.465,-0.833,Gyro_Log,-14.024,-11.829,24.39,34204597122.0,-14.024,-11.829,24.39
389,Accel_Log,-0.122,-0.429,-0.894,34448344050,2016-01-09 16:00:13.452,-0.122,-0.429,-0.894,Gyro_Log,-15.305,-11.646,24.085,34252032435.0,-15.305,-11.646,24.085
390,Accel_Log,-0.203,-0.413,-0.943,34452578946,2016-01-09 16:00:13.531,-0.203,-0.413,-0.943,,,,,,,,
391,Accel_Log,-0.173,-0.429,-0.931,34498324935,2016-01-09 16:00:13.572,-0.173,-0.429,-0.931,Gyro_Log,-12.317,-7.805,12.561,34301913372.0,-12.317,-7.805,12.561
392,Accel_Log,-0.131,-0.4,-0.942,34502445507,2016-01-09 16:00:13.611,-0.131,-0.4,-0.942,Gyro_Log,-10.671,0.366,8.78,34304486237.0,-10.671,0.366,8.78
393,Accel_Log,-0.16,-0.403,-0.912,34554579778,2016-01-09 16:00:13.651,-0.16,-0.403,-0.912,Gyro_Log,-7.622,-6.768,3.476,34363918893.0,-7.622,-6.768,3.476
394,Accel_Log,-0.15,-0.424,-0.911,34567707019,2016-01-09 16:00:13.691,-0.15,-0.424,-0.911,Gyro_Log,-5.671,-4.207,2.622,34372563998.0,-5.671,-4.207,2.622
395,Accel_Log,-0.174,-0.41,-0.915,34599887903,2016-01-09 16:00:13.730,-0.174,-0.41,-0.915,Gyro_Log,-3.476,1.28,-1.22,34409528789.0,-3.476,1.28,-1.22
396,Accel_Log,-0.162,-0.431,-0.903,34613297903,2016-01-09 16:00:13.770,-0.162,-0.431,-0.903,,,,,,,,
397,Accel_Log,-0.17,-0.447,-0.9,34660936237,2016-01-09 16:00:13.811,-0.17,-0.447,-0.9,Gyro_Log,6.159,-5.732,-13.11,34467665038.0,6.159,-5.732,-13.11
398,Accel_Log,-0.19,-0.466,-0.883,34672730507,2016-01-09 16:00:13.850,-0.19,-0.466,-0.883,Gyro_Log,9.146,-5.793,-17.073,34501326184.0,9.146,-5.793,-17.073
399,Accel_Log,-0.164,-0.49,-0.875,34710656289,2016-01-09 16:00:13.890,-0.164,-0.49,-0.875,Gyro_Log,7.866,-4.146,-19.573,34556615246.0,7.866,-4.146,-19.573
400,Accel_Log,-0.136,-0.475,-0.869,34766545664,2016-01-09 16:00:13.929,-0.136,-0.475,-0.869,Gyro_Log,7.866,-2.134,-22.317,34575323894.0,7.866,-2.134,-22.317
401,Accel_Log,-0.131,-0.476,-0.852,34782031862,2016-01-09 16:00:13.969,-0.131,-0.476,-0.852,Gyro_Log,6.098,-4.634,-28.72,34702133372.0,6.098,-4.634,-28.72
402,Accel_Log,-0.087,-0.485,-0.854,34917328476,2016-01-09 16:00:14.008,-0.087,-0.485,-0.854,Gyro_Log,6.707,-6.89,-30.244,34726424153.0,6.707,-6.89,-30.244
403,Accel_Log,-0.075,-0.496,-0.852,34933138476,2016-01-09 16:00:14.048,-0.075,-0.496,-0.852,,,,,,,,
404,Accel_Log,-0.098,-0.507,-0.849,34975929622,2016-01-09 16:00:14.089,-0.098,-0.507,-0.849,Gyro_Log,4.268,-5.793,-37.134,34785206288.0,4.268,-5.793,-37.134
405,Accel_Log,-0.069,-0.486,-0.841,34993214414,2016-01-09 16:00:14.129,-0.069,-0.486,-0.841,Gyro_Log,3.293,2.866,-39.817,34799127539.0,3.293,2.866,-39.817
406,Accel_Log,-0.031,-0.507,-0.844,35001355976,2016-01-09 16:00:14.168,-0.031,-0.507,-0.844,Gyro_Log,4.329,7.012,-40.183,34803434101.0,4.329,7.012,-40.183
407,Accel_Log,-0.028,-0.502,-0.856,35003873476,2016-01-09 16:00:14.208,-0.028,-0.502,-0.856,Gyro_Log,5.244,5.671,-45.061,34849122226.0,5.244,5.671,-45.061
408,Accel_Log,0.037,-0.481,-0.854,35051558737,2016-01-09 16:00:14.247,0.037,-0.481,-0.854,Gyro_Log,3.72,2.866,-47.622,34853735247.0,3.72,2.866,-47.622
409,Accel_Log,0.06,-0.48,-0.852,35054198893,2016-01-09 16:00:14.287,0.06,-0.48,-0.852,Gyro_Log,2.073,-0.732,-46.707,34899099309.0,2.073,-0.732,-46.707
410,Accel_Log,0.05,-0.477,-0.841,35101186497,2016-01-09 16:00:14.328,0.05,-0.477,-0.841,Gyro_Log,2.622,-10.976,-46.646,34903306236.0,2.622,-10.976,-46.646
411,Accel_Log,0.039,-0.488,-0.836,35103785820,2016-01-09 16:00:14.367,0.039,-0.488,-0.836,Gyro_Log,-2.683,-11.098,-40.305,34949084986.0,-2.683,-11.098,-40.305
412,Accel_Log,0.115,-0.423,-0.869,35151080455,2016-01-09 16:00:14.407,0.115,-0.423,-0.869,Gyro_Log,-10.549,-11.585,-30.732,34953521757.0,-10.549,-11.585,-30.732
413,Accel_Log,0.14,-0.404,-0.901,35154061496,2016-01-09 16:00:14.446,0.14,-0.404,-0.901,Gyro_Log,-16.159,-13.963,-18.415,34999109673.0,-16.159,-13.963,-18.415
414,Accel_Log,0.055,-0.409,-0.921,35201164309,2016-01-09 16:00:14.486,0.055,-0.409,-0.921,Gyro_Log,-16.28,-14.085,-13.598,35003311079.0,-16.28,-14.085,-13.598
415,Accel_Log,0.077,-0.41,-0.915,35203773944,2016-01-09 16:00:14.526,0.077,-0.41,-0.915,Gyro_Log,-20.549,0.61,-8.902,35049087123.0,-20.549,0.61,-8.902
416,Accel_Log,0.133,-0.407,-0.911,35251108581,2016-01-09 16:00:14.565,0.133,-0.407,-0.911,,,,,,,,
417,Accel_Log,0.168,-0.387,-0.921,35254064571,2016-01-09 16:00:14.606,0.168,-0.387,-0.921,Gyro_Log,-16.159,-2.988,6.707,35102511601.0,-16.159,-2.988,6.707
418,Accel_Log,0.135,-0.39,-0.928,35310132278,2016-01-09 16:00:14.646,0.135,-0.39,-0.928,Gyro_Log,-14.939,-3.78,14.207,35115929517.0,-14.939,-3.78,14.207
419,Accel_Log,0.116,-0.405,-0.937,35320058007,2016-01-09 16:00:14.685,0.116,-0.405,-0.937,Gyro_Log,-8.841,2.317,20.0,35150328007.0,-8.841,2.317,20.0
420,Accel_Log,0.125,-0.407,-0.914,35357919726,2016-01-09 16:00:14.725,0.125,-0.407,-0.914,Gyro_Log,-6.22,10.0,22.073,35162833788.0,-6.22,10.0,22.073
421,Accel_Log,0.089,-0.432,-0.912,35365845247,2016-01-09 16:00:14.764,0.089,-0.432,-0.912,Gyro_Log,-6.707,15.061,27.927,35201299257.0,-6.707,15.061,27.927
422,Accel_Log,0.068,-0.396,-0.934,35455006913,2016-01-09 16:00:14.804,0.068,-0.396,-0.934,Gyro_Log,-6.037,20.183,33.72,35262797018.0,-6.037,20.183,33.72
423,Accel_Log,0.067,-0.393,-0.925,35466251184,2016-01-09 16:00:14.843,0.067,-0.393,-0.925,,,,,,,,
424,Accel_Log,0.056,-0.402,-0.911,35499610612,2016-01-09 16:00:14.884,0.056,-0.402,-0.911,Gyro_Log,-7.5,26.829,38.841,35307999465.0,-7.5,26.829,38.841
425,Accel_Log,0.04,-0.377,-0.913,35512071132,2016-01-09 16:00:14.924,0.04,-0.377,-0.913,Gyro_Log,-8.11,20.061,40.244,35350750976.0,-8.11,20.061,40.244
426,Accel_Log,0.002,-0.397,-0.898,35559967643,2016-01-09 16:00:14.964,0.002,-0.397,-0.898,Gyro_Log,-7.927,10.122,39.207,35365226236.0,-7.927,10.122,39.207
427,Accel_Log,-0.005,-0.373,-0.925,35570779309,2016-01-09 16:00:15.003,-0.005,-0.373,-0.925,Gyro_Log,-4.451,-1.28,34.573,35405613320.0,-4.451,-1.28,34.573
428,Accel_Log,-0.014,-0.357,-0.923,35611502851,2016-01-09 16:00:15.044,-0.014,-0.357,-0.923,Gyro_Log,-5.366,-8.537,33.78,35417673007.0,-5.366,-8.537,33.78
429,Accel_Log,-0.059,-0.395,-0.919,35623729205,2016-01-09 16:00:15.082,-0.059,-0.395,-0.919,,,,,,,,
430,Accel_Log,-0.081,-0.418,-0.902,35662501653,2016-01-09 16:00:15.123,-0.081,-0.418,-0.902,Gyro_Log,-2.317,-20.671,35.061,35470659674.0,-2.317,-20.671,35.061
