(-0.406, 0.985, 1.028),
(-0.430, 1.060, 1.117),
(-0.553, 1.115, 1.250),
(-0.586, 0.788, 1.024),
(-0.687, 0.604, 1.034),
(-0.674, 0.617, 1.223),
(-0.546, 0.620, 1.215),
(-0.468, 0.507, 1.067),
(-0.467, 0.115, 1.135),
(-0.093, -0.030, 1.101),
(-0.022, -0.236, 1.021),
(-0.249, -0.580, 0.824),
(-0.279, -0.709, 0.458),
(0.331, -0.586, 0.324),
(0.961, -0.416, 0.244),
(0.896, -0.211, 0.234),
(0.696, -0.077, 0.149),
(0.293, -0.109, 0.497),
(-0.166, -0.131, 0.915),
(-0.122, -0.034, 1.042),
(0.294, 0.074, 1.026),
(0.527, 0.098, 0.907),
(0.368, 0.074, 0.795),
(0.195, 0.054, 0.868),
(0.342, 0.060, 0.904),
(0.280, 0.063, 0.931),
(0.217, 0.067, 0.890),
(0.286, 0.037, 0.833),
(0.376, 0.008, 0.778),
(0.328, -0.024, 0.766),
(0.302, -0.059, 0.760),
(0.327, -0.114, 0.688),
(0.303, -0.176, 0.695),
(0.198, -0.156, 0.787),
(0.122, -0.181, 0.749),
(0.118, -0.289, 0.710),
(0.122, -0.325, 0.750),
(-0.002, -0.233, 0.927),
(-0.031, -0.140, 0.944),
(-0.115, -0.144, 0.926),
(-0.169, -0.170, 0.950),
(-0.228, 0.088, 1.060),
(-0.343, 0.156, 1.130),
(-0.414, 0.166, 1.081),
(-0.407, 0.092, 1.009),
(-0.401, 0.061, 0.953),
(-0.470, 0.421, 1.141),
(-0.582, 0.659, 1.309),
(-0.678, 0.642, 1.231),
(-0.657, 0.512, 1.034),
(-0.585, 0.787, 0.941),
(-0.626, 1.277, 0.964),
(-0.478, 1.708, 0.906),
(-0.213, 1.720, 0.809),
(-0.164, 1.543, 0.823),
(-0.236, 1.240, 0.869),
(-0.287, 0.938, 0.901),
(-0.366, 0.692, 0.914),
(-0.448, 0.544, 0.928),
(-0.477, 0.426, 0.913),
(-0.422, 0.399, 0.817),
(-0.408, 0.402, 0.792),
(-0.399, 0.407, 0.781),
(-0.398, 0.412, 0.769),
(-0.395, 0.429, 0.773),
(-0.385, 0.450, 0.783),
(-0.379, 0.485, 0.814),
(-0.369, 0.518, 0.852),
(-0.375, 0.544, 0.882),
(-0.135, -0.453, 0.829),
(0.228, -0.458, 0.250),
(0.711, -0.289, 0.344),
(0.870, -0.257, 0.224),
(0.034, -0.213, 0.820),
(-0.014, -0.194, 1.018),
(0.365, -0.077, 1.111),
(0.644, -0.003, 1.030),
(0.533, 0.002, 0.850),
(0.327, -0.049, 0.820),
(0.284, -0.066, 0.882),
(0.341, -0.061, 0.890),
(0.429, -0.071, 0.835),
(0.453, -0.112, 0.772),
(0.470, -0.155, 0.704),
(0.547, -0.179, 0.657),
(0.486, -0.220, 0.639),
(0.019, -0.333, 0.850),
(-0.051, -0.222, 0.901),
(-0.069, -0.237, 0.874),
(-0.128, -0.239, 0.893),
(-0.147, -0.066, 1.052),
(-0.239, 0.153, 1.180),
(-0.302, 0.000, 1.015),
(-0.335, -0.087, 0.935),
(-0.358, -0.086, 0.941),
(-0.490, 0.010, 0.815),
(-0.675, 0.263, 1.018),
(-0.694, 0.320, 1.076),
(-0.581, 0.584, 1.121),
(-0.627, 1.051, 1.080),
(-0.693, 1.487, 1.042),
(-0.511, 1.667, 0.968),
(-0.361, 1.640, 0.939),
(-0.284, 1.491, 0.988),
(-0.287, 1.293, 0.996),
(-0.330, 0.884, 0.944),
(-0.342, 0.735, 0.912),
(-0.351, 0.614, 0.871),
(-0.368, 0.527, 0.826),
(-0.368, 0.896, 1.035),
(-0.452, 0.709, 0.975),
(-0.491, 0.509, 1.026),
(-0.474, 0.450, 1.059),
(-0.438, 0.401, 1.154),
(-0.213, 0.266, 1.256),
(-0.064, -0.003, 0.803),
(-0.448, -0.241, 0.984),
(-0.603, -0.313, 1.031),
(-0.448, -0.360, 0.954),
(0.110, -0.461, 0.873),
(0.571, -0.563, 0.539),
(0.449, -0.619, 0.197),
(0.380, -0.467, 0.273),
(0.766, -0.125, 0.573),
(0.403, -0.137, 0.664),
(0.103, -0.151, 0.802),
(0.170, -0.146, 0.903),
(0.520, -0.013, 0.967),
(0.432, -0.033, 0.899),
(0.363, -0.058, 0.854),
(0.345, -0.047, 0.870),
(0.387, -0.091, 0.816),
(0.470, -0.104, 0.806),
(0.521, -0.136, 0.706),
(0.473, -0.206, 0.642),
(0.381, -0.226, 0.552),
(0.317, -0.321, 0.535),
(0.201, -0.424, 0.517),
(0.073, -0.384, 0.772),
(-0.166, -0.216, 1.018),
(-0.327, 1.508, 1.179),
(-0.252, 1.476, 1.165),
(-0.434, 0.695, 0.865),
(-0.447, 0.539, 0.753),
(-0.430, 0.530, 0.735),
(-0.413, 0.550, 0.745),
(-0.354, 0.608, 0.794),
(-0.337, 0.636, 0.817),
(-0.329, 0.704, 0.860),
(-0.325, 0.788, 0.895),
(-0.324, 0.847, 0.938),
(-0.327, 0.867, 0.946),
(-0.338, 0.842, 0.944),
(-0.373, 0.772, 0.928),
(-0.377, 0.716, 0.921),
(-0.395, 0.695, 0.930),
(-0.418, 0.777, 0.987),
(-0.339, 0.821, 1.035),
(-0.308, 0.586, 0.950),
(-0.400, 0.503, 1.081),
(-0.247, 0.147, 1.118),
(-0.150, -0.007, 1.224),
(-0.228, -0.094, 1.210),
(-0.442, -0.091, 1.088),
(-0.461, -0.093, 0.992),
(-0.142, -0.286, 0.823),
(0.145, -0.522, 0.593),
(0.370, -0.569, 0.386),
(0.646, -0.423, 0.305),
(0.857, -0.224, 0.311),
(0.873, -0.175, 0.183),
(0.644, -0.143, 0.335),
(0.171, -0.212, 0.697),
(0.043, -0.194, 0.900),
(0.391, -0.031, 1.026),
(0.626, -0.003, 0.880),
(0.619, -0.034, 0.746),
(0.367, -0.106, 0.729),
(0.204, -0.114, 0.758),
(0.330, -0.131, 0.764),
(0.556, -0.177, 0.679),
(0.663, -0.232, 0.608),
(0.439, -0.267, 0.659),
(0.232, -0.291, 0.648),
(0.243, -0.348, 0.589),
(0.229, -0.464, 0.507),
(0.099, -0.458, 0.684),
(-0.120, -0.318, 0.907),
(-0.260, -0.322, 0.872),
(-0.268, -0.329, 0.913),
(-0.248, -0.116, 1.034),
(-0.354, 0.068, 1.131),
(-0.456, 0.088, 1.101),
(-0.523, 0.010, 1.027),
(-0.551, 0.081, 1.018),
(-0.475, 0.372, 1.094),
(-0.509, 0.665, 1.259),
(-0.541, 0.711, 1.257),
(-0.575, 0.734, 1.182),
(-0.509, 0.831, 1.130),
(-0.509, 1.012, 1.106),
(-0.297, 1.178, 0.892),
(-0.363, 1.106, 0.904),
(-0.447, 0.951, 0.822),
(-0.430, 0.830, 0.759),
(-0.449, 0.727, 0.762),
(-0.466, 0.664, 0.777),
(-0.457, 0.654, 0.786),
(-0.432, 0.622, 0.763),
(-0.405, 0.608, 0.775),
(-0.353, 0.663, 0.832),
(-0.349, 0.724, 0.854),
(-0.360, 0.716, 0.854),
(-0.358, 0.719, 0.878),
(-0.337, 0.783, 0.933),
(-0.306, 0.828, 0.954),
(-0.363, 0.820, 0.969),
(-0.455, 0.782, 0.968),
(-0.443, 0.807, 1.035),
(-0.308, 0.781, 1.096),
(-0.291, 0.566, 1.083),
(-0.475, 0.476, 1.122),
(-0.637, 0.417, 1.127),
(-0.582, 0.369, 1.221),
(-0.125, -0.009, 1.278),
(-0.288, -0.046, 1.216),
(-0.604, -0.047, 1.131),
(-0.653, -0.257, 1.078),
(0.476, -0.698, 0.530),
(0.457, -0.694, 0.343),
(0.389, -0.473, 0.309),
(0.616, -0.267, 0.197),
(0.786, -0.203, 0.188),
(0.521, -0.267, 0.521),
(0.175, -0.293, 0.848),
(0.066, -0.201, 0.992),
(0.217, -0.073, 1.012),
(0.474, -0.023, 0.954),
(0.531, -0.090, 0.791),
(0.327, -0.159, 0.777),
(0.480, -0.150, 0.758),
(0.561, -0.185, 0.698),
(0.470, -0.271, 0.625),
(0.316, -0.284, 0.650),
(0.250, -0.276, 0.727),
(0.167, -0.355, 0.723),
(0.012, -0.369, 0.902),
(-0.134, -0.229, 1.085),
(-0.137, -0.078, 1.107),
(-0.032, -0.084, 1.024),
(0.011, -0.090, 0.991),
(-0.035, 0.135, 1.111),
(-0.128, 0.355, 1.273),
(-0.169, 0.252, 1.171),
(-0.146, 0.186, 1.010),
(-0.117, 0.266, 1.052),
(-0.194, 0.418, 1.137),
(-0.292, 0.445, 1.061),
(-0.226, 0.409, 1.004),
(-0.107, 0.373, 0.932),
(-0.108, 0.469, 0.909),
(-0.200, 0.539, 0.931),
(-0.228, 0.552, 0.939),
(-0.206, 0.452, 0.849),
(-0.159, 0.427, 0.814),
(-0.228, 0.504, 0.828),
(-0.288, 0.611, 0.916),
(-0.308, 0.596, 0.833),
(-0.241, 0.653, 0.759),
(-0.210, 0.756, 0.744),
(-0.258, 0.798, 0.761),
(-0.291, 0.833, 0.796),
(-0.236, 0.850, 0.796),
(-0.285, 1.012, 0.776),
(-0.289, 0.978, 0.812),
(-0.254, 0.903, 0.827),
(-0.257, 0.881, 0.844),
(-0.253, 0.823, 0.830),
(-0.262, 0.752, 0.823),
(-0.274, 0.685, 0.816),
(-0.300, 0.632, 0.809),
(-0.323, 0.595, 0.799),
(-0.322, 0.593, 0.780),
(-0.327, 0.605, 0.777),
(-0.321, 0.624, 0.781),
(-0.320, 0.651, 0.787),
(-0.320, 0.655, 0.790),
(-0.317, 0.662, 0.795),
(-0.319, 0.706, 0.799),
(-0.338, 0.749, 0.802),
(-0.332, 0.787, 0.816),
(-0.303, 0.806, 0.836),
(-0.323, 0.761, 0.835),
(-0.347, 0.722, 0.834),
(-0.367, 0.679, 0.851),
(-0.292, 0.720, 0.932),
(-0.404, 0.581, 0.868),
(-0.385, 0.581, 0.873),
(-0.280, 0.694, 1.031),
(-0.184, 0.562, 0.997),
(-0.285, 0.407, 0.906),
(-0.469, 0.408, 0.977),
(-0.399, 0.395, 1.045),
(-0.125, 0.340, 1.113),
(-0.057, 0.219, 1.048),
(-0.452, 0.012, 1.017),
(0.004, 0.069, 1.068),
(0.122, 0.102, 1.066),
(-0.227, -0.068, 0.929),
(-0.328, -0.166, 0.977),
(-0.000, -0.128, 1.016),
(0.113, -0.130, 1.010),
(0.049, -0.176, 0.944),
(0.088, -0.255, 0.851),
(0.192, -0.281, 0.872),
(0.307, -0.267, 0.829),
(0.444, -0.230, 0.711),
(0.511, -0.170, 0.693),
(0.424, -0.146, 0.721),
(0.354, -0.168, 0.721),
(0.355, -0.201, 0.725),
(0.370, -0.176, 0.795),
(0.400, -0.191, 0.807),
(0.487, -0.179, 0.765),
(0.525, -0.152, 0.745),
(0.448, -0.164, 0.779),
(0.374, -0.179, 0.759),
(0.447, -0.220, 0.685),
(0.497, -0.270, 0.651),
(0.404, -0.285, 0.758),
(0.136, -0.285, 0.865),
(0.064, -0.331, 0.794),
(0.164, -0.388, 0.754),
(0.092, -0.338, 0.811),
(-0.095, -0.205, 1.014),
(-0.188, -0.024, 1.055),
(-0.212, 0.146, 1.052),
(-0.250, 0.178, 1.135),
(-0.270, 0.388, 1.176),
(-0.287, 0.324, 1.108),
(-0.292, 0.415, 1.037),
(-0.191, 0.528, 1.059),
(-0.220, 0.597, 1.087),
(-0.307, 0.563, 0.981),
(-0.309, 0.507, 0.887),
(-0.252, 0.506, 0.898),
(-0.250, 0.618, 0.996),
(-0.216, 0.529, 0.846),
(-0.231, 0.591, 0.866),
(-0.290, 0.583, 0.898),
(-0.300, 0.544, 0.880),
