ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
-3.2753,9.845,-0.1532,-0.4496,9.7861,0.4479,-2.8257,0.0589,-0.6012,-0.115,-0.3409,0.0362,2.25,-39.5,19.75,209.88,-87.93,29.07,40526,2015-10-08 14:01:31:305,1
-3.3136,10.6111,-0.0383,-0.5192,9.7722,0.6364,-2.7944,0.8389,-0.6747,-0.2599,-0.3856,0.2237,4.25,-40.25,18.75,224.27,-85.2,39.21,40626,2015-10-08 14:01:31:405,1
-2.2984,10.1514,0.9002,-0.5158,9.7642,0.752,-1.7827,0.3872,0.1483,-0.2535,-0.2429,0.0597,3,-40.75,17.75,216.82,-84.66,34.45,40725,2015-10-08 14:01:31:504,1
-1.4365,9.3853,0,-0.5996,9.7745,0.52,-0.4478,-0.3521,-0.0145,-0.0043,0.245,0.0277,3.25,-39.5,18,230.89,-85.36,49.06,40825,2015-10-08 14:01:31:604,1
-0.6129,9.2129,0.4788,-0.5536,9.7798,0.4677,-0.1216,-0.5293,-0.0377,0.0234,0.0959,0.0959,3.25,-39,18.25,232.16,-85.76,49.8,40925,2015-10-08 14:01:31:704,1
-0.3065,9.347,0.1724,-0.5844,9.7787,0.4538,0.278,-0.4317,-0.2814,0.1342,0.1044,-0.0362,0.5,-40.25,18.75,228.44,-85.67,52.17,41025,2015-10-08 14:01:31:804,1
0.5938,9.5002,0.249,-0.5384,9.7816,0.4473,1.2471,-0.224,-0.2366,0.1257,0.179,-0.1044,1.25,-38.75,18.25,227.36,-85.68,51,41125,2015-10-08 14:01:31:904,1
1.8004,9.6917,-0.249,-0.5093,9.7879,0.3276,1.9841,-0.0196,-0.6532,-0.0128,-0.0256,-0.1044,1.75,-38.5,18.75,237.36,-86.46,57.25,41225,2015-10-08 14:01:32:004,1
1.0534,8.2935,0.3065,-0.4895,9.7889,0.3283,1.5047,-1.4379,0.2846,0.2514,0.0511,-0.1811,2.25,-37.75,18.75,238.78,-86.6,58.52,41325,2015-10-08 14:01:32:104,1
-0.0192,7.7189,-0.2682,-0.3637,9.7991,0.1247,0.4786,-1.9653,-0.4503,-0.1449,-0.2663,0.4133,3,-40.5,19,255.53,-87.75,71.08,41425,2015-10-08 14:01:32:204,1
-0.2873,8.734,0.1915,0.2621,9.7941,0.4214,-0.6643,-0.8685,0.5172,-0.5944,-0.3792,0.897,2.25,-38.75,19.75,238.63,-88.8,51.78,41525,2015-10-08 14:01:32:304,1
-1.3408,10.5345,0.4214,0.8553,9.7535,0.5557,-2.2638,0.7896,-0.1757,-0.5561,-0.6498,0.9076,1.25,-39.75,19.75,144.3,-85.99,-43.17,41625,2015-10-08 14:01:32:404,1
-1.8962,11.2049,0.9002,1.2201,9.704,0.7164,-3.1182,1.5017,0.1758,-0.1321,-0.6967,0.2855,-2.25,-38.25,17.75,127.73,-81.7,-59.58,41725,2015-10-08 14:01:32:504,1
-2.0111,11.6837,2.49,1.0098,9.7161,0.8654,-2.8818,1.955,1.6156,0.2109,0.5667,-0.3515,-2,-39.25,17,131.87,-81.81,-55.2,41826,2015-10-08 14:01:32:605,1
-1.6855,11.3772,1.8196,0.0238,9.788,0.6039,-1.7119,1.5495,1.208,0.4218,1.1547,-0.9183,-2.5,-38.25,17,135.79,-82.21,-49.41,41925,2015-10-08 14:01:32:704,1
-2.7581,10.9559,1.1109,-1.1704,9.7345,0.2023,-1.5247,1.3362,1.2019,0.7244,1.2911,-1.0674,-1.25,-37.75,17.25,227.71,-85.39,58.62,42025,2015-10-08 14:01:32:804,1
-2.9497,10.1323,-0.3065,-2.4419,9.4623,-0.82,-0.5078,0.6699,0.5135,0.6264,0.5433,-1.2293,-0.25,-39.75,19,241.71,-83.04,80.19,42125,2015-10-08 14:01:32:904,1
-2.2984,8.7149,-0.8236,-3.1524,9.2288,-1.0305,0.8539,-0.5139,0.2069,-0.6988,-0.0618,0.1364,3.5,-39.5,22.5,256.34,-71.91,110.83,42226,2015-10-08 14:01:33:005,1
1.743,6.7421,-0.8811,-2.3905,9.5057,-0.3124,3.9453,-2.4123,-0.4077,-0.3941,-0.7265,0.4112,5.75,-38.5,22.75,266.71,-72.49,102.15,42326,2015-10-08 14:01:33:105,1
4.7693,5.5162,-0.8236,-1.1406,9.7311,-0.4187,4.6021,-4.3402,-0.2073,0.8096,-1.0717,1.3678,6.25,-40.75,21.25,271.22,-79.38,95.9,42426,2015-10-08 14:01:33:205,1
3.735,8.1403,-1.9154,0.1911,9.7512,-1.0238,3.0841,-1.4002,-1.0639,0.6903,-0.963,0.9225,5.5,-41.5,20.5,5.64,-85.13,168.77,42525,2015-10-08 14:01:33:304,1
1.9154,8.2935,0.3065,0.7536,9.7719,-0.3357,0.791,-1.4577,0.4169,-0.277,-0.0064,0.0916,2.5,-39.5,22.75,26.6,-83.9,-169.43,42625,2015-10-08 14:01:33:404,1
1.5706,9.5385,-0.3639,1.096,9.7407,-0.2973,0.4578,-0.2275,-0.1884,-0.1214,0.1939,0.3089,-1.5,-37.75,21.5,77.21,-84.9,-111.49,42725,2015-10-08 14:01:33:504,1
2.0877,9.2703,-0.6321,1.2376,9.7238,-0.293,0.6777,-0.6833,-0.2817,-0.1193,0.1321,0.0937,-2.25,-39.25,21.5,82.49,-82.84,-105.07,42825,2015-10-08 14:01:33:604,1
1.9728,8.6574,-0.0766,1.3887,9.7069,-0.1316,0.5267,-1.107,0.0167,0.0383,0.2706,0.1278,-3,-40,21.25,90.15,-82.14,-96.81,42925,2015-10-08 14:01:33:704,1
2.5857,8.9447,-0.7661,1.4707,9.6909,-0.3058,1.1177,-0.7458,-0.4367,0.1129,0.2706,-0.1641,-3.75,-39,20.5,87.18,-81.34,-98.17,43025,2015-10-08 14:01:33:804,1
3.1987,8.1211,-0.3831,1.407,9.7039,-0.1588,1.7516,-1.574,-0.0999,-0.7542,0.5071,-0.4027,-4.5,-38.75,20.75,81.7,-81.18,-103.26,43125,2015-10-08 14:01:33:904,1
4.1755,8.5042,1.9728,1.3344,9.6834,0.7884,2.799,-1.1738,1.1909,-0.3941,0.2088,-0.2919,-4.75,-39.25,20.75,117.82,-80.78,-63.48,43225,2015-10-08 14:01:34:004,1
0.6321,8.9064,0.5555,0.8479,9.7466,0.6745,-0.081,-0.8502,-0.1309,-0.049,0.3388,-0.767,-4.75,-41,17.25,119.85,-83.07,-57.67,43325,2015-10-08 14:01:34:104,1
0.2873,9.0405,0.2298,0.3245,9.7665,0.825,-0.1486,-0.7288,-0.5059,-0.3835,-0.0298,-0.5092,-1.75,-41.75,16.75,129.96,-83.66,-51.5,43425,2015-10-08 14:01:34:204,1
-0.9194,9.4619,1.6664,-0.0635,9.7689,0.8574,-0.8565,-0.3857,-0.0694,-0.1768,-0.2152,-0.3238,-1,-41.75,16.5,174.46,-85.08,-3.32,43525,2015-10-08 14:01:34:304,1
-2.375,9.2895,0.4214,-0.3673,9.7807,0.6103,-1.9502,-0.5104,0.1175,0.6136,-0.2344,-0.2621,0.25,-41.25,16.25,206.36,-85.83,31.04,43625,2015-10-08 14:01:34:404,1
-2.6432,9.7683,0.1724,-0.6527,9.7794,0.3274,-1.6457,0.1613,-0.5572,-0.0639,-0.0618,0.0959,2.5,-41.5,17.75,245.96,-85.87,64.95,43725,2015-10-08 14:01:34:504,1
-2.8539,10.1323,-0.2682,-0.7277,9.7738,0.3383,-2.1262,0.3585,-0.6065,0.017,-0.2642,0.0597,1.5,-40,19.25,244.35,-85.73,63.36,43826,2015-10-08 14:01:34:605,1
-2.0111,9.6534,0.2298,-0.8156,9.7644,0.4021,-1.5403,-0.0152,0.0767,0.0128,-0.0831,0.1236,1.25,-38.5,18.75,237.83,-84.68,63.75,43926,2015-10-08 14:01:34:705,1
-0.8045,9.2703,0.5363,-0.8329,9.7612,0.4422,-0.5078,-0.5866,-0.0591,0.1555,-0.0618,0.1321,2.5,-39.75,19,241.01,-84.48,62.04,44026,2015-10-08 14:01:34:805,1
-0.4214,9.2895,0.498,-0.7836,9.765,0.4491,0.5346,-0.4946,0.0872,-0.0937,0.0426,0.2237,2.25,-39.5,18.75,239.06,-84.57,62.51,44126,2015-10-08 14:01:34:905,1
0.2682,9.2512,0.5555,-0.7292,9.7703,0.4242,0.9973,-0.5191,0.1313,0.0128,0.1001,-0.0085,2.5,-41,18.25,241.47,-84.89,62.07,44226,2015-10-08 14:01:35:005,1
0.747,9.2703,-0.4214,-0.665,9.7793,0.3051,1.6706,-0.4908,-0.8288,0.0085,-0.0383,0.0213,2.25,-40.5,19.25,241.06,-85.48,63.29,44326,2015-10-08 14:01:35:105,1
1.2258,8.7724,-0.1915,-0.5493,9.7854,0.3386,1.7751,-1.013,-0.5301,0.0767,-0.2322,-0.277,2.5,-40.75,19,246.01,-85.98,64.66,44426,2015-10-08 14:01:35:205,1
0.249,8.4467,0.1149,-0.5197,9.7861,0.3646,0.7687,-1.3393,-0.2497,-0.0724,-0.3388,0.0937,2.25,-39.25,18.75,237.88,-86.23,58.35,44525,2015-10-08 14:01:35:304,1
-1.3982,9.0214,-0.6321,-0.3386,9.797,0.2727,-0.9216,-0.7197,-0.9301,0.066,-0.6669,0.4155,4.25,-41.25,18.25,234.27,-86.77,47.55,44626,2015-10-08 14:01:35:405,1
-1.3599,10.3621,-0.5171,0.1587,9.8053,-0.0346,-1.0267,0.4414,-0.1551,0.6349,-0.7457,0.4538,4,-40.25,18.5,232.95,-87.97,43.84,44726,2015-10-08 14:01:35:505,1
-2.8347,10.477,1.0151,0.4723,9.7952,0.0297,-3.307,0.6818,0.9855,-0.1619,-0.473,0.6711,2.75,-38.5,19.5,96.14,-87.88,-96.35,44826,2015-10-08 14:01:35:605,1
-3.6775,11.0516,2.5857,0.4985,9.7852,0.4141,-4.176,1.2664,2.1716,0.0618,0.62,0.1236,1.25,-37.75,19.75,137.39,-86.21,-50.28,44926,2015-10-08 14:01:35:705,1
-2.7198,11.1666,1.4557,-0.1503,9.7971,0.4069,-2.5695,1.3695,1.0488,0.0554,1.6512,-0.6711,0.25,-37.75,19.5,168.53,-87.63,-12.35,45026,2015-10-08 14:01:35:805,1
-0.8811,11.4539,0.747,-1.3167,9.7161,0.1855,0.4357,1.7378,0.5615,-0.081,1.8003,-1.1292,-1.75,-37.25,19.25,239.15,-84.01,75.06,45125,2015-10-08 14:01:35:904,1
-2.9688,9.596,0.498,-2.407,9.5067,0.0205,-0.3703,-0.2555,0.8031,-0.5838,1.2144,-0.2067,0,-39.5,19.5,246.51,-76.36,91.49,45227,2015-10-08 14:01:36:006,1
0.0766,8.0828,0.9002,-2.1888,9.5516,0.3814,2.6485,-1.4114,0.2316,-0.6008,0.7031,0.8671,1,-40.25,19,246.33,-75.79,89.51,45326,2015-10-08 14:01:36:105,1
5.1906,7.853,-0.6129,-1.2086,9.7106,0.6428,6.3992,-1.8577,-1.2558,0.0043,-0.9779,0.7542,1,-40.75,17,235.41,-79.98,72.02,45426,2015-10-08 14:01:36:205,1
4.1755,7.1251,1.2833,-0.4383,9.743,1.0256,4.6138,-2.6179,0.2577,0.1406,-1.11,0.4581,-0.5,-41,15.5,207.87,-82.3,36.91,45526,2015-10-08 14:01:36:305,1
4.0606,7.9487,0.3831,0.3969,9.7721,0.7201,2.4203,-1.1317,0.5094,0.2983,-1.0376,0.2791,-1,-41.25,15,186.72,-84.6,12.26,45626,2015-10-08 14:01:36:405,1
2.873,9.1937,0.7087,1.0324,9.7448,0.3779,1.6852,-0.8472,0.4282,0.1129,-0.1811,0.2067,-1.5,-40.25,16.5,122.49,-84.33,-65.33,45726,2015-10-08 14:01:36:505,1
1.3599,8.6574,0.4788,1.1199,9.7312,0.4689,0.3421,-1.095,-0.1345,-0.3217,0.1662,-0.0256,-2.75,-39.75,17.75,113.91,-83.09,-70.52,45825,2015-10-08 14:01:36:604,1
1.6281,8.9639,0.1341,1.2356,9.7129,0.5513,0.4766,-0.8214,-0.5174,-0.0788,-0.0554,0.0511,-2.5,-40.5,18.5,121.83,-82.37,-65.68,45925,2015-10-08 14:01:36:704,1
2.0303,8.6957,-0.1532,1.394,9.6944,0.4955,0.6363,-0.9987,-0.6487,-0.0447,-0.017,-0.0064,-3.75,-42.25,17.75,116.38,-81.5,-68.56,46025,2015-10-08 14:01:36:804,1
2.0494,7.3358,1.8771,1.5304,9.649,0.8514,0.519,-2.3132,1.0257,-0.5028,0.0362,0.1513,-3.5,-41,18.25,122.78,-80.52,-65.71,46126,2015-10-08 14:01:36:905,1
2.1452,8.5808,1.3982,1.5899,9.6111,1.1264,0.5553,-1.0303,0.2718,-0.1598,0.2152,-0.2152,-3.25,-40.75,17.25,127.84,-79.71,-60.91,46225,2015-10-08 14:01:37:004,1
2.5283,9.0022,0.8619,1.5172,9.6083,1.2446,1.0877,-0.5678,-0.4593,0.1001,0.2131,-0.2514,-4.5,-42.75,16.5,132.4,-78.54,-54.68,46326,2015-10-08 14:01:37:105,1
2.2218,8.9064,1.4174,1.3182,9.6212,1.3658,0.9036,-0.7148,0.0516,-0.1917,0.2429,-0.3835,-4.25,-42.5,16.25,135.83,-78.46,-50.64,46426,2015-10-08 14:01:37:205,1
1.4557,8.8107,1.5514,0.9798,9.6641,1.3473,0.5333,-0.7768,0.4532,0.1641,0.0767,-0.6434,-3.75,-42.25,15.25,142.86,-78.93,-40.55,46525,2015-10-08 14:01:37:304,1
0.5938,8.8681,1.4557,0.608,9.7081,1.2468,0.2099,-0.8208,0.1172,-0.0469,0.1491,-0.2748,-3,-43,15,150.46,-81.81,-29.39,46626,2015-10-08 14:01:37:405,1
-1.1684,9.9024,1.3599,0.253,9.7082,1.3627,-1.4422,0.1998,-0.0382,0.2812,-0.0149,-0.0916,-2,-41.75,15.25,166.18,-81.44,-11.74,46726,2015-10-08 14:01:37:505,1
-0.9768,9.4619,1.1684,0.1299,9.7167,1.3187,-1.1067,-0.2548,-0.1503,-0.4069,-0.0831,0.0085,0.75,-42,14.5,177.49,-82.72,-7.19,46826,2015-10-08 14:01:37:605,1
-2.4134,9.6343,1.743,-0.0338,9.6921,1.494,-2.0415,0.1671,-0.3698,0.0511,-0.0362,0.13,1.25,-42.25,15.75,180.99,-81.56,-2.21,46925,2015-10-08 14:01:37:704,1
-1.9154,9.9024,0.1149,-0.2161,9.7441,1.0843,-1.6993,0.1583,-0.9694,0.5667,-0.0064,0.0937,1.75,-41.75,15.75,184.46,-81.45,2.57,47025,2015-10-08 14:01:37:804,1
-0.8619,9.5193,0.8236,-0.2196,9.7504,1.0253,-0.6424,-0.2311,-0.2017,0.1023,0.0554,-0.0554,1.75,-41.25,15.25,197.38,-83.53,11.27,47126,2015-10-08 14:01:37:905,1
0.0958,9.481,0.4788,-0.2176,9.754,0.9914,0.3177,-0.2327,-0.3004,-0.228,0.0746,-0.0128,0.5,-41.25,16.25,193.26,-83.94,13.17,47226,2015-10-08 14:01:38:005,1
0.7853,9.3853,0.8045,-0.2365,9.7464,1.0588,1.2023,-0.3966,-0.1909,-0.1726,0.0085,-0.0916,0,-39.5,16,191.15,-83.86,13.97,47326,2015-10-08 14:01:38:105,1
1.5897,9.2703,0.498,-0.2144,9.7441,1.085,1.6736,-0.6061,-0.4675,-0.0234,0.1449,-0.2045,0,-40,16.25,188.42,-83.41,10.78,47426,2015-10-08 14:01:38:205,1
1.3408,8.4467,0.5746,-0.1745,9.7437,1.096,1.5885,-1.2537,-0.3541,0.0852,0.1747,-0.1193,0.25,-40,15.75,188.45,-83.43,10.8,47526,2015-10-08 14:01:38:305,1
0.8619,8.5042,0.4214,-0.0794,9.7636,0.9149,1.0482,-1.2183,-0.4642,0.2535,-0.1023,0.0128,0.5,-39.5,15.75,189.96,-83.5,9.05,47626,2015-10-08 14:01:38:405,1
0,8.4467,1.245,0.2071,9.7649,0.8801,-0.2071,-1.3181,0.3648,0.2663,-0.6285,0.4922,1,-40.75,15.25,179.39,-85.14,-4.57,47726,2015-10-08 14:01:38:505,1
-0.8236,9.845,1.2067,0.7308,9.746,0.8077,-1.5544,0.099,0.399,-0.0874,-0.8756,0.5497,0,-40.75,16.5,153.11,-84.67,-32.61,47825,2015-10-08 14:01:38:604,1
-1.4365,10.4962,0.8811,1.1243,9.7166,0.7025,-2.5609,0.7796,0.1786,-0.3728,-1.0099,0.4879,-0.75,-40.75,17.5,131.86,-82.23,-58,47925,2015-10-08 14:01:38:704,1
-1.6664,11.6262,2.2027,1.2624,9.6815,0.919,-2.9288,1.9447,1.2836,0.1257,-0.1172,0.0192,-2,-39.5,17.5,132.76,-80.82,-55.23,48025,2015-10-08 14:01:38:804,1
-1.743,10.6111,1.5131,0.4887,9.7749,0.6189,-2.3413,0.9606,0.9391,0.6647,0.9353,-0.5497,-2,-40.25,17,134.73,-81.36,-52.32,48125,2015-10-08 14:01:38:904,1
-1.6472,10.2472,2.0686,-0.4317,9.7933,0.2751,-1.2359,0.4314,1.5852,0.2663,1.0397,-0.7116,-2.5,-39.75,18.5,141.47,-85.39,-38.3,48225,2015-10-08 14:01:39:004,1
-1.3791,11.0708,1.7238,-1.2435,9.7258,0.1821,-0.6191,0.825,0.8022,-0.4794,1.7129,-0.8586,0,-39,20.25,251.62,-84.11,82.53,48325,2015-10-08 14:01:39:104,1
-1.7238,9.9982,-0.5171,-2.3082,9.5296,-0.169,0.9363,0.5105,0.5947,0.9246,0.98,-1.3955,-0.5,-39,21,248.9,-82.64,81.67,48425,2015-10-08 14:01:39:204,1
0.8619,8.2935,0.0766,-2.4628,9.4923,-0.0278,3.6512,-1.3849,-0.4789,-0.5646,0.2365,0.0064,0.25,-39.25,21,246.38,-76.35,94.19,48525,2015-10-08 14:01:39:304,1
4.865,6.5314,-0.3256,-1.696,9.6584,0.0926,6.561,-3.1271,-0.4182,0.6647,-1.5276,-0.0874,2.25,-41.25,21,245.35,-75.81,87.72,48625,2015-10-08 14:01:39:404,1
6.0142,5.4205,0.1915,-0.4943,9.7918,-0.2176,6.1638,-3.9499,0.8306,0.3899,-0.816,1.3465,0,-42,20,262.3,-82.98,97.08,48725,2015-10-08 14:01:39:504,1
4.3862,7.5465,-2.6049,0.5225,9.715,-1.2312,3.8637,-2.1685,-1.3737,0.2748,-0.5071,0.9758,0,-41.25,22.25,353.86,-86.78,171.85,48826,2015-10-08 14:01:39:605,1
1.9537,8.0254,-0.498,1.5131,9.6242,-1.1207,0.4405,-1.5988,0.6227,-0.2791,0.0895,0.3494,-3,-38,26.75,45.43,-79.09,-145.04,48926,2015-10-08 14:01:39:705,1
2.5666,9.4619,-1.3791,1.8732,9.5706,-1.0319,0.6933,-0.1087,-0.3472,-0.4772,0.0682,0.2834,-4.75,-38.5,27,63.13,-78.13,-125.84,49026,2015-10-08 14:01:39:805,1
2.5091,9.481,-1.245,2.0315,9.5585,-0.8235,0.4776,-0.0775,-0.4215,-0.2024,0.0362,0.0469,-5.75,-37.5,26.5,70.8,-77.35,-113.53,49126,2015-10-08 14:01:39:905,1
2.6624,8.1594,-0.5746,2.141,9.5557,-0.5243,0.7752,-1.2607,0.1869,-0.1087,0.1065,-0.0256,-5.75,-37.25,25.25,78,-77.01,-109.5,49226,2015-10-08 14:01:40:005,1
2.4325,8.4851,0.0192,2.1993,9.554,-0.2324,0.2332,-1.069,0.2516,-0.4005,0.3025,0.1278,-7.25,-38.75,25,82.69,-77.01,-103.76,49326,2015-10-08 14:01:40:105,1
3.2753,8.8873,-0.2682,2.2031,9.5545,-0.1689,1.0722,-0.6672,-0.0993,0.0383,-0.0724,-0.0149,-5.75,-39,24.75,92.9,-76.99,-94.02,49425,2015-10-08 14:01:40:204,1
3.3327,8.5234,0.8811,2.1203,9.5648,0.4361,0.7803,-0.9907,0.5461,-0.5433,0.392,-0.4879,-6.25,-39.25,23.5,102.51,-77.07,-83.81,49526,2015-10-08 14:01:40:305,1
2.624,8.7915,1.2258,1.7434,9.6204,0.7602,1.0764,-0.8708,-0.8839,0.3643,0.3004,-0.424,-6.25,-40.75,21.25,116.32,-78.12,-67.87,49626,2015-10-08 14:01:40:405,1
1.2258,8.1211,1.7238,1.2856,9.6493,1.1872,-0.0597,-1.5281,0.5366,-0.669,0.4772,-0.4091,-6,-41.5,21.25,123.95,-79.84,-55.81,49726,2015-10-08 14:01:40:505,1
0.0192,8.5234,1.6089,0.9734,9.6686,1.3192,-0.9542,-1.1453,0.2897,0.0746,0.1385,-0.2088,-5,-42.75,19,141.64,-80.38,-36.42,49826,2015-10-08 14:01:40:605,1
-1.0534,9.4236,0.7087,0.7624,9.7084,1.1559,-1.8151,-0.3274,-0.915,-0.2748,0.0788,0.2535,-4,-43.5,17.5,142.96,-81.99,-35.57,49925,2015-10-08 14:01:40:704,1
-1.5897,9.9982,0.4214,0.7018,9.713,1.1556,-2.1831,0.2846,-0.6217,-0.1577,-0.1662,0.0874,-3.25,-44,18.25,149.12,-81.9,-31.23,50025,2015-10-08 14:01:40:804,1
-1.5706,10.3813,0.1532,0.7015,9.7224,1.0735,-2.2462,0.6481,-0.8365,0.3963,-0.1513,0.3686,-3,-44,18.5,150.3,-82.06,-29.52,50125,2015-10-08 14:01:40:904,1
-0.6321,10.0173,-0.5555,0.6269,9.7732,0.5122,-1.259,0.2442,-1.0677,0.5049,-0.1683,0.0831,-4,-42.25,18.5,145.08,-83.18,-34.52,50225,2015-10-08 14:01:41:004,1
0.747,9.7683,0.4405,0.6716,9.7692,0.532,0.0754,-8.0000E-04,-0.0915,-0.13,0.0085,-0.081,-5,-40.25,20.25,125.62,-85.26,-50.75,50325,2015-10-08 14:01:41:104,1
0.6512,9.098,0.1724,0.6992,9.7665,0.5451,-0.0671,-0.4961,-0.1812,0.1193,0.2067,0.0341,-5.75,-41.25,21,121.33,-84.78,-51.03,50425,2015-10-08 14:01:41:204,1
1.6281,9.1937,0.1532,0.8003,9.7595,0.5314,0.8233,-0.5657,-0.3719,0.0213,0.0192,0.0746,-6.5,-41.25,21,117.99,-84.45,-55.21,50525,2015-10-08 14:01:41:304,1
2.0686,9.2129,0.249,0.8555,9.7556,0.516,1.166,-0.5606,-0.2962,-0.098,-0.1747,-0.2088,-5.25,-41,20.5,118.13,-84.28,-58.24,50626,2015-10-08 14:01:41:405,1
2.3942,8.6191,1.3599,0.8813,9.7418,0.7004,1.5129,-0.9886,0.4297,-0.3025,-0.1896,-0.1534,-4.5,-42,20.5,120.14,-84.01,-58.95,50726,2015-10-08 14:01:41:505,1
1.9537,8.6957,-0.2298,0.8513,9.7519,0.5892,1.1024,-1.0561,-0.8191,0.1023,-0.3686,-0.0916,-3.5,-40.75,20,130.38,-83.56,-50.92,50826,2015-10-08 14:01:41:605,1
1.0918,8.7149,0.1149,1.0046,9.735,0.625,0.0871,-1.0201,-0.51,0.3111,-0.7073,0.2003,-4.25,-42.25,21.25,121.89,-83.82,-57.28,50926,2015-10-08 14:01:41:705,1
0.1724,9.0597,0.3639,1.2979,9.7094,0.4631,-1.1255,-0.6497,-0.0992,0.2663,-0.8458,0.669,-3.75,-42.5,21,115.71,-82.42,-66.91,51026,2015-10-08 14:01:41:805,1
-0.9194,10.5153,0.9194,1.8747,9.6206,0.3158,-2.5639,0.3857,-0.1887,-0.3409,-0.9566,0.6498,-3.75,-43,21.5,107.49,-79.77,-81.24,51126,2015-10-08 14:01:41:905,1
-1.5514,11.7412,1.7047,1.9306,9.6051,0.43,-3.3408,2.2139,1.3516,-0.2471,-0.4751,0.2834,-4.25,-41,21.5,109.95,-78.25,-80.3,51226,2015-10-08 14:01:42:005,1
-1.9154,11.3772,2.241,1.4352,9.6737,0.7278,-3.1272,1.5812,1.6658,0.0767,0.8139,-0.473,-4.75,-39.25,22,115.18,-79.45,-68.52,51326,2015-10-08 14:01:42:105,1
-2.0877,9.6726,0.4788,0.2199,9.7917,0.4947,-2.3077,-0.1191,-0.0158,0.6093,1.6171,-0.7329,-5.25,-39,21.75,133.69,-85.08,-39.57,51426,2015-10-08 14:01:42:205,1
-0.3831,10.9176,-0.3256,-0.5455,9.7913,0.0636,0.1624,1.1263,-0.3892,0.5348,1.6256,-0.8565,-5.25,-40.5,21,214.09,-87.79,49.76,51525,2015-10-08 14:01:42:304,1
-0.9385,10.0173,-0.4022,-1.2497,9.7213,-0.3253,0.3112,0.2961,-0.077,0.1683,0.4027,-0.4559,-5.25,-40.75,21,256.41,-83.63,101.61,51625,2015-10-08 14:01:42:404,1
0.5555,9.3278,0.996,-1.3878,9.703,-0.3106,1.9433,-0.3752,1.3066,0.7649,-0.5369,-0.0533,-4.5,-40,22,256.25,-81.69,101.11,51725,2015-10-08 14:01:42:504,1
4.5586,6.3015,0.5746,-0.7467,9.7778,-0.0861,5.3052,-3.4763,0.6607,-0.6072,-0.1683,1.0099,-4,-41,22,263.87,-81.58,109.36,51826,2015-10-08 14:01:42:605,1
5.2864,6.0142,0.4405,0.2539,9.8028,0.1031,5.0325,-3.7886,0.3375,0.0575,-0.9566,0.7308,-2,-41,22.5,218.44,-88.89,44.63,51926,2015-10-08 14:01:42:705,1
3.1987,8.102,-1.0918,1.1948,9.7272,-0.3521,2.0039,-1.6252,-0.7396,-0.1939,-0.5241,0.5859,-2,-42.25,21.5,84.44,-84.43,-101.04,52026,2015-10-08 14:01:42:805,1
2.1452,8.4467,0.4597,1.6504,9.6638,-0.2394,0.4948,-1.2171,0.6991,0.1917,0.0128,-0.0149,-3,-41.25,22,87.7,-81.55,-103.54,52126,2015-10-08 14:01:42:905,1
1.8962,8.7724,-0.4022,1.7451,9.646,-0.2833,0.1511,-0.8736,-0.1189,-0.1641,-0.0107,0.1449,-4,-40.75,24,92.03,-80.21,-98.25,52226,2015-10-08 14:01:43:005,1
2.241,9.1554,-0.5746,1.8764,9.622,-0.2566,0.4029,-0.6007,-0.2606,-0.0234,0.13,0.0724,-4.75,-41.25,23,89.51,-79.15,-97.74,52325,2015-10-08 14:01:43:104,1
2.0686,8.8107,-0.4022,1.9763,9.6022,-0.2503,0.1689,-0.849,-0.3051,-0.0724,0.0405,-0.0234,-6.25,-41.5,22.75,87.32,-78.69,-97.76,52425,2015-10-08 14:01:43:204,1
2.1261,8.0828,0.1149,2.0182,9.5964,-0.0741,0.1079,-1.5136,0.189,-0.3388,0.1534,0.1108,-7,-41.25,23.5,89.14,-78.28,-97.22,52525,2015-10-08 14:01:43:304,1
2.6815,8.5617,0.0383,2.0805,9.5834,0.0232,0.601,-1.0217,0.0151,0.2067,0.1704,-0.1406,-6.5,-40.5,22.5,98.82,-77.71,-87.59,52625,2015-10-08 14:01:43:404,1
2.3176,8.4851,1.245,2.0403,9.5772,0.5341,0.2773,-1.0921,0.7108,-0.3537,0.4453,-0.1939,-7,-41.5,21.75,99.98,-77.66,-87.32,52725,2015-10-08 14:01:43:504,1
2.6432,8.9256,1.4365,1.9631,9.5541,1.0178,0.6801,-0.6285,0.4187,-0.1044,0.3963,-0.2727,-7,-41.5,21.5,116.09,-77.06,-67.06,52825,2015-10-08 14:01:43:604,1
2.9497,9.4236,0.5746,1.5945,9.6006,1.207,1.3551,-0.177,-0.6324,0.3409,0.1534,-0.4687,-7,-42,19.75,121.38,-77.16,-60.52,52925,2015-10-08 14:01:43:704,1
