ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS,state
4.2329,8.5042,-0.4597,1.5,9.5875,-1.4142,2.733,-1.0833,0.9545,-1.3209,0.3835,0.9119,2.25,-16.75,18.75,44.74,-77.01,-150.2,99305,2015-10-07 16:21:58:841,1
2.6624,8.2935,-1.494,1.6204,9.6181,-1.0182,0.8695,-1.7651,0.0222,0.0298,0.3089,0.2599,0.25,-14.25,19,65.94,-78.75,-122.14,99405,2015-10-07 16:21:58:941,1
3.0071,8.9064,-2.5091,2.0506,9.5146,-1.1992,1.1289,-0.6656,-1.31,-0.2471,0.228,0.1854,-1.25,-15.25,16.75,67.28,-76.61,-121.03,99505,2015-10-07 16:21:59:041,1
3.5243,8.5617,-0.6321,2.192,9.51,-0.962,1.3323,-1.159,-0.1681,-0.4325,0.3153,0.0682,-2.5,-15,16,71.88,-75.73,-118.38,99604,2015-10-07 16:21:59:140,1
4.118,9.0214,-0.5363,2.163,9.5416,-0.6712,1.4571,-0.5202,0.2115,-0.0128,0.3771,-0.5454,-4.25,-14.75,14.75,71,-76.17,-110.42,99705,2015-10-07 16:21:59:241,1
3.486,8.2744,-0.8236,1.7761,9.6424,-0.2016,1.7099,-1.368,-0.622,-0.9651,0.4985,-0.5902,-4.25,-15.25,12.5,78.15,-79.5,-96.48,99805,2015-10-07 16:21:59:341,1
3.0263,7.9296,0.1341,1.3213,9.7111,0.3445,1.705,-1.7815,-0.2105,-0.3665,0.1619,-0.6605,-4.25,-18.5,11.25,96.96,-82,-75.38,99905,2015-10-07 16:21:59:441,1
0.9768,8.4084,-0.0192,0.8556,9.7551,0.5266,0.1212,-1.3466,-0.5457,-0.6093,-0.0192,-0.3686,-2.5,-17.75,9.75,104.52,-82.87,-64.58,100004,2015-10-07 16:21:59:540,1
0.8045,9.0597,1.0151,0.5345,9.7657,0.7188,0.021,-0.7006,0.0737,0.1172,-0.3558,-0.4325,0,-18.75,8,140.24,-83.72,-41.27,100104,2015-10-07 16:21:59:640,1
-0.747,9.1171,2.7581,0.4342,9.7353,1.0977,-0.7541,-0.8056,1.4942,-0.4282,-0.2322,0.0511,2.25,-19.75,6.75,175.74,-83.09,-21.58,100204,2015-10-07 16:21:59:740,1
-5.2864,10.6303,0.747,0.2556,9.6696,1.6138,-5.207,0.9793,-0.958,-0.1555,-0.6285,0.3515,3,-20.5,6.25,183.81,-82.42,-18.17,100304,2015-10-07 16:21:59:840,1
-3.3327,10.9176,2.0111,0.3078,9.627,1.8429,-3.838,1.5431,0.1474,0.3345,-0.1001,0.6008,5.25,-22.25,3.25,199.99,-79.83,-7.53,100404,2015-10-07 16:21:59:940,1
-0.3831,10.7835,0,0.5178,9.7032,1.3228,-0.961,1.1205,-1.4962,0.0575,0.0746,0.2748,3.5,-23,1.5,208.37,-79.75,-12.38,100505,2015-10-07 16:22:00:041,1
0.3065,9.5385,0.9002,0.4852,9.7262,1.1558,-0.18,-0.1874,-0.2579,0.3409,0.1832,-0.1044,3,-24,1.75,197,-81.5,-22.75,100604,2015-10-07 16:22:00:140,1
0.9385,9.0022,1.1875,0.3846,9.7407,1.068,0.5539,-0.7385,0.1195,0.0724,0.147,-0.2216,0.75,-21.5,2.25,186.89,-83.08,-21.79,100704,2015-10-07 16:22:00:240,1
0.7087,8.9064,0.7087,0.3013,9.7562,0.9462,0.4073,-0.8498,-0.2375,0.2194,0.1065,-0.1023,0,-21.5,3.25,169.93,-83.81,-17.59,100804,2015-10-07 16:22:00:340,1
1.0918,9.1554,1.4365,0.3499,9.7493,0.9998,0.7404,-0.5562,0.3092,0.1342,0.1214,0.0362,0.25,-20.75,4.25,167.62,-83.8,-19.29,100904,2015-10-07 16:22:00:440,1
0.6129,9.098,0.747,0.3431,9.7541,0.9537,0.2881,-0.6928,0.1026,-0.0128,0.0554,-0.0597,0,-21.25,3.75,176.12,-83.9,-20,101005,2015-10-07 16:22:00:541,1
0.8045,9.2512,1.1684,0.3674,9.7559,0.9257,0.6513,-0.3152,-0.0435,0.0149,0.115,0.0767,0.25,-21.5,5,166.65,-84.16,-20.38,101105,2015-10-07 16:22:00:641,1
1.4174,9.5385,0.7087,0.3987,9.7557,0.9155,1.1145,-0.2746,-0.1876,-0.0128,-0.0234,-0.017,-0.25,-21.25,5.5,163,-84.24,-22.81,101205,2015-10-07 16:22:00:741,1
1.8771,9.1937,0.7853,0.3354,9.756,0.9373,1.58,-0.6197,-0.0754,-0.1726,-0.0383,-0.1427,-1.5,-20.5,5.5,156.78,-84.31,-21.05,101305,2015-10-07 16:22:00:841,1
1.3599,8.3893,1.2833,0.3487,9.7419,1.0695,1.2587,-1.2374,0.3642,-0.0937,-0.0511,-0.2344,0,-21.25,5.25,167.74,-83.41,-18.06,101406,2015-10-07 16:22:00:942,1
1.2641,8.6957,1.3024,0.343,9.74,1.0883,0.9121,-1.0395,0.1746,-0.1917,-0.066,-0.0618,0.75,-20.25,5.5,174.16,-83.32,-17.49,101505,2015-10-07 16:22:01:041,1
0.8045,8.6766,0.9768,0.3631,9.7372,1.1068,0.5563,-0.9457,-0.4747,-0.2578,-0.3899,-0.0959,0.75,-22.75,5.5,173.97,-83.18,-18.16,101604,2015-10-07 16:22:01:140,1
-0.3065,9.2129,0.747,0.4517,9.7345,1.098,-0.7581,-0.5025,-0.5043,-0.066,-0.8991,0.0703,0.75,-24.75,4.25,175.29,-82.65,-18.7,101705,2015-10-07 16:22:01:241,1
-0.2873,9.3853,1.8004,0.6145,9.7025,1.2865,-1.5723,-0.2963,0.3669,-0.1577,-0.9673,0.0064,1.25,-24.75,3.75,175.11,-82.34,-22.68,101805,2015-10-07 16:22:01:341,1
-2.2027,10.3238,1.5131,0.868,9.6697,1.3836,-2.9557,0.1561,0.2827,0.066,-0.8139,0.5795,1.5,-25.5,3.5,179.19,-80.97,-28.07,101905,2015-10-07 16:22:01:441,1
-2.2984,11.5688,2.1644,1.1536,9.6316,1.4393,-3.6819,2.1287,0.9932,0.1534,0.2684,0.5156,0.25,-24.75,3,168.36,-79.56,-38.32,102005,2015-10-07 16:22:01:541,1
-2.9113,11.7986,2.4134,0.6996,9.707,1.206,-3.6684,2.1299,1.2648,0.963,1.698,-0.245,-1.75,-24.5,3,164.99,-80.13,-36.55,102104,2015-10-07 16:22:01:640,1
-1.8962,11.6071,0.8236,0.0411,9.7954,0.467,-1.8434,1.8106,0.3809,0.2429,1.9558,-0.7819,-4,-23,5.75,146.13,-87.26,-5.02,102204,2015-10-07 16:22:01:740,1
-1.7047,10.8026,1.1684,-1.0548,9.7486,-0.1531,-0.3248,1.7868,0.406,0.3728,1.3252,-0.7649,-4.25,-23,7.5,210.02,-86.25,62.7,102305,2015-10-07 16:22:01:841,1
-1.3216,8.3318,-0.9768,-1.9172,9.6069,-0.4506,0.5223,-1.2839,-0.4222,-0.7414,-0.1704,-0.3174,-2.75,-19.75,10.5,248.83,-78.41,103.23,102405,2015-10-07 16:22:01:941,1
5.0374,6.6846,-1.6855,-1.3449,9.7063,-0.3866,6.3823,-3.0217,-1.2989,-0.2621,-1.2506,-0.049,-0.75,-18,12,268.84,-81.8,106.04,102504,2015-10-07 16:22:02:040,1
5.2864,5.3822,0.5363,0.007,9.7978,-0.4175,5.5743,-4.2425,0.3645,-0.326,-0.4133,0.9481,-1.75,-17,13,351.76,-87.56,-179.03,102605,2015-10-07 16:22:02:141,1
5.8802,4.9799,-0.9385,1.7565,9.6005,-0.9564,4.3531,-4.6585,0.0302,-0.2216,-0.4155,2.0389,-3.75,-16.25,15.75,20.13,-85.46,-153.98,102705,2015-10-07 16:22:02:241,1
4.616,8.2361,-0.1724,2.6838,9.4017,-0.7588,1.9322,-1.1656,0.5864,-1.2741,0.6115,0.2407,-7,-14.5,17.5,62.81,-73.99,-114.94,102805,2015-10-07 16:22:02:341,1
3.984,8.7915,-1.2258,2.7994,9.39,-0.4022,1.0031,-0.5765,-0.9546,0.1001,0.2088,0.0107,-8.25,-13.25,16,70.31,-73.38,-97.15,102905,2015-10-07 16:22:02:441,1
3.869,9.1554,-1.2258,2.9147,9.3478,-0.5427,0.4935,-0.3255,-0.5391,0.0788,0.1768,0.0447,-9.5,-13,14.75,61.47,-72.4,-100.55,103004,2015-10-07 16:22:02:540,1
3.869,8.6574,-0.3256,2.9676,9.3288,-0.5803,1.0181,-0.6531,0.1539,-0.017,0.0959,-0.1385,-9.75,-13,13.5,56.3,-72.04,-101.06,103104,2015-10-07 16:22:02:640,1
3.5817,8.9447,-0.5746,2.7551,9.4055,-0.3414,1.1714,-0.5948,-0.1183,-0.1108,0.1087,-0.522,-9.75,-13.25,13.75,61.33,-72.56,-99.37,103204,2015-10-07 16:22:02:740,1
3.122,8.8107,-0.498,2.2373,9.5475,-0.0993,0.7931,-0.714,-0.3303,-0.3196,0.1917,-0.5603,-9.25,-15,13,63.08,-75.11,-96.4,103304,2015-10-07 16:22:02:840,1
2.241,8.9447,-0.3256,1.6735,9.6616,-0.1516,0.5093,-0.7066,-0.1726,-0.0852,0.0064,-0.6924,-7.25,-15.25,12,67.55,-77.86,-91.78,103404,2015-10-07 16:22:02:940,1
2.0494,7.8721,1.2067,1.0456,9.7505,0.0657,1.109,-1.888,1.0475,-0.2471,-0.1193,-0.7095,-5,-16.25,11.5,78.48,-83.87,-86.41,103504,2015-10-07 16:22:03:040,1
0.9002,7.4891,0.2873,0.3585,9.7971,0.2425,0.3083,-2.2696,0.044,-0.7031,0.1129,-0.5944,-4,-16.75,11.25,107.59,-87.47,-55.92,103605,2015-10-07 16:22:03:141,1
-1.3408,7.5274,1.5897,-0.2777,9.7635,0.8765,-0.9864,-2.2935,0.6175,-0.3153,-0.3494,-0.4005,0.5,-18.75,9.75,192.65,-85.3,8.84,103705,2015-10-07 16:22:03:241,1
-2.2027,8.1594,1.0918,-0.3318,9.7511,0.9878,-1.4686,-1.6492,-0.0684,-0.1406,-0.4005,-0.0724,3.5,-21,8.25,216.7,-83.9,18.57,103804,2015-10-07 16:22:03:340,1
-3.3327,10.8026,0.6895,0.0208,9.7257,1.2575,-3.0279,1.211,-0.6829,-0.4368,0.0341,0.816,5.5,-20.75,7,219.11,-83.16,8.19,103905,2015-10-07 16:22:03:441,1
-3.6583,12.1817,1.8004,0.2175,9.7017,1.4143,-3.8758,2.48,0.3862,-0.2578,0.0043,0.5625,4.25,-20,6,197.95,-81.61,-8.74,104004,2015-10-07 16:22:03:540,1
-1.6472,11.6262,1.3982,0.2546,9.7313,1.1862,-1.6435,1.6963,0.0778,0.6839,-0.0064,-0.1065,2.5,-18,4.5,193.74,-82.89,-12.11,104104,2015-10-07 16:22:03:640,1
0.4597,9.347,0.6512,0.0824,9.7779,0.7455,0.1766,-0.4282,0.0437,0.3366,-0.049,-0.1278,1.75,-19.5,5.25,191,-85.28,-7.66,104205,2015-10-07 16:22:03:741,1
0.3639,8.9256,0.7278,-0.0577,9.782,0.6925,0.519,-1.0645,0.2884,-0.081,-0.0192,-0.1044,0.75,-20,6.25,191.57,-85.94,4.76,104305,2015-10-07 16:22:03:841,1
0.1341,8.6,0.9768,-0.1635,9.7754,0.7652,0.3014,-1.1762,0.2225,-0.1364,-0.0149,-0.0256,1.75,-19,7,202.97,-85.71,11.33,104405,2015-10-07 16:22:03:941,1
0.1915,8.9447,0.6512,-0.0954,9.7796,0.7219,0.2027,-0.7962,-0.0931,0.017,0.196,0.1044,2.5,-17.75,6.5,206.32,-85.74,7.53,104504,2015-10-07 16:22:04:040,1
0.3448,9.347,0.4022,-0.0385,9.7844,0.6594,0.3833,-0.4374,-0.2571,-0.1023,0.1087,0.0639,3,-18.25,6.5,203.02,-86.14,3.34,104604,2015-10-07 16:22:04:140,1
0.747,9.596,0.3831,0.0646,9.7837,0.6679,0.6824,-0.1877,-0.2848,-0.0511,-0.0618,-0.0064,2.25,-19.25,6.25,190.74,-86.08,-5.53,104705,2015-10-07 16:22:04:241,1
0.9768,9.4236,0.4597,0.1127,9.7851,0.64,1.0173,-0.3232,-0.2377,0.0639,-0.0852,-0.0064,0.75,-19.75,6.75,188.25,-86.04,-6.15,104804,2015-10-07 16:22:04:340,1
2.2601,9.2129,1.2641,0.235,9.7731,0.7754,2.006,-0.5985,0.7952,0.2727,-0.0192,-0.1449,1.5,-18.25,6.75,176.76,-85.99,-11.93,104904,2015-10-07 16:22:04:440,1
2.0111,8.4084,1.6281,0.236,9.7794,0.691,1.8134,-1.2369,0.6497,-0.196,0.0703,-0.1129,1.25,-18.75,5.75,172.36,-85.73,-18.86,105005,2015-10-07 16:22:04:541,1
0.9577,8.102,0.9385,0.272,9.7814,0.6491,0.6282,-1.5836,0.2319,-0.0234,0.0682,0.2706,1.5,-19,6.25,176.45,-85.88,-22.74,105105,2015-10-07 16:22:04:641,1
-0.2682,8.8107,0.7661,0.4704,9.7736,0.6532,-0.3363,-1.3268,-0.136,-0.1683,-0.5689,0.2621,2.25,-19.75,6,166.18,-85.29,-35.76,105204,2015-10-07 16:22:04:740,1
-0.6895,9.845,1.1684,0.7743,9.7512,0.6965,-1.4639,0.0938,0.4719,-0.3153,-1.061,0.3728,1.5,-20.25,5.5,157.64,-83.9,-48.03,105305,2015-10-07 16:22:04:841,1
-2.3176,9.5768,1.6664,0.8866,9.7141,1.0107,-3.3716,-0.0739,0.6513,-0.4602,-0.8714,0.3814,1.5,-20.25,5,159.02,-83.47,-46.69,105404,2015-10-07 16:22:04:940,1
-2.6049,11.7795,1.8196,1.0652,9.6608,1.3057,-3.6509,1.7164,0.4181,-0.0831,-0.049,0.522,0.75,-22.5,3.75,172,-81.23,-40.2,105505,2015-10-07 16:22:05:041,1
-2.6432,12.4882,1.8387,0.7342,9.7125,1.1394,-3.454,2.8522,0.8143,0.5625,1.061,-0.115,0,-22,2.75,163.65,-82.06,-32.8,105604,2015-10-07 16:22:05:140,1
-2.0303,11.5688,0.3831,-0.2805,9.7984,0.2876,-1.7498,1.7704,0.0954,1.4402,1.6235,-1.2528,-1.5,-22,3,200.21,-87.65,44.28,105704,2015-10-07 16:22:05:240,1
-2.1069,10.3621,1.2258,-1.254,9.7243,-0.1888,0.6961,-0.5052,1.756,-0.4218,1.1356,-0.5177,0,-20.5,7.25,257.35,-82.57,98.56,105805,2015-10-07 16:22:05:341,1
-2.1644,8.6574,-0.5746,-2.2337,9.5404,-0.4014,0.5423,-1.1034,-0.4186,0.4133,0.0895,-0.5987,1.25,-19.25,9,257.98,-77.89,97.47,105905,2015-10-07 16:22:05:441,1
1.5706,8.4467,1.1875,-1.7552,9.6424,-0.3376,3.3258,-1.1956,1.5251,0.6818,-0.3665,0.196,2.25,-18.25,10.25,273.07,-79.5,100.89,106005,2015-10-07 16:22:05:541,1
4.2904,7.106,0.5938,-1.1166,9.7269,-0.5571,5.407,-2.6209,1.1508,0.3111,-0.5284,0.5475,2.75,-18,12,301.17,-82.69,116.51,106105,2015-10-07 16:22:05:641,1
3.8499,6.2824,-1.1109,0.1633,9.7406,-1.1246,3.2781,-3.4296,-0.609,0.3984,-0.2919,1.4488,2,-16.75,12.5,350.77,-83.98,163.32,106204,2015-10-07 16:22:05:740,1
2.5283,7.9487,-2.4134,1.0437,9.6073,-1.6674,1.4123,-1.6989,-1.2731,-0.7031,0.115,0.8224,-0.25,-15.75,15.25,38,-81.53,-155.98,106305,2015-10-07 16:22:05:841,1
2.624,8.6383,-1.743,1.6246,9.5873,-1.2709,1.029,-0.9503,-0.4444,-0.1811,0.2855,0.1385,-2,-13.5,17.5,46.08,-78.39,-138.06,106404,2015-10-07 16:22:05:940,1
2.2027,8.9256,-1.7621,1.7566,9.5582,-1.3136,0.446,-0.6326,-0.4485,0.1896,-0.0426,0.0511,-3.5,-12.5,16.75,50.97,-77.08,-126.79,106504,2015-10-07 16:22:06:040,1
2.3942,9.0597,-1.2833,1.8996,9.5184,-1.4009,0.4946,-0.4587,0.1176,0.0256,0.1193,0.032,-4.25,-12.75,17,48.12,-76.62,-126.91,106605,2015-10-07 16:22:06:141,1
2.5666,8.9639,-1.4365,1.9879,9.4943,-1.4412,0.662,-0.5496,-0.032,-0.2599,0.0383,0.1108,-4.75,-12.25,16,48.1,-75.62,-126.64,106704,2015-10-07 16:22:06:240,1
2.8539,8.1977,-1.1109,2.1103,9.5093,-1.1359,0.6283,-1.1759,0.1627,-0.196,0.0213,-0.0554,-5,-14.5,16,49.65,-75.7,-122.43,106805,2015-10-07 16:22:06:341,1
3.0454,7.5082,0.1532,2.2229,9.5317,-0.6132,0.8225,-2.0235,0.7664,-0.3771,0.2429,-0.2301,-5,-13.75,15,68.13,-76.4,-105.42,106905,2015-10-07 16:22:06:441,1
3.8116,8.2169,-0.2682,2.1974,9.5549,-0.2137,1.0779,-0.7826,-0.3417,-0.1385,0.179,-0.2301,-6.5,-14.5,13,72.51,-76.99,-95.56,107004,2015-10-07 16:22:06:540,1
3.6009,8.5042,0.9768,1.8622,9.6239,0.29,1.7896,-1.1288,0.6697,-0.375,0.3473,-0.735,-6,-16.5,11.25,70.87,-77.43,-91.54,107105,2015-10-07 16:22:06:641,1
2.4708,8.351,-0.1915,1.1678,9.7322,0.3007,1.2452,-1.375,-0.4643,-0.2684,0.2194,-0.767,-4.75,-17,9.5,88.74,-82.94,-75.56,107205,2015-10-07 16:22:06:741,1
-0.1149,7.9296,1.1684,0.693,9.7645,0.5876,-0.3064,-1.9644,0.9077,-0.8756,-0.1001,-0.2471,-2,-16,8.5,125.22,-84.68,-49.71,107304,2015-10-07 16:22:06:840,1
-1.6089,8.8681,3.2561,0.5076,9.7274,1.1362,-2.1165,-0.8592,2.1199,-0.7776,-0.1832,0.2599,1,-19.25,6.5,163.69,-84.34,-28.64,107404,2015-10-07 16:22:06:940,1
-4.0031,10.9367,1.992,0.4902,9.716,1.2365,-4.4933,1.2207,0.7555,-0.4666,-0.1747,0.3835,3.25,-19.5,5.75,181.66,-82.96,-24.34,107504,2015-10-07 16:22:07:040,1
-2.4517,11.9327,1.6472,0.4923,9.7059,1.3129,-2.5139,2.0567,0.3025,-0.2557,-0.0895,0.7222,3.75,-20,5,192.63,-81.78,-20.56,107605,2015-10-07 16:22:07:141,1
-1.2833,10.7069,0.9194,0.3304,9.7394,1.0976,-1.3261,0.7052,-0.7989,0.5625,0.0916,-0.1172,1,-20.25,3.75,178.26,-83.29,-16.75,107704,2015-10-07 16:22:07:240,1
0.4597,8.9447,1.5897,0.1302,9.7536,1.0103,0.5019,-0.8089,0.5795,-0.2812,0.245,-0.066,1,-20.5,3.5,178.26,-83.29,-16.75,107804,2015-10-07 16:22:07:340,1
0.5938,8.7532,1.245,-0.0277,9.7721,0.8221,0.5449,-0.9614,0.3463,-0.0618,0.2109,-0.1662,2.25,-21.25,3.5,198.46,-85.17,-0.97,107904,2015-10-07 16:22:07:440,1
0.4788,9.2129,0.6704,-0.0316,9.7803,0.7171,0.4529,-0.6824,0.1448,0.0277,0.3068,-0.098,3,-20,4.75,206.41,-85.89,1.66,108004,2015-10-07 16:22:07:540,1
0.3256,9.3278,0.4597,-0.0546,9.7858,0.6373,0.4185,-0.458,-0.1201,0.1683,0.066,-0.0597,2.75,-19.25,5.25,209.84,-86.26,4.9,108105,2015-10-07 16:22:07:641,1
0.498,9.2512,0.2682,-0.0473,9.79,0.5689,0.5644,-0.5388,-0.1092,0.0895,0.017,-0.0639,3.75,-21.5,5.75,204.25,-86.12,2.64,108205,2015-10-07 16:22:07:741,1
0.5171,9.1363,0.4405,-0.0421,9.792,0.5336,0.5592,-0.6558,-0.0931,0.0554,0.0234,-0.0554,3.25,-19.75,5.75,207.54,-86.8,5.35,108305,2015-10-07 16:22:07:841,1
0.6512,9.1171,0.6321,0.0521,9.7919,0.5357,0.5992,-0.6748,0.0964,0.017,0.0767,0.1491,3.25,-19.75,5.5,203.64,-86.84,0.83,108405,2015-10-07 16:22:07:941,1
1.3408,9.6343,0.8619,0.1436,9.7886,0.5769,1.1971,-0.1543,0.285,-0.0341,0.0234,-0.0383,2.75,-18.25,5.5,192.63,-86.78,-12.07,108505,2015-10-07 16:22:08:041,1
1.3216,9.0214,0.5746,0.1953,9.7924,0.492,1.2029,-0.8859,0.0252,0.1427,0.0128,-0.0064,2.25,-18.25,5.75,179.78,-86.64,-18.69,108605,2015-10-07 16:22:08:141,1
1.5131,8.351,0.498,0.2349,9.79,0.5213,1.244,-1.3063,-0.0569,0.2855,-0.2109,-0.1981,1.75,-19,5,177.21,-86.91,-21.65,108705,2015-10-07 16:22:08:241,1
1.1301,8.351,0.5555,0.2796,9.7948,0.3927,0.5632,-1.5013,0.4883,0.0234,-0.5518,0.0426,1,-19.75,4.75,177.98,-86.66,-24.26,108805,2015-10-07 16:22:08:341,1
-0.0192,8.9447,0.7661,0.6668,9.7783,0.3316,-0.686,-0.8336,0.4345,0.1619,-0.6541,0.49,2.25,-20.25,5.25,150.75,-87,-56.47,108904,2015-10-07 16:22:08:440,1
-0.5746,10.343,0.5363,0.9704,9.7554,0.2474,-1.545,0.5876,0.2889,-0.2578,-0.5731,0.5689,3,-19.25,5,146.17,-84.85,-74.07,109004,2015-10-07 16:22:08:540,1
-0.8811,11.1857,0.9194,1.2051,9.7264,0.3408,-2.2011,1.2104,0.1572,-0.3111,-0.2578,0.3941,0.75,-20.75,4.75,136.38,-82.87,-75.44,109104,2015-10-07 16:22:08:640,1
-2.2984,10.6111,-0.1341,0.926,9.7539,0.418,-3.3257,0.8669,-0.5417,-0.0874,0.0298,-0.0703,-0.5,-20,4,140.34,-82.37,-70.2,109205,2015-10-07 16:22:08:741,1
-3.0071,10.8026,0.9385,0.299,9.7843,0.59,-3.3126,1.0377,0.5159,-0.2088,1.5617,-0.277,-1.25,-19.25,4.75,125.03,-85.12,-58.65,109305,2015-10-07 16:22:08:841,1
-2.8922,10.7452,0,-0.6537,9.7848,0.0398,-2.0283,0.929,-0.5796,0.3302,1.8195,-0.9864,-0.5,-21.5,4.5,203.72,-87.67,27.64,109405,2015-10-07 16:22:08:941,1
-2.7964,9.5768,1.3216,-1.5996,9.6681,-0.3724,-0.8892,0.5137,1.7757,0.7009,1.3699,-1.0695,-0.25,-21.25,5.5,249.77,-86.17,86.52,109504,2015-10-07 16:22:09:040,1
-1.743,8.3701,0.8811,-2.5277,9.41,-1.1102,-1.2033,-0.9579,1.7296,-0.3686,0.6732,0.1087,1,-19.75,7.75,259.56,-74.11,115.96,109604,2015-10-07 16:22:09:140,1
1.8196,8.1786,-1.8771,-2.0783,9.4994,-1.27,3.8979,-1.3208,-0.6071,0.3047,0.0426,0.7904,3.75,-16,10.75,275.68,-73.65,113.71,109704,2015-10-07 16:22:09:240,1
3.5434,7.0294,-1.9345,-1.3257,9.632,-1.2798,4.8691,-2.6026,-0.6547,-0.2045,-0.8799,1.2741,3.25,-15.5,12,306.8,-77.75,125.47,109804,2015-10-07 16:22:09:340,1
4.3479,5.9951,-0.5555,-0.3712,9.7198,-1.2484,4.1636,-3.3225,0.0226,0.1704,-0.6306,1.5169,3.25,-15.5,13.5,354.76,-82.37,163.44,109904,2015-10-07 16:22:09:440,1
3.3519,7.9679,-0.7087,1.3176,9.657,-1.0847,2.1875,-1.7274,0.7974,-0.8096,0.4027,0.4602,2.75,-14.75,14.25,58.55,-79.81,-143.15,110006,2015-10-07 16:22:09:542,1
2.6815,8.6,-1.5323,1.6313,9.632,-0.8566,0.5905,-0.9171,-0.9439,0.2237,0.1747,0.0128,0.5,-14.75,13.75,78.72,-79.6,-116.63,110105,2015-10-07 16:22:09:641,1
2.5474,8.9064,-2.1069,1.745,9.5915,-1.0622,0.6861,-0.6211,-0.8859,0.1704,0.1001,0.1236,-2.25,-13.75,12.75,68.78,-79.17,-117.7,110205,2015-10-07 16:22:09:741,1
2.624,8.849,-1.245,2.0218,9.5255,-1.1606,0.4872,-0.8227,-0.1428,0.0234,0.0192,0.1683,-3.75,-13.25,13,52.99,-76.81,-120.84,110305,2015-10-07 16:22:09:841,1
3.3136,8.9064,-0.4405,2.1427,9.5242,-0.9325,1.1709,-0.6177,0.492,-0.5902,0.1555,-0.1172,-3.5,-13.5,12.75,59.67,-76.25,-119.86,110405,2015-10-07 16:22:09:941,1
3.3519,8.6,-0.498,1.9776,9.5906,-0.5287,1.1253,-1.278,0.3755,-0.4389,0.3941,-0.5198,-6,-14,13,57.44,-76.87,-109.47,110505,2015-10-07 16:22:10:041,1
2.7964,9.098,-0.7278,1.7701,9.6408,-0.3025,0.739,-1.06,0.0918,0.1065,0.1704,-0.3132,-5,-14.25,11.5,68.68,-79.11,-100.15,110604,2015-10-07 16:22:10:140,1
2.49,9.3087,-0.0192,1.5525,9.6813,-0.1806,0.7842,-0.3535,0.4488,0.0128,0.0682,-0.3963,-4.75,-15.5,9.75,66.39,-80.03,-100.99,110705,2015-10-07 16:22:10:241,1
1.8962,8.6191,0.3256,1.2237,9.7292,0.1213,0.5346,-1.231,0.0479,-0.4325,0.0639,-0.5731,-4.25,-15,9.25,67.77,-81.76,-96.23,110805,2015-10-07 16:22:10:341,1
1.3216,7.9679,1.2258,0.9251,9.7265,0.8423,0.3965,-1.7586,0.3835,-0.6072,0.0874,-0.13,-1.5,-15.25,8.25,98.91,-83.73,-71.82,110905,2015-10-07 16:22:10:441,1
0.1915,7.7381,2.739,0.4601,9.7101,1.2931,-0.2685,-1.9721,1.4459,-0.8416,0.0064,-0.4005,-0.25,-17.5,5.75,147.74,-82.93,-40.72,111004,2015-10-07 16:22:10:540,1
-0.747,8.9447,2.1644,0.118,9.7109,1.3622,-0.865,-0.7661,0.8022,-0.3025,-0.2109,-0.2961,1.25,-18.5,3,184.89,-82.46,-9.94,111104,2015-10-07 16:22:10:640,1
-2.6432,10.5153,0.8619,-0.0292,9.715,1.3373,-2.614,0.8003,-0.4754,0.2088,-0.2535,0.0959,4,-19.5,3.75,211.42,-81.93,0.44,111204,2015-10-07 16:22:10:740,1
-4.4053,11.6837,2.4134,-0.269,9.6853,1.5141,-4.1363,1.9984,0.8993,0.6285,0.2429,0.3515,6.75,-18.25,3.75,222.66,-82.44,6.48,111305,2015-10-07 16:22:10:841,1
-1.4174,9.7109,-0.7853,-0.4727,9.771,0.6884,-0.9446,-0.0601,-1.4737,0.3899,0.2152,0.1193,4.5,-19.75,2.75,246.26,-84.13,25.94,111404,2015-10-07 16:22:10:940,1
-0.0766,8.849,0.9577,-0.5343,9.7757,0.5664,0.4577,-0.9267,0.3913,-0.0383,0.0639,-0.1321,2.75,-19,4.25,252.48,-85.77,41.13,111504,2015-10-07 16:22:11:040,1
-0.1341,9.0214,0.5555,-0.5933,9.7782,0.454,0.4592,-0.7568,0.1014,0.1108,0.0703,-0.0597,3.75,-18.25,4,263.38,-85.69,52.13,111605,2015-10-07 16:22:11:141,1
-0.3448,9.1171,0.9194,-0.5962,9.7795,0.4207,0.2849,-0.7015,0.2429,0.1683,0.1342,-0.13,3.5,-19.5,5.75,257.45,-85.73,54.79,111705,2015-10-07 16:22:11:241,1
-0.0575,9.2129,0.4405,-0.5803,9.783,0.3568,0.5228,-0.5701,0.0837,-0.1406,-0.0426,-0.0085,3.5,-18.5,6.5,262.16,-85.87,58.74,111804,2015-10-07 16:22:11:340,1
